# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrTransport_model
# start_datetime = 2024-06-04 13:08:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_3.data.R
# init = 2 (Default)
# random
#   seed = 3934747241 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,kin,theta.1,theta.2,theta.3,theta.4,theta.5
-1804.71,0.998273,0.029484,6,63,0,1805.32,-1.46226,-1.73004,-0.0400423,0.176111,-1.73389,0.0143077,0.00606075,51.005,43.1988,0.000371425
-1803.67,0.998094,0.0247393,7,191,0,1807.31,-1.6422,-1.68187,0.0671091,-0.246521,-1.63699,0.00985466,0.00700139,51.5536,39.674,0.000488842
-1808.98,0.733835,0.0546003,5,31,0,1810.12,-1.59695,-1.70889,0.053967,-0.408985,-1.66025,0.0109743,0.00647364,51.4863,38.3191,0.00046065
-1806.65,0.999077,0.0264477,5,31,0,1810.19,-1.62425,-1.71628,0.0656596,-0.399736,-1.64305,0.0102987,0.00632945,51.5462,38.3962,0.000481493
-1805.29,0.99778,0.0295442,5,31,0,1807.74,-1.61207,-1.6972,0.0636105,-0.380859,-1.64878,0.0106002,0.0067021,51.5357,38.5536,0.000474555
-1806.64,0.977013,0.0294847,5,39,0,1809.61,-1.6287,-1.72569,0.0899315,-0.329168,-1.65131,0.0101887,0.00614574,51.6704,38.9847,0.000471483
-1806.47,0.89358,0.0453252,2,3,0,1807.96,-1.62828,-1.72561,0.0907921,-0.324462,-1.65257,0.010199,0.00614727,51.6749,39.024,0.000469961
-1807.61,0.908662,0.0342626,5,31,0,1811.02,-1.62457,-1.72551,0.0999151,-0.319997,-1.6594,0.0102908,0.00614922,51.7216,39.0612,0.000461682
-1808.6,0.955683,0.0520546,4,15,0,1809.03,-1.62165,-1.72461,0.105459,-0.321157,-1.65522,0.0103632,0.00616679,51.75,39.0515,0.000466745
-1809,0.968141,0.0185759,7,127,0,1817.89,-1.68144,-1.63473,0.057385,-0.161097,-1.60399,0.00888341,0.00792185,51.5038,40.3865,0.00052883
-1805.51,0.997201,0.0243261,7,127,0,1810.52,-1.62571,-1.67284,0.00355114,-0.211828,-1.64695,0.0102625,0.00717773,51.2282,39.9634,0.00047677
-1806.05,0.994198,0.033994,4,27,0,1808.29,-1.65316,-1.68974,0.00522106,-0.175387,-1.64144,0.00958323,0.00684776,51.2367,40.2673,0.000483445
-1804.03,0.968334,0.0514872,5,31,0,1807.56,-1.58663,-1.63734,0.0273224,-0.0885299,-1.656,0.0112298,0.00787084,51.3499,40.9917,0.0004658
-1804.75,0.764416,0.0549541,5,63,0,1806.77,-1.60442,-1.71073,-0.0212221,-0.0848262,-1.66719,0.0107894,0.00643787,51.1013,41.0225,0.00045225
-1805.13,0.981573,0.0345434,7,143,0,1806.12,-1.58122,-1.65744,0.0346596,-0.170718,-1.66512,0.0113637,0.00747847,51.3875,40.3062,0.000454757
-1806.02,0.989979,0.0463157,5,63,0,1808.21,-1.56919,-1.70039,0.0400554,-0.0741905,-1.68965,0.0116613,0.00663973,51.4151,41.1113,0.000425027
-1804.34,0.994124,0.0258719,6,127,0,1807.46,-1.54314,-1.72695,0.0349953,-0.129152,-1.69437,0.0123061,0.00612103,51.3892,40.6529,0.00041931
-1805.11,1,0.050844,5,31,0,1807.14,-1.53046,-1.7856,-0.00648762,-0.138178,-1.72034,0.0126198,0.00497568,51.1768,40.5776,0.000387836
-1803.4,0.995775,0.0313401,6,63,0,1805.49,-1.50397,-1.73197,-0.014186,0.0776966,-1.72221,0.0132754,0.00602305,51.1374,42.378,0.000385574
-1802.14,0.999989,0.0214943,7,191,0,1803.86,-1.58967,-1.71714,0.0165867,-0.110108,-1.68089,0.0111545,0.00631268,51.2949,40.8117,0.000435644
-1802.74,0.894679,0.041959,5,63,0,1805.56,-1.57885,-1.70898,0.036392,-0.11653,-1.68063,0.0114223,0.00647199,51.3963,40.7581,0.000435956
-1804.28,0.993903,0.0223286,6,95,0,1807.93,-1.62295,-1.73642,0.0139003,-0.117428,-1.67054,0.010331,0.00593605,51.2812,40.7507,0.000448183
-1802.7,0.999824,0.0451618,5,63,0,1805.56,-1.58637,-1.70665,-0.0173465,-0.12069,-1.6762,0.0112362,0.00651752,51.1212,40.7234,0.000441326
-1803.47,0.902665,0.0344946,6,127,0,1805.74,-1.61527,-1.67538,0.00242352,-0.133016,-1.64818,0.0105211,0.00712801,51.2224,40.6206,0.000475284
-1803.15,0.999691,0.0351887,6,127,0,1805.55,-1.54431,-1.72036,-0.00121713,-0.0837986,-1.70088,0.0122772,0.00624969,51.2038,41.0311,0.000411422
-1805.05,0.956565,0.0533601,5,63,0,1807.22,-1.56818,-1.63643,-0.00968174,0.0412884,-1.66818,0.0116865,0.00788875,51.1604,42.0743,0.000451045
-1806.12,0.993856,0.0294855,5,31,0,1807.12,-1.54509,-1.62534,-0.00690452,0.0567322,-1.67673,0.0122579,0.00810536,51.1746,42.2031,0.000440686
-1804.77,0.902241,0.0354612,6,127,0,1809.49,-1.66167,-1.69668,0.0102169,-0.245782,-1.62604,0.00937267,0.00671209,51.2623,39.6802,0.000502106
-1805.8,0.999584,0.0300599,5,31,0,1806.33,-1.6689,-1.71193,0.0104819,-0.22853,-1.62923,0.00919376,0.00641438,51.2637,39.8241,0.00049824
-1805.58,0.999981,0.0423425,6,95,0,1808.23,-1.51296,-1.71095,0.0384085,-0.0301824,-1.70763,0.0130529,0.00643354,51.4067,41.4783,0.000403245
-1802.98,0.988374,0.0326567,5,63,0,1809.44,-1.54665,-1.73147,-0.0150716,0.0417712,-1.70524,0.0122193,0.00603274,51.1328,42.0784,0.000406132
-1804.33,0.958541,0.0343713,5,63,0,1807.19,-1.55052,-1.72739,-0.0482082,0.0801264,-1.7075,0.0121235,0.00611253,50.9632,42.3983,0.000403399
-1804.58,0.999399,0.0402174,6,127,0,1806.51,-1.46533,-1.75571,-0.0199971,0.128454,-1.74035,0.0142317,0.00555935,51.1076,42.8013,0.000363596
-1804.5,0.999619,0.0214802,6,127,0,1806.46,-1.47278,-1.7339,-0.00456214,0.0938858,-1.72905,0.0140473,0.00598536,51.1866,42.513,0.000377286
-1804.13,0.970342,0.037713,5,31,0,1805.52,-1.47181,-1.73547,0.00260406,0.0422164,-1.7274,0.0140713,0.00595471,51.2233,42.0821,0.000379283
-1804.15,0.990215,0.0505849,6,95,0,1805.91,-1.59032,-1.7666,0.00815802,-0.199817,-1.68968,0.0111384,0.00534684,51.2518,40.0635,0.000424995
-1803.64,0.97969,0.0546047,6,79,0,1806.39,-1.4847,-1.74516,-0.0540635,0.115178,-1.7294,0.0137522,0.00576552,50.9332,42.6906,0.000376867
-1802.41,0.822251,0.0543732,6,95,0,1806.94,-1.61321,-1.69322,0.00793705,-0.0996895,-1.66354,0.0105719,0.00677964,51.2506,40.8986,0.000456673
-1803.21,0.933553,0.0358413,6,127,0,1804.51,-1.53716,-1.75067,0.00650861,-0.0909922,-1.7113,0.0124539,0.00565791,51.2433,40.9711,0.000398793
-1803.7,0.999459,0.0318955,7,127,0,1806.22,-1.5285,-1.77684,0.0168564,-0.051483,-1.72205,0.0126684,0.00514688,51.2963,41.3006,0.000385765
-1803.8,0.966031,0.0350309,5,31,0,1804.88,-1.5156,-1.76473,0.00530626,-0.126063,-1.71837,0.0129877,0.00538338,51.2372,40.6786,0.000390232
-1803.02,0.999639,0.02148,6,63,0,1804.1,-1.52093,-1.77428,0.00313956,-0.0271325,-1.72147,0.0128556,0.00519685,51.2261,41.5037,0.000386466
-1803.41,0.983062,0.0285866,6,63,0,1805.33,-1.52868,-1.75333,-0.0399137,-0.0427077,-1.71235,0.0126638,0.00560594,51.0056,41.3738,0.000397526
-1803.06,0.930994,0.0349119,6,127,0,1805.5,-1.48386,-1.77204,-0.0328555,0.084375,-1.73484,0.0137732,0.00524059,51.0418,42.4337,0.000370265
-1802.92,0.997051,0.0283602,7,191,0,1806.69,-1.61665,-1.67388,-0.0124112,-0.105349,-1.65129,0.0104869,0.00715733,51.1465,40.8514,0.000471513
-1802,0.988685,0.0413332,6,63,0,1803.92,-1.56849,-1.71609,0.0164186,-0.132407,-1.68707,0.0116787,0.0063331,51.2941,40.6257,0.000428157
-1802.76,0.964008,0.0495536,6,127,0,1803.29,-1.56228,-1.69885,0.0364118,-0.13957,-1.68245,0.0118325,0.00666982,51.3964,40.566,0.00043376
-1802.91,0.932822,0.039581,6,75,0,1805.81,-1.57683,-1.66747,0.0199225,-0.174992,-1.66373,0.0114724,0.0072825,51.312,40.2706,0.000456433
-1802.84,0.999854,0.0306233,5,63,0,1803.76,-1.57486,-1.67169,0.0296113,-0.108809,-1.67154,0.0115211,0.00720021,51.3616,40.8225,0.000446974
-1803.98,0.918642,0.0358868,6,79,0,1806.02,-1.58047,-1.67372,-0.0321373,-0.00382898,-1.67076,0.0113822,0.00716047,51.0455,41.6981,0.000447919
-1802.54,0.996128,0.0400386,6,63,0,1804.84,-1.5425,-1.72662,0.00713465,-0.0954476,-1.69683,0.0123218,0.0061274,51.2465,40.934,0.000416327
-1804.15,0.497337,0.0458045,4,19,0,1810.77,-1.57018,-1.75792,0.0109912,-0.14062,-1.69368,0.011637,0.00551625,51.2663,40.5572,0.000420152
-1802.59,0.999991,0.0186393,7,127,0,1804.8,-1.55734,-1.70256,0.031297,-0.139687,-1.68489,0.0119545,0.00659737,51.3702,40.565,0.000430795
-1803.37,0.994781,0.0256895,6,127,0,1804.95,-1.58285,-1.67289,0.0314193,-0.0790551,-1.67154,0.0113232,0.00717668,51.3709,41.0707,0.000446977
-1803.59,0.939243,0.0304199,7,175,0,1807.13,-1.55535,-1.68105,0.0122613,-0.0443111,-1.68767,0.0120038,0.0070174,51.2728,41.3604,0.000427426
-1802.9,0.906869,0.0411439,2,3,0,1804.85,-1.55262,-1.68315,0.0117321,-0.0429719,-1.68465,0.0120715,0.00697641,51.2701,41.3716,0.000431088
-1804.5,0.998636,0.0313302,5,63,0,1805.92,-1.49663,-1.70022,-0.000915896,-0.0903747,-1.70453,0.0134571,0.00664296,51.2053,40.9763,0.000407003
-1802.53,0.994157,0.0517629,4,15,0,1804.8,-1.51587,-1.72077,0.00211142,-0.0220412,-1.7099,0.0129809,0.00624171,51.2208,41.5462,0.00040049
-1802.64,0.980603,0.0200354,7,127,0,1803.61,-1.55199,-1.75602,-0.000349046,-0.10058,-1.70279,0.012087,0.00555339,51.2082,40.8912,0.000409102
-1803.35,0.999135,0.0207141,7,255,0,1805.87,-1.48355,-1.71989,-0.0274341,0.0506261,-1.71973,0.0137807,0.00625894,51.0695,42.1522,0.00038858
-1802.67,0.964896,0.0359891,7,191,0,1804.66,-1.61776,-1.6974,0.0274222,-0.25943,-1.65268,0.0104594,0.00669812,51.3504,39.5664,0.000469833
-1802.54,0.746608,0.048372,6,115,0,1806.58,-1.56958,-1.68222,-0.00565035,-0.0170891,-1.67937,0.0116518,0.0069945,51.1811,41.5875,0.000437486
-1804.95,0.842453,0.0442407,5,31,0,1807.1,-1.62717,-1.7016,-0.0310658,-0.0315015,-1.66005,0.0102265,0.00661602,51.0509,41.4673,0.000460902
-1806.46,0.818356,0.0342084,6,119,0,1809.92,-1.53775,-1.67497,-0.0335129,0.0069782,-1.68462,0.0124394,0.00713604,51.0384,41.7882,0.000431119
-1803.54,0.998417,0.0292296,6,79,0,1809.71,-1.55203,-1.76317,0.0128535,-0.137458,-1.70788,0.0120861,0.00541367,51.2758,40.5836,0.000402939
-1804.43,0.987253,0.0353627,6,127,0,1806.41,-1.56369,-1.75991,0.0165825,-0.215225,-1.69871,0.0117974,0.00547744,51.2949,39.935,0.000414047
-1802.44,0.990625,0.0262402,5,35,0,1805.17,-1.56869,-1.72402,0.0213992,-0.0951398,-1.68879,0.0116737,0.00617824,51.3196,40.9365,0.000426073
-1803.5,0.978896,0.0520315,6,95,0,1805.33,-1.51102,-1.78382,-0.00344474,-0.10737,-1.72163,0.013101,0.00501056,51.1924,40.8345,0.000386272
-1802.34,0.999294,0.0497927,6,127,0,1805.14,-1.59005,-1.69009,0.00563438,-0.0545138,-1.67487,0.0111452,0.00684086,51.2388,41.2754,0.000442937
-1802.98,0.979208,0.0540518,6,127,0,1803.59,-1.52008,-1.77571,-0.00829936,-0.0144625,-1.72554,0.0128767,0.00516887,51.1675,41.6094,0.000381539
-1803.46,0.994392,0.0282474,6,63,0,1804.78,-1.4955,-1.7736,-0.00184299,-0.104655,-1.72432,0.013485,0.00521004,51.2006,40.8572,0.000383013
-1803.74,0.951127,0.0298157,6,63,0,1804.68,-1.53873,-1.77814,-0.0133476,-0.00520446,-1.71792,0.0124152,0.0051215,51.1417,41.6866,0.00039077
-1803.09,0.985546,0.0286601,6,63,0,1804.49,-1.50235,-1.74091,0.00322979,-0.0659909,-1.71427,0.0133154,0.00584851,51.2265,41.1796,0.000395194
-1804.26,0.969047,0.0547187,5,47,0,1805.86,-1.50283,-1.73185,-0.0295029,-0.0613239,-1.71043,0.0133037,0.00602542,51.0589,41.2186,0.000399849
-1804.69,0.995973,0.0256804,6,95,0,1807.7,-1.53717,-1.7133,-0.0510578,-0.0349342,-1.70001,0.0124537,0.00638759,50.9486,41.4386,0.000412476
-1808.21,0.971747,0.0208538,7,127,0,1810.75,-1.47177,-1.69935,0.00429727,0.160568,-1.72559,0.0140723,0.00665995,51.232,43.0691,0.000381476
-1807.51,0.9986,0.041169,4,15,0,1808.87,-1.48491,-1.70338,0.00724599,0.143009,-1.72215,0.0137472,0.00658137,51.2471,42.9227,0.000385643
-1805.75,0.997685,0.042622,5,31,0,1810.08,-1.47546,-1.68152,-0.0380815,0.0335941,-1.71204,0.0139809,0.00700822,51.015,42.0102,0.000397903
-1805.16,0.915738,0.0255898,7,127,0,1811.16,-1.46923,-1.84728,-0.0143971,0.0262151,-1.75381,0.014135,0.00377132,51.1363,41.9486,0.000347282
-1805.11,0.951186,0.0338232,7,127,0,1808.18,-1.64574,-1.6244,0.00774662,-0.213011,-1.61365,0.00976694,0.00812359,51.2497,39.9535,0.000517125
-1804.14,0.911478,0.028647,6,63,0,1809.98,-1.64311,-1.65276,0.0260729,-0.183322,-1.62217,0.00983199,0.00756988,51.3435,40.2011,0.000506797
-1802.42,0.557937,0.0496017,6,71,0,1810.44,-1.54736,-1.69365,7.99288e-05,-0.0462713,-1.69216,0.0122016,0.00677141,51.2104,41.3441,0.000421994
-1803.97,0.828777,0.0384324,6,123,0,1807.25,-1.59351,-1.66629,0.0343102,-0.150446,-1.65489,0.0110594,0.00730553,51.3857,40.4753,0.000467147
-1802.66,0.854603,0.05092,4,31,0,1806.27,-1.59748,-1.70143,0.0362874,-0.213675,-1.66282,0.0109613,0.00661932,51.3958,39.9479,0.000457536
-1803.17,0.78281,0.039921,6,71,0,1807.29,-1.57065,-1.71802,-0.00253313,-0.136827,-1.68805,0.0116254,0.00629539,51.197,40.5889,0.000426966
-1804.38,0.864532,0.0507643,6,63,0,1807.53,-1.55839,-1.70154,-0.0496501,0.0990424,-1.69492,0.0119286,0.00661732,50.9558,42.556,0.000418645
-1803.46,0.999788,0.0430686,6,95,0,1807.33,-1.59863,-1.66734,-0.0225448,-0.100116,-1.65865,0.0109328,0.00728503,51.0946,40.895,0.000462592
-1803.52,0.96599,0.0494304,5,63,0,1805.64,-1.57012,-1.67693,-0.00841341,0.0357454,-1.68346,0.0116384,0.00709782,51.1669,42.0281,0.000432526
-1806.25,0.66754,0.0412871,6,83,0,1809.51,-1.60375,-1.6711,-0.0163153,-0.00638799,-1.65703,0.010806,0.00721168,51.1265,41.6767,0.000464557
-1807.75,0.927161,0.0275758,7,191,0,1814.75,-1.57027,-1.73464,-0.0624987,0.0194651,-1.70204,0.0116346,0.00597079,50.89,41.8923,0.000410021
-1803.62,0.995817,0.0353824,5,31,0,1808.29,-1.52933,-1.73456,-0.028269,-0.0195631,-1.71226,0.0126479,0.00597238,51.0653,41.5668,0.000397634
-1803.24,0.99888,0.030737,7,175,0,1805.89,-1.53776,-1.73672,-0.024475,-0.0342254,-1.70312,0.0124391,0.00593022,51.0847,41.4446,0.000408703
-1804.33,0.980874,0.0549087,6,95,0,1804.62,-1.53075,-1.7607,0.0235391,-0.0886721,-1.71003,0.0126127,0.00546207,51.3305,40.9905,0.000400337
-1803.08,0.980197,0.0413208,6,63,0,1806.15,-1.56728,-1.70241,0.00556855,-0.0617734,-1.68199,0.0117085,0.00660025,51.2385,41.2148,0.000434309
-1805.76,0.92121,0.0355709,5,55,0,1806.61,-1.59109,-1.67015,-0.0014796,0.00108536,-1.67505,0.0111194,0.00723032,51.2024,41.7391,0.000442718
-1803.79,0.98946,0.0351134,7,127,0,1808.03,-1.46493,-1.77816,-0.0185018,0.04957,-1.74233,0.0142415,0.00512096,51.1153,42.1434,0.000361191
-1807.25,0.97115,0.0357634,7,127,0,1812.07,-1.68995,-1.62557,0.0253706,-0.0959652,-1.59075,0.00867295,0.00810074,51.3399,40.9297,0.000544879
-1809.89,0.993589,0.0198044,8,383,0,1811.5,-1.31155,-1.90786,-0.0582034,0.357542,-1.80347,0.0180374,0.00258829,50.912,44.7119,0.000287113
-1810.08,0.981034,0.0282182,5,31,0,1812.14,-1.31678,-1.91356,-0.0435373,0.321573,-1.80326,0.0179078,0.00247689,50.9871,44.4119,0.000287364
-1808.88,0.828799,0.0441463,4,15,0,1813.24,-1.34279,-1.89052,-0.0496149,0.278655,-1.79556,0.0172643,0.00292697,50.956,44.054,0.000296692
-1807.59,0.991637,0.0270084,6,127,0,1810.65,-1.3548,-1.90448,-0.0373199,0.106945,-1.78362,0.016967,0.00265426,51.0189,42.6219,0.000311165
-1806.04,0.992294,0.0524015,4,31,0,1809.07,-1.35535,-1.89936,-0.0394629,0.10005,-1.78565,0.0169534,0.00275433,51.0079,42.5644,0.000308697
-1806.26,0.999807,0.0392429,6,63,0,1807.89,-1.38721,-1.83696,-0.0854985,0.245795,-1.7743,0.0161649,0.00397289,50.7722,43.7799,0.000322459
-1808.15,0.586213,0.0493639,6,127,0,1810.8,-1.3523,-1.84447,-0.0897151,0.25006,-1.78308,0.0170287,0.00382615,50.7507,43.8155,0.000311811
-1807.79,0.967649,0.0392775,6,63,0,1811.34,-1.41034,-1.89113,-0.0667372,0.136546,-1.78135,0.0155924,0.00291496,50.8683,42.8688,0.000313914
-1805.33,0.999751,0.0229571,7,167,0,1809.68,-1.51704,-1.70585,0.00770389,0.0524548,-1.71258,0.0129519,0.00653303,51.2494,42.1675,0.000397248
-1804.86,0.981019,0.0384941,5,63,0,1807.42,-1.54449,-1.70313,-0.00912575,0.0669041,-1.69668,0.0122726,0.00658628,51.1633,42.288,0.000416516
-1804.99,0.991224,0.0292738,6,63,0,1805.78,-1.56166,-1.71788,-0.0328613,-0.0921436,-1.68527,0.0118476,0.00629816,51.0417,40.9615,0.000430336
-1805.08,0.975289,0.0253776,6,127,0,1810.4,-1.61948,-1.74112,0.02467,-0.100937,-1.67827,0.0104167,0.00584441,51.3363,40.8882,0.000438817
-1802.58,0.781126,0.0501142,4,15,0,1806.84,-1.58968,-1.72207,0.0331433,-0.131968,-1.67989,0.0111542,0.00621638,51.3797,40.6294,0.000436852
-1802.48,0.999958,0.0460383,6,95,0,1803.58,-1.53085,-1.72095,-0.00807185,-0.0949161,-1.7012,0.0126102,0.00623829,51.1687,40.9384,0.000411031
-1802.18,0.894918,0.0529916,5,31,0,1803.41,-1.55277,-1.73901,-0.0149758,-0.08146,-1.69998,0.0120678,0.00588561,51.1333,41.0506,0.000412517
-1802.36,0.934173,0.0351585,6,83,0,1803.42,-1.56651,-1.68218,0.00560731,-0.0747704,-1.67712,0.0117276,0.00699536,51.2387,41.1064,0.000440218
-1801.79,0.99997,0.040328,6,127,0,1802.91,-1.55827,-1.70778,0.00564881,-0.0912708,-1.68858,0.0119316,0.00649532,51.2389,40.9688,0.000426331
-1802.27,0.992485,0.0291504,5,31,0,1802.35,-1.54675,-1.7089,0.000671278,-0.108005,-1.69288,0.0122167,0.00647349,51.2134,40.8292,0.000421115
-1803.32,0.967541,0.0518056,5,31,0,1804.35,-1.58263,-1.72946,-0.0315503,-0.0567546,-1.68828,0.0113289,0.00607195,51.0485,41.2567,0.000426692
-1804.55,0.982734,0.0442143,5,47,0,1806.38,-1.53195,-1.67434,0.0314209,-0.133228,-1.68558,0.0125829,0.00714835,51.3709,40.6189,0.000429962
-1805.42,0.999815,0.051526,6,95,0,1808.56,-1.5228,-1.80859,-0.0509575,0.0193848,-1.73334,0.0128094,0.00452681,50.9491,41.8917,0.000372087
-1805.92,0.951981,0.0326108,6,63,0,1806.75,-1.40118,-1.75795,-0.0269685,0.143281,-1.75262,0.0158192,0.00551575,51.0719,42.925,0.000348722
-1805.68,0.996662,0.0543118,5,31,0,1810.32,-1.55181,-1.78074,-0.0514167,0.0341097,-1.71716,0.0120915,0.00507073,50.9467,42.0145,0.000391694
-1803.49,1,0.0370142,6,95,0,1807.36,-1.48716,-1.76132,0.00456738,-0.0784278,-1.72552,0.0136913,0.00544986,51.2334,41.0759,0.000381561
-1802.56,0.999232,0.0269367,7,191,0,1804.18,-1.57074,-1.74947,0.0105201,-0.0867939,-1.69846,0.0116231,0.0056812,51.2639,41.0061,0.000414356
-1803.01,0.975479,0.0429816,5,31,0,1804.26,-1.55832,-1.76337,0.0193491,-0.140384,-1.70194,0.0119304,0.00540978,51.3091,40.5592,0.000410135
-1802.61,0.999918,0.0207169,7,255,0,1803.24,-1.53884,-1.74781,0.00719946,-0.131875,-1.70582,0.0124124,0.00571377,51.2469,40.6302,0.000405438
-1803.29,0.996372,0.0370111,6,95,0,1804.45,-1.49198,-1.74577,-0.0408631,0.108749,-1.72916,0.0135722,0.00575347,51.0008,42.637,0.000377152
-1803.8,0.96269,0.0283565,7,127,0,1805.72,-1.55737,-1.78588,-0.00611944,-0.0872489,-1.71209,0.0119539,0.0049703,51.1787,41.0023,0.000397835
-1804.35,0.987676,0.0350063,5,31,0,1805.26,-1.54253,-1.79995,-0.00513383,-0.129299,-1.71833,0.0123211,0.0046955,51.1837,40.6516,0.000390278
-1807.05,0.80491,0.0451503,4,15,0,1807.91,-1.57134,-1.80995,-0.00856626,-0.107911,-1.71734,0.0116081,0.00450019,51.1661,40.83,0.000391478
-1804.93,0.999959,0.0220734,6,63,0,1809.16,-1.53873,-1.79243,0.0165981,-0.0593625,-1.72437,0.0124151,0.00484238,51.295,41.2349,0.000382955
-1805.03,0.9995,0.0464808,6,95,0,1807.44,-1.46655,-1.81691,0.0125614,-0.0585961,-1.74267,0.0142015,0.00436443,51.2743,41.2413,0.000360778
-1803.2,0.996864,0.0226013,7,255,0,1807.47,-1.59699,-1.6964,-0.0137145,0.00740249,-1.67573,0.0109735,0.00671763,51.1398,41.7917,0.000441892
-1802.24,0.999924,0.0216173,7,127,0,1804.57,-1.56382,-1.70454,-0.00413782,-0.00908833,-1.69015,0.0117944,0.00655868,51.1888,41.6542,0.000424422
-1803.15,0.979166,0.044322,6,127,0,1803.79,-1.53154,-1.73987,-0.0195702,-0.107398,-1.70576,0.0125932,0.00586873,51.1098,40.8343,0.000405509
-1804.3,0.956837,0.0327102,5,31,0,1805.49,-1.52546,-1.73737,-0.0190581,-0.123382,-1.70237,0.0127435,0.00591757,51.1124,40.701,0.000409615
-1803.06,0.971678,0.0443627,5,43,0,1805.46,-1.56441,-1.73217,-0.0222757,-0.0392385,-1.69367,0.0117796,0.00601912,51.0959,41.4028,0.000420154
-1803.14,0.947817,0.0357043,2,3,0,1803.93,-1.56294,-1.73216,-0.0226486,-0.0378997,-1.69406,0.0118159,0.00601924,51.094,41.4139,0.000419685
-1803.11,0.997597,0.0284959,6,95,0,1804.11,-1.53371,-1.72095,-0.0317314,-0.0495343,-1.70316,0.0125394,0.00623825,51.0475,41.3169,0.000408657
-1802.51,0.996897,0.0235261,6,63,0,1803.8,-1.54203,-1.72388,-0.0262713,0.00313734,-1.70491,0.0123335,0.00618099,51.0755,41.7562,0.000406543
-1803.32,0.973452,0.0416518,5,63,0,1805.03,-1.55629,-1.75539,-0.0258711,0.000418572,-1.7099,0.0119805,0.0055657,51.0775,41.7335,0.000400492
-1803.41,0.999474,0.020206,6,127,0,1804.11,-1.47761,-1.73287,-0.0287865,0.0271288,-1.72547,0.0139278,0.00600553,51.0626,41.9563,0.000381623
-1803.42,0.941369,0.0311539,3,7,0,1804.57,-1.47564,-1.73009,-0.0294451,0.0272172,-1.72314,0.0139766,0.00605977,51.0592,41.957,0.000384445
-1803.04,0.999691,0.0402026,5,63,0,1804.25,-1.49062,-1.75849,-0.0080074,0.0526563,-1.73003,0.0136059,0.00550516,51.169,42.1692,0.000376093
-1804.11,0.987468,0.0470795,5,63,0,1805.44,-1.47578,-1.78247,-0.0144002,0.107931,-1.74279,0.013973,0.0050368,51.1363,42.6301,0.000360631
-1803.9,0.964356,0.023693,5,31,0,1805.34,-1.47385,-1.78711,-0.0218017,0.0747298,-1.744,0.0140209,0.00494635,51.0984,42.3532,0.000359172
-1802.92,0.727819,0.0447428,4,19,0,1806.31,-1.48767,-1.78448,-0.0292038,0.0388696,-1.73489,0.0136788,0.00499761,51.0605,42.0542,0.000370212
-1803.41,0.744198,0.0521748,3,15,0,1804.67,-1.48715,-1.78321,-0.0239204,0.0455214,-1.734,0.0136918,0.00502236,51.0875,42.1096,0.000371283
-1803.63,0.999626,0.0279471,5,47,0,1805.12,-1.46512,-1.77931,-0.0143569,0.0367229,-1.73739,0.0142368,0.00509856,51.1365,42.0363,0.000367179
-1804.83,0.916203,0.024968,5,63,0,1807.71,-1.4308,-1.80535,-0.0283803,0.0546404,-1.75549,0.0150862,0.00459006,51.0647,42.1857,0.000345247
-1803.05,0.981528,0.0329475,7,191,0,1807.22,-1.58867,-1.66351,-0.0190399,-0.0253395,-1.66669,0.0111793,0.0073599,51.1125,41.5187,0.00045285
-1802.3,0.998377,0.0219595,7,191,0,1804.21,-1.62145,-1.66526,0.0112466,-0.149258,-1.64544,0.010368,0.00732577,51.2676,40.4852,0.000478603
-1803.48,0.964306,0.0217926,6,71,0,1804.21,-1.60724,-1.66156,0.0227229,-0.150764,-1.64678,0.0107196,0.00739791,51.3263,40.4726,0.000476982
-1804.4,0.992682,0.0336834,5,63,0,1805.91,-1.62946,-1.62912,-0.00407315,-0.101188,-1.6276,0.0101699,0.00803144,51.1891,40.8861,0.000500216
-1802.51,0.999865,0.0382876,6,63,0,1805.8,-1.56758,-1.69242,0.02522,-0.0943586,-1.68001,0.0117011,0.00679537,51.3391,40.943,0.000436708
