# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrTransport_model
# start_datetime = 2024-06-04 13:08:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 4
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_4.data.R
# init = 2 (Default)
# random
#   seed = 3934747241 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,kin,theta.1,theta.2,theta.3,theta.4,theta.5
-1804.96,0.987221,0.0540891,4,31,0,1807.57,-1.65795,-1.64791,0.0763188,-0.241619,-1.61429,0.00946483,0.00766453,51.6008,39.7149,0.00051635
-1805.73,0.975974,0.0821044,5,31,0,1806.55,-1.63292,-1.72051,0.0464192,-0.39055,-1.64572,0.0100841,0.00624683,51.4477,38.4728,0.000478266
-1806.54,0.757056,0.0936067,4,31,0,1808.36,-1.68921,-1.6196,0.0757889,-0.257707,-1.57951,0.00869119,0.00821728,51.598,39.5807,0.000558498
-1806.54,1.53431e-09,0.112967,1,3,0,1810.39,-1.68921,-1.6196,0.0757889,-0.257707,-1.57951,0.00869119,0.00821728,51.598,39.5807,0.000558498
-1806.22,0.9986,0.0263786,6,63,0,1807.67,-1.68859,-1.61334,0.0546235,-0.353579,-1.56948,0.0087065,0.00833952,51.4897,38.7812,0.000570652
-1805.93,0.974363,0.0266077,6,63,0,1807.87,-1.68329,-1.6117,0.0694133,-0.302379,-1.57445,0.00883764,0.00837161,51.5654,39.2082,0.000564624
-1806.15,0.956949,0.0380429,5,31,0,1807.48,-1.70262,-1.63403,0.0637062,-0.293283,-1.57431,0.00835922,0.00793559,51.5362,39.284,0.000564799
-1802.92,0.993882,0.0612109,6,63,0,1807.29,-1.50658,-1.77242,-0.0014665,-0.0656442,-1.72498,0.0132107,0.00523308,51.2025,41.1825,0.000382218
-1802.24,0.954747,0.0807589,5,63,0,1806.86,-1.57856,-1.68627,0.0268022,-0.126248,-1.67228,0.0114294,0.00691541,51.3472,40.6771,0.000446072
-1802.91,0.955466,0.0610149,5,47,0,1803.64,-1.62072,-1.66028,0.00312233,-0.113603,-1.64761,0.0103861,0.00742287,51.226,40.7825,0.000475969
-1804.04,0.940579,0.06125,6,95,0,1805.72,-1.61929,-1.65872,0.0455476,-0.304306,-1.63693,0.0104216,0.00745338,51.4432,39.1921,0.000488913
-1803.66,0.995279,0.0476226,5,31,0,1804.82,-1.64973,-1.67371,0.0405825,-0.175227,-1.62963,0.0096682,0.00716073,51.4178,40.2686,0.000497754
-1803.17,0.397871,0.125631,2,5,1,1804.54,-1.64065,-1.66065,0.0396588,-0.194477,-1.62835,0.00989299,0.0074157,51.4131,40.1081,0.00049931
-1804.62,0.988081,0.0638756,5,31,0,1805.18,-1.60464,-1.72131,0.0584931,-0.322924,-1.66001,0.0107842,0.00623111,51.5095,39.0368,0.000460948
-1804.89,0.81409,0.091058,4,15,0,1805.55,-1.62856,-1.73631,0.0584517,-0.324154,-1.65542,0.010192,0.00593823,51.5093,39.0266,0.000466507
-1803.91,0.181469,0.0950908,4,15,0,1806.99,-1.64008,-1.72296,0.0550651,-0.285486,-1.64868,0.00990699,0.00619894,51.4919,39.349,0.000474677
-1804.98,0.99592,0.0201977,8,319,0,1806.11,-1.52143,-1.71802,-0.0670687,0.060563,-1.71028,0.0128433,0.00629546,50.8666,42.2351,0.000400028
-1807.65,0.976376,0.0521169,5,31,0,1808.23,-1.48633,-1.6719,-0.0243973,0.200432,-1.71411,0.013712,0.00719598,51.0851,43.4016,0.000395387
-1806.63,0.883837,0.0643289,5,31,0,1811.51,-1.44499,-1.71119,-0.0200788,-0.00771467,-1.72227,0.0147351,0.00642872,51.1072,41.6657,0.000385503
-1805.15,0.987826,0.0374028,6,95,0,1808.81,-1.59484,-1.70571,-0.00563811,0.0411107,-1.67903,0.0110265,0.00653583,51.1811,42.0729,0.000437901
-1804.4,0.995833,0.0495877,5,31,0,1808.03,-1.50346,-1.71221,0.0104833,-0.103066,-1.70838,0.0132881,0.00640889,51.2637,40.8704,0.000402336
-1804.21,0.782065,0.0496499,6,127,0,1807.57,-1.61088,-1.70936,-0.00422865,-0.0503953,-1.67502,0.0106297,0.0064645,51.1883,41.3097,0.000442759
-1802.56,0.996076,0.0310376,6,63,0,1806.04,-1.56911,-1.73423,-0.0167135,-0.0869775,-1.69426,0.0116634,0.00597884,51.1244,41.0046,0.000419447
-1802.89,0.766823,0.0978725,5,39,0,1803.96,-1.57081,-1.73224,-0.0134948,0.00351663,-1.69801,0.0116214,0.00601766,51.1409,41.7593,0.000414903
-1803.1,0.927904,0.0395615,6,127,0,1806.28,-1.59218,-1.69101,0.0365593,-0.238179,-1.665,0.0110926,0.00682283,51.3972,39.7436,0.000454903
-1803.05,0.909826,0.0653709,5,31,0,1803.85,-1.59274,-1.69348,0.0410575,-0.197095,-1.66284,0.0110786,0.00677469,51.4202,40.0862,0.000457518
-1802.22,0.81776,0.0866449,5,31,0,1803.5,-1.61247,-1.67908,-1.75455e-05,-0.121957,-1.65601,0.0105904,0.00705587,51.2099,40.7129,0.000465793
-1803.48,0.491617,0.0963717,5,63,0,1804.87,-1.62234,-1.67687,0.0319582,-0.229893,-1.63994,0.0103459,0.00709896,51.3736,39.8127,0.000485266
-1804.23,0.996074,0.0446104,5,63,0,1805,-1.61722,-1.72819,0.0394166,-0.246832,-1.66812,0.0104727,0.0060969,51.4118,39.6714,0.000451118
-1803.12,0.999685,0.0536157,6,63,0,1805.18,-1.61972,-1.68297,0.0106527,-0.167743,-1.65467,0.0104108,0.00697995,51.2645,40.331,0.000467419
-1805.08,0.976123,0.0430687,6,127,0,1807.26,-1.50239,-1.79031,0.0235456,-0.10151,-1.72505,0.0133146,0.00488378,51.3306,40.8834,0.000382136
-1808.99,0.698028,0.0509632,3,15,0,1810.08,-1.49587,-1.80621,0.0217224,-0.122571,-1.72643,0.0134759,0.00457325,51.3212,40.7078,0.00038046
-1805.61,0.37844,0.093947,5,31,0,1808.34,-1.50009,-1.80311,-0.00593341,-0.136534,-1.73172,0.0133715,0.00463377,51.1796,40.5913,0.00037405
-1803.44,0.969052,0.0543347,6,63,0,1806.24,-1.46915,-1.76915,-0.0208946,0.102934,-1.73941,0.014137,0.00529689,51.103,42.5885,0.000364733
-1803.43,0.992214,0.0651845,4,31,0,1804.27,-1.46507,-1.76879,-0.0326766,0.121192,-1.74136,0.014238,0.00530394,51.0427,42.7407,0.000362365
-1804.31,0.991149,0.0408288,6,63,0,1806.08,-1.45748,-1.7257,-0.0425207,0.0922553,-1.73097,0.014426,0.00614548,50.9923,42.4994,0.000374957
-1807.97,0.674504,0.0657529,5,31,0,1809.83,-1.43926,-1.73774,-0.00342269,0.137487,-1.74357,0.0148769,0.0059104,51.1925,42.8766,0.000359687
-1810.54,0.858292,0.0328613,6,67,0,1813.46,-1.46177,-1.84544,-0.0516915,0.00451685,-1.75974,0.0143197,0.0038072,50.9453,41.7677,0.000340094
-1805.88,1,0.0639643,1,1,0,1808.52,-1.45932,-1.84816,-0.0519033,0.00798642,-1.75637,0.0143805,0.00375408,50.9443,41.7966,0.000344178
-1808.11,0.66827,0.0782141,5,31,0,1809.81,-1.36451,-1.80395,-0.0285294,0.212664,-1.7672,0.0167268,0.00461747,51.0639,43.5036,0.000331059
-1806.11,0.99881,0.0363813,6,63,0,1808.5,-1.44407,-1.82251,-0.0678955,0.106228,-1.75328,0.0147578,0.00425502,50.8624,42.6159,0.000347927
-1803.63,0.988128,0.0565686,6,127,0,1806.76,-1.51758,-1.74635,0.00472668,-0.0850413,-1.71591,0.0129387,0.00574217,51.2342,41.0208,0.000393212
-1804.46,0.714391,0.0677399,5,31,0,1809.08,-1.52612,-1.77662,0.0283717,-0.184532,-1.71498,0.0127273,0.00515117,51.3553,40.191,0.000394331
-1804.47,0.664342,0.0627109,5,31,0,1807.01,-1.53021,-1.75936,0.00603606,-0.0472296,-1.7108,0.0126261,0.00548819,51.2409,41.3361,0.000399404
-1804.34,0.988624,0.0549359,6,95,0,1809.31,-1.60632,-1.73813,0.0567224,-0.283978,-1.67239,0.0107426,0.00590264,51.5004,39.3616,0.000445939
-1805.52,0.999777,0.0299098,7,127,0,1807.46,-1.69614,-1.6431,0.0225226,-0.250004,-1.58302,0.00851975,0.00775837,51.3253,39.645,0.000554242
-1803.24,0.99594,0.0536522,6,63,0,1808.09,-1.6038,-1.64019,0.0109222,-0.0941098,-1.64915,0.0108049,0.00781521,51.2659,40.9451,0.000474106
-1801.92,0.499819,0.067031,4,19,0,1807.25,-1.6028,-1.69764,0.00624978,-0.120383,-1.6658,0.0108297,0.00669333,51.242,40.726,0.000453928
-1801.97,0.966234,0.0660533,5,63,0,1802.87,-1.56076,-1.73627,0.00994132,-0.105241,-1.69664,0.0118699,0.00593904,51.2609,40.8523,0.000416557
-1803.45,0.972865,0.0507872,5,63,0,1805.23,-1.47541,-1.73145,-0.0129041,0.0431214,-1.72661,0.0139823,0.0060332,51.1439,42.0896,0.000380246
-1802.24,0.962111,0.0578864,6,95,0,1806.27,-1.55719,-1.73735,-0.0040646,-0.127034,-1.69528,0.0119584,0.00591805,51.1892,40.6705,0.000418212
-1802.24,0.015414,0.109391,2,5,0,1804.04,-1.55719,-1.73735,-0.0040646,-0.127034,-1.69528,0.0119584,0.00591805,51.1892,40.6705,0.000418212
-1802.1,0.972784,0.0435781,5,31,0,1802.83,-1.56321,-1.74016,-0.00851641,-0.0837979,-1.69748,0.0118094,0.00586315,51.1664,41.0311,0.000415539
-1802.65,0.994348,0.0479988,4,15,0,1805.03,-1.57231,-1.74978,-0.00583633,-0.0600776,-1.69829,0.011584,0.00567528,51.1801,41.229,0.000414562
-1802.35,0.993089,0.0604373,6,95,0,1803.13,-1.6328,-1.69012,0.0208749,-0.160962,-1.64786,0.0100873,0.00684023,51.3169,40.3876,0.000475673
-1803.5,0.947335,0.0370392,6,63,0,1806,-1.65207,-1.65635,0.0579859,-0.284821,-1.61492,0.00961036,0.00749971,51.5069,39.3546,0.000515581
-1803.68,0.979745,0.0661604,5,31,0,1804.45,-1.67007,-1.65025,0.0334546,-0.249611,-1.60646,0.00916487,0.00761875,51.3813,39.6482,0.00052584
-1810.91,0.7295,0.0847399,4,15,0,1812.35,-1.62919,-1.64361,-0.0017579,-0.34374,-1.61526,0.0101765,0.00774843,51.201,38.8632,0.000515168
-1805.59,0.983979,0.0481045,4,15,0,1812.41,-1.63986,-1.66998,0.00290334,-0.259002,-1.62513,0.00991254,0.00723358,51.2249,39.5699,0.000503215
-1803.78,0.991037,0.0684154,4,15,0,1805.8,-1.64904,-1.67047,0.00171041,-0.215126,-1.6275,0.00968536,0.00722398,51.2188,39.9358,0.000500341
-1804.17,0.994862,0.044983,5,63,0,1807.01,-1.63836,-1.65241,0.00353936,-0.229137,-1.62452,0.00994965,0.00757674,51.2281,39.819,0.000503948
-1803.34,0.985292,0.0551988,5,31,0,1805.73,-1.63811,-1.67203,0.0138623,-0.0854332,-1.64348,0.00995589,0.00719346,51.281,41.0175,0.000480982
-1804.12,0.327117,0.118562,2,5,0,1805.95,-1.63978,-1.67577,0.019049,-0.0652697,-1.64517,0.00991444,0.00712044,51.3075,41.1857,0.000478924
-1803.06,0.459672,0.0745644,4,15,0,1807.99,-1.6041,-1.64527,0.0223236,-0.18022,-1.64507,0.0107975,0.00771611,51.3243,40.227,0.000479053
-1804.43,0.862267,0.0584263,6,95,0,1806.98,-1.62229,-1.67121,-0.0307828,-0.00987567,-1.65306,0.0103473,0.00720962,51.0524,41.6476,0.000469363
-1803.35,0.99663,0.0606951,5,31,0,1805.59,-1.59374,-1.68728,-0.0321132,-0.0193978,-1.67094,0.0110537,0.00689573,51.0456,41.5682,0.000447706
-1803.77,0.685047,0.0708664,3,9,0,1804.85,-1.59895,-1.69241,-0.0364225,-0.0130023,-1.67217,0.0109248,0.00679547,51.0235,41.6216,0.000446208
-1803.83,0.985226,0.0301752,3,7,0,1804.28,-1.60096,-1.69271,-0.0354357,-0.0123696,-1.67186,0.0108751,0.00678974,51.0286,41.6268,0.000446589
-1801.98,0.98935,0.0441262,5,63,0,1804.95,-1.55427,-1.72846,-0.000971168,-0.0716624,-1.69876,0.0120306,0.00609147,51.205,41.1323,0.000413987
-1802.05,0.894998,0.0414929,4,23,0,1803.68,-1.55026,-1.74097,0.00535961,-0.108273,-1.70116,0.01213,0.00584721,51.2374,40.827,0.000411083
-1802.82,0.962709,0.0490646,5,63,0,1803.67,-1.5692,-1.67712,-0.0083714,-0.0122479,-1.67756,0.011661,0.00709422,51.1671,41.6279,0.000439675
-1806.66,0.380043,0.08878,5,31,0,1807.09,-1.57667,-1.68083,-0.0270823,-0.0465577,-1.66837,0.0114763,0.00702161,51.0713,41.3417,0.000450815
-1806.91,0.996099,0.0581235,5,31,0,1808.45,-1.58212,-1.65901,-0.0059697,0.0305715,-1.67721,0.0113414,0.00744773,51.1794,41.985,0.000440102
-1807.05,1,0.0379622,4,19,0,1808.78,-1.57902,-1.65275,-0.00116701,0.0538781,-1.66655,0.0114182,0.00756996,51.204,42.1793,0.000453019
-1809.46,0.979244,0.0575614,6,127,0,1812.11,-1.67032,-1.72971,0.0792735,-0.429845,-1.63272,0.0091586,0.00606722,51.6159,38.1451,0.000494012
-1805.13,0.887255,0.0826102,4,15,0,1809.15,-1.6226,-1.67654,0.0814704,-0.380043,-1.63494,0.0103396,0.00710552,51.6271,38.5604,0.000491325
-1804.56,0.613164,0.08766,4,15,0,1806.31,-1.66435,-1.692,0.0665241,-0.286976,-1.62746,0.00930646,0.00680363,51.5506,39.3366,0.000500394
-1802.71,0.75401,0.0482899,6,75,0,1808.32,-1.55613,-1.71963,-0.0145243,0.0182442,-1.70052,0.0119846,0.00626394,51.1356,41.8822,0.000411853
-1806.11,0.999691,0.0325061,6,63,0,1807.6,-1.52465,-1.801,0.0435372,-0.18268,-1.72253,0.0127636,0.00467493,51.4329,40.2065,0.000385186
-1802.44,0.978235,0.0684402,5,31,0,1807.1,-1.52,-1.72972,-0.022331,-0.00993536,-1.70927,0.0128787,0.00606701,51.0957,41.6471,0.00040125
-1802.73,0.998436,0.0502297,6,63,0,1803.68,-1.5564,-1.69246,-0.0243134,-0.0241468,-1.68924,0.011978,0.0067945,51.0855,41.5286,0.000425526
-1804.65,0.928846,0.0750023,5,63,0,1806.75,-1.47372,-1.75041,0.00894651,0.0359507,-1.73286,0.0140241,0.00566292,51.2558,42.0298,0.000372666
-1804.9,0.824654,0.0836911,5,55,0,1806.68,-1.60509,-1.74853,-0.00306028,-0.0919143,-1.68809,0.0107729,0.00569962,51.1943,40.9634,0.000426923
-1803.92,0.999883,0.0601451,5,63,0,1807.48,-1.58918,-1.64972,0.0228185,-0.111592,-1.6609,0.0111667,0.00762918,51.3268,40.7993,0.000459863
-1804.34,0.994779,0.044127,5,63,0,1807.35,-1.55942,-1.66724,0.00870344,0.0264127,-1.68119,0.0119031,0.00728705,51.2546,41.9503,0.000435276
-1804.19,0.93165,0.0595802,5,31,0,1808.02,-1.55338,-1.64952,0.00650821,-0.003435,-1.67821,0.0120526,0.00763311,51.2433,41.7014,0.000438887
-1801.92,0.991438,0.0609009,5,31,0,1804.91,-1.59928,-1.68366,0.00479483,-0.116583,-1.66421,0.0109167,0.00696637,51.2345,40.7577,0.000455857
-1801.92,8.07428e-05,0.156174,1,3,0,1806.69,-1.59928,-1.68366,0.00479483,-0.116583,-1.66421,0.0109167,0.00696637,51.2345,40.7577,0.000455857
-1802.27,0.982744,0.0377721,6,95,0,1803.39,-1.61936,-1.67355,0.0281392,-0.21039,-1.64424,0.0104197,0.00716381,51.3541,39.9753,0.000480053
-1803.25,0.97549,0.0703393,6,127,0,1804.09,-1.4928,-1.79596,0.00108534,-0.0342363,-1.73484,0.0135517,0.00477338,51.2156,41.4445,0.000370269
-1803.1,0.935033,0.0801466,4,31,0,1805.03,-1.4827,-1.72871,-0.0121948,0.0187224,-1.72186,0.0138018,0.00608666,51.1476,41.8861,0.000385995
-1802.8,0.954676,0.059915,5,47,0,1803.97,-1.49495,-1.77013,-0.0115261,0.0400175,-1.73109,0.0134987,0.00527792,51.151,42.0637,0.000374815
-1802.77,0.969161,0.0483679,6,127,0,1804.59,-1.64905,-1.6758,0.0202099,-0.184545,-1.63125,0.00968499,0.00711988,51.3135,40.1909,0.000495797
-1805.14,0.842871,0.0991935,5,51,1,1808.13,-1.61602,-1.6599,-0.0345987,-0.103965,-1.64568,0.0105024,0.00743032,51.0329,40.8629,0.000478311
-1805.14,0.212689,0.134614,2,7,1,1811.64,-1.61602,-1.6599,-0.0345987,-0.103965,-1.64568,0.0105024,0.00743032,51.0329,40.8629,0.000478311
-1804.81,0.979963,0.0389108,6,127,0,1806.94,-1.57895,-1.73595,0.0634986,-0.269965,-1.67929,0.0114199,0.00594522,51.5351,39.4785,0.000437588
-1802.09,0.999666,0.0365115,6,127,0,1807.9,-1.54633,-1.70108,0.000447782,-0.0803458,-1.69147,0.0122272,0.00662619,51.2123,41.0599,0.000422823
-1804.23,0.378262,0.0877572,4,15,0,1805.54,-1.52718,-1.66408,0.00931765,-0.0223678,-1.69025,0.0127011,0.00734883,51.2577,41.5435,0.000424298
-1804.04,0.886789,0.0634727,5,63,0,1807.2,-1.52172,-1.802,-0.0252683,0.00465248,-1.73014,0.0128362,0.00465546,51.0806,41.7688,0.000375967
-1803.48,0.824773,0.0379167,3,15,0,1808.79,-1.50604,-1.79598,-0.0244082,-0.0174451,-1.73374,0.0132242,0.00477297,51.085,41.5845,0.000371604
-1803.01,0.845252,0.0389767,3,15,0,1806,-1.49052,-1.79191,-0.0265189,-0.0100714,-1.73405,0.0136083,0.00485249,51.0742,41.646,0.000371233
-1805.64,0.993301,0.0220043,6,63,0,1806.39,-1.51483,-1.79818,-0.0485142,-0.0571255,-1.72914,0.0130067,0.00473015,50.9616,41.2536,0.00037718
-1807.6,0.794785,0.030857,3,7,0,1810.91,-1.51222,-1.79701,-0.0449779,-0.0518948,-1.72366,0.0130713,0.00475294,50.9797,41.2972,0.000383817
-1804.12,0.972243,0.0471937,5,63,0,1812.33,-1.48085,-1.73723,-0.0313749,0.0892948,-1.72488,0.0138477,0.00592027,51.0494,42.4747,0.00038234
-1803.03,0.994712,0.055418,4,31,0,1806.05,-1.50325,-1.76193,-0.0399987,0.0696942,-1.72676,0.0132931,0.0054379,51.0052,42.3112,0.000380058
-1803.33,0.580422,0.0859055,5,31,0,1804.75,-1.47512,-1.76624,-0.0153171,0.0423311,-1.7325,0.0139894,0.00535375,51.1316,42.083,0.000373107
-1803.88,0.956586,0.0422236,3,7,0,1804.02,-1.47506,-1.76661,-0.0153652,0.0451929,-1.73187,0.013991,0.0053466,51.1313,42.1069,0.000373874
-1805.21,0.878795,0.0735102,5,47,0,1808.35,-1.50059,-1.70228,0.0115641,-0.0492302,-1.70368,0.0133591,0.00660286,51.2692,41.3194,0.000408023
-1807.84,0.93064,0.0320773,3,11,0,1808.78,-1.4993,-1.69384,0.0107728,-0.0457557,-1.71141,0.013391,0.00676769,51.2652,41.3484,0.00039866
-1802.48,0.999919,0.0390931,5,39,0,1807.95,-1.58402,-1.72004,0.00284501,-0.0522589,-1.6872,0.0112944,0.00625606,51.2246,41.2942,0.000428003
-1802.92,0.979969,0.088525,6,79,0,1804.5,-1.63764,-1.6518,0.0466831,-0.220977,-1.62862,0.00996733,0.0075886,51.449,39.8871,0.00049898
-1801.86,0.910065,0.0488464,6,111,0,1804.94,-1.59027,-1.70637,0.000282107,-0.12394,-1.67407,0.0111398,0.00652289,51.2114,40.6963,0.00044391
-1802.12,0.999589,0.0523562,6,127,0,1803.63,-1.52047,-1.74156,-0.00719473,-0.0115076,-1.7145,0.0128671,0.00583577,51.1732,41.634,0.000394922
-1802.12,0.119236,0.123708,1,3,0,1802.81,-1.52047,-1.74156,-0.00719473,-0.0115076,-1.7145,0.0128671,0.00583577,51.1732,41.634,0.000394922
-1803.12,0.997008,0.057626,5,63,0,1804.9,-1.48583,-1.72459,-0.0105581,0.00966555,-1.71967,0.0137244,0.00616713,51.1559,41.8106,0.000388652
-1803.07,0.9417,0.0364999,5,63,0,1809.88,-1.4991,-1.73471,-0.0154778,-0.0111237,-1.71998,0.013396,0.00596958,51.1308,41.6372,0.000388277
-1804.69,0.969665,0.0469319,5,31,0,1805.7,-1.53003,-1.72987,-0.0148795,0.105298,-1.7171,0.0126305,0.00606403,51.1338,42.6082,0.000391765
-1803.19,0.998753,0.0612604,5,31,0,1805.33,-1.52957,-1.73215,-0.0316307,0.0907725,-1.71373,0.012642,0.0060196,51.0481,42.487,0.000395851
-1804.78,0.987617,0.0796445,4,31,0,1806.5,-1.435,-1.78245,-0.0187873,-0.0285698,-1.74237,0.0149823,0.00503733,51.1138,41.4917,0.00036114
-1806.56,0.806173,0.0585147,4,31,0,1809.33,-1.43435,-1.72984,-0.0115074,0.086175,-1.73328,0.0149982,0.00606463,51.1511,42.4487,0.000372165
-1805.62,1,0.0713029,5,31,0,1809.19,-1.59794,-1.72513,-0.0279911,0.0241213,-1.68202,0.0109499,0.00615665,51.0667,41.9312,0.00043427
-1805.62,1.6417e-06,0.12975,1,3,1,1810.34,-1.59794,-1.72513,-0.0279911,0.0241213,-1.68202,0.0109499,0.00615665,51.0667,41.9312,0.00043427
-1803.48,0.999186,0.0319545,5,31,0,1806.36,-1.57461,-1.7196,-0.0091371,-0.0212257,-1.68685,0.0115272,0.00626455,51.1632,41.553,0.000428418
-1804.2,0.991456,0.0672328,5,63,0,1807.44,-1.60823,-1.69748,0.0468503,-0.295073,-1.65049,0.0106952,0.00669649,51.4499,39.2691,0.00047248
-1803.68,0.994561,0.0311609,7,127,0,1805.06,-1.63918,-1.70259,0.0459183,-0.288343,-1.63849,0.00992923,0.0065967,51.4451,39.3252,0.000487021
-1802.35,0.635599,0.0885864,4,15,0,1804.92,-1.63677,-1.6915,0.0272964,-0.210674,-1.64386,0.00998886,0.00681339,51.3498,39.973,0.000480518
-1802.18,0.937789,0.0442592,4,19,0,1803.61,-1.61966,-1.68589,0.0278333,-0.230229,-1.64837,0.0104124,0.00692279,51.3525,39.8099,0.000475052
-1803.86,0.999188,0.0352988,6,63,0,1804.36,-1.64245,-1.71476,0.0599718,-0.262065,-1.64713,0.00984828,0.00635919,51.5171,39.5444,0.000476555
-1802.42,0.965621,0.0669566,6,95,0,1805.77,-1.53491,-1.7042,-0.0138227,-0.0562647,-1.69734,0.0125097,0.00656525,51.1392,41.2608,0.000415708
-1801.88,0.937169,0.0532589,6,95,0,1803.19,-1.59045,-1.69467,0.00815978,-0.145939,-1.67021,0.0111353,0.00675143,51.2518,40.5129,0.000448592
-1801.88,7.42273e-05,0.11395,1,3,0,1804.76,-1.59045,-1.69467,0.00815978,-0.145939,-1.67021,0.0111353,0.00675143,51.2518,40.5129,0.000448592
-1803.86,0.998062,0.0502906,6,63,0,1805.7,-1.60447,-1.74206,0.0478706,-0.281029,-1.67243,0.0107882,0.00582595,51.4551,39.3862,0.000445892
-1804.34,0.999358,0.0391585,6,63,0,1804.72,-1.64297,-1.62017,0.00984091,-0.127076,-1.61744,0.0098356,0.00820622,51.2604,40.6702,0.000512535
-1803.58,0.981619,0.0527954,6,127,0,1809.82,-1.48766,-1.71914,-0.0016047,-0.0280116,-1.71491,0.0136792,0.00627363,51.2018,41.4964,0.000394427
-1804.13,0.786855,0.0762075,5,31,0,1804.84,-1.47565,-1.71893,-0.00143884,9.14794e-05,-1.71911,0.0139763,0.00627771,51.2026,41.7308,0.000389334
-1807.22,0.997539,0.0517253,6,111,0,1808.87,-1.39562,-1.88262,-0.0879019,0.210523,-1.78132,0.0159567,0.00308119,50.7599,43.4858,0.000313948
-1806.64,0.673848,0.0617785,6,63,0,1813.81,-1.33136,-1.87236,-0.0521379,0.236006,-1.78988,0.0175471,0.00328145,50.9431,43.6983,0.000303578
-1802.67,0.999825,0.0417113,7,159,0,1808.7,-1.57477,-1.72653,-0.0157113,-0.0408259,-1.68919,0.0115233,0.00612923,51.1296,41.3895,0.000425585
-1804.9,0.904477,0.0509357,3,15,0,1810.09,-1.54834,-1.7152,-0.0320934,-0.131711,-1.6891,0.0121774,0.00635055,51.0457,40.6315,0.000425698
-1803.61,0.997369,0.0798408,4,31,0,1806.85,-1.56591,-1.76611,-0.0159935,-0.0210663,-1.70726,0.0117425,0.00535626,51.1281,41.5543,0.000403696
-1804,0.979397,0.0368024,6,63,0,1806.48,-1.51347,-1.75876,-0.00871854,-0.145544,-1.71314,0.0130404,0.00549993,51.1654,40.5162,0.00039656
-1804.06,0.946726,0.0680633,4,31,0,1809.41,-1.48517,-1.70039,-0.0105348,-0.00989324,-1.71252,0.0137406,0.00663964,51.1561,41.6475,0.000397319
-1804.14,0.348371,0.124763,1,3,0,1804.69,-1.48161,-1.7032,-0.0123162,-0.00211092,-1.71351,0.0138288,0.00658483,51.1469,41.7124,0.000396113
-1802.77,0.861494,0.0666743,5,63,0,1805.61,-1.48651,-1.75051,-0.0283758,0.0463053,-1.72665,0.0137074,0.00566107,51.0647,42.1162,0.00038019
-1805.27,0.455759,0.0585597,2,7,0,1807.76,-1.49223,-1.74682,-0.0264188,0.056381,-1.73075,0.0135659,0.00573308,51.0747,42.2002,0.000375221
-1804.78,0.964845,0.0551138,5,63,0,1809.3,-1.49476,-1.77219,0.0225787,-0.136639,-1.72456,0.0135033,0.0052376,51.3256,40.5904,0.000382723
-1804.78,0.0397029,0.124014,1,3,0,1806.24,-1.49476,-1.77219,0.0225787,-0.136639,-1.72456,0.0135033,0.0052376,51.3256,40.5904,0.000382723
-1804.78,7.11105e-32,0.141074,1,1,0,1805.92,-1.49476,-1.77219,0.0225787,-0.136639,-1.72456,0.0135033,0.0052376,51.3256,40.5904,0.000382723
-1803.62,0.99999,0.0157389,7,127,0,1806.75,-1.49396,-1.75267,-0.050426,0.0258573,-1.72417,0.0135231,0.00561883,50.9518,41.9456,0.000383199
-1803.25,0.99898,0.0102391,7,255,0,1806.29,-1.48777,-1.74554,-0.0411434,0.105875,-1.72812,0.0136762,0.00575804,50.9993,42.613,0.000378415
-1806.33,0.884472,0.0258224,7,167,0,1808.34,-1.53251,-1.7832,0.0257404,-0.191863,-1.70912,0.0125692,0.00502255,51.3418,40.1299,0.000401433
-1805.53,0.990834,0.0147523,6,71,0,1808.87,-1.54174,-1.73744,0.0209438,-0.170639,-1.70383,0.0123406,0.00591615,51.3172,40.3069,0.000407851
-1803.74,0.993115,0.0286342,4,31,0,1806.54,-1.5464,-1.72055,0.0213896,-0.139499,-1.69784,0.0122253,0.00624602,51.3195,40.5666,0.000415101
