# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrTransport_model
# start_datetime = 2024-06-04 13:08:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_2.data.R
# init = 2 (Default)
# random
#   seed = 3934747241 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,kin,theta.1,theta.2,theta.3,theta.4,theta.5
-1805.08,0.00364391,0.119729,1,3,0,1806.34,-1.65684,-1.63657,0.0102351,-0.0642253,-1.61816,0.00949227,0.00788602,51.2624,41.1944,0.000511657
-1803.92,0.998355,0.0498522,6,63,0,1807.52,-1.55568,-1.77595,0.0277697,-0.114011,-1.70897,0.0119957,0.00516417,51.3522,40.7792,0.000401619
-1806.07,0.977072,0.0312542,7,159,0,1809.23,-1.59793,-1.63512,0.0027074,-0.221798,-1.63821,0.01095,0.00791425,51.2239,39.8802,0.000487366
-1806.55,0.99431,0.036507,5,31,0,1807.36,-1.66241,-1.66454,0.0322699,-0.0808561,-1.62351,0.00935444,0.00733972,51.3752,41.0557,0.000505171
-1807.75,0.779815,0.0586448,4,15,0,1808.98,-1.65452,-1.66889,0.0296293,-0.0749483,-1.62775,0.00954962,0.00725491,51.3617,41.1049,0.000500044
-1805.83,0.995634,0.0329997,5,31,0,1812.3,-1.68098,-1.6784,0.00963127,-0.123902,-1.61826,0.00889474,0.00706916,51.2593,40.6967,0.000511543
-1805.05,0.986615,0.0696886,5,31,0,1807.37,-1.60259,-1.61301,0.0224458,-0.165147,-1.63396,0.0108348,0.00834602,51.3249,40.3527,0.000492517
-1804.46,0.801877,0.0542022,6,63,0,1808.48,-1.66154,-1.6338,0.0150706,-0.145167,-1.60763,0.00937595,0.00794013,51.2872,40.5193,0.000524419
-1804.04,0.997902,0.0336773,7,127,0,1805.85,-1.63188,-1.72642,0.061086,-0.291985,-1.65409,0.0101099,0.0061314,51.5228,39.2948,0.000468124
-1804.76,0.899429,0.0818901,4,15,0,1805.15,-1.63927,-1.73238,0.056879,-0.327773,-1.65231,0.00992698,0.006015,51.5012,38.9964,0.000470282
-1803.47,0.651319,0.0689914,5,31,0,1807.21,-1.6101,-1.67143,0.0472043,-0.280016,-1.64315,0.0106489,0.00720524,51.4517,39.3947,0.000481374
-1804.45,0.961429,0.0344331,6,63,0,1806.52,-1.6532,-1.69639,0.0263578,-0.150586,-1.63733,0.00958237,0.00671783,51.345,40.4741,0.000488426
-1805.59,0.991937,0.0777119,3,7,0,1806.28,-1.66164,-1.69685,0.0282605,-0.12756,-1.64035,0.00937348,0.00670882,51.3547,40.6661,0.000484768
-1807.03,0.781795,0.0620564,5,31,0,1808.55,-1.62579,-1.64154,0.029396,-0.325644,-1.61804,0.0102606,0.007789,51.3605,39.0141,0.000511805
-1808.06,0.953127,0.0660819,4,31,0,1809.73,-1.63976,-1.64184,0.0173236,-0.341005,-1.60902,0.00991502,0.00778298,51.2987,38.886,0.000522738
-1808.42,0.259207,0.12967,2,5,1,1813.14,-1.64367,-1.62601,0.0130942,-0.343165,-1.60403,0.00981825,0.00809209,51.277,38.868,0.000528784
-1804.7,0.974624,0.0255362,6,63,0,1810.51,-1.62969,-1.62552,0.0272446,-0.228959,-1.6181,0.0101641,0.00810183,51.3495,39.8205,0.000511734
-1803.29,0.993379,0.0722424,6,63,0,1806.14,-1.50765,-1.72961,0.00236822,-0.097148,-1.7083,0.0131844,0.00606901,51.2221,40.9198,0.00040243
-1803.05,0.862912,0.0725176,5,63,0,1806.01,-1.58023,-1.68196,0.0254711,-0.0574543,-1.67483,0.0113881,0.00699957,51.3404,41.2508,0.000442991
-1803.34,0.64022,0.0608109,5,31,0,1807.22,-1.58838,-1.71531,0.0225082,-0.171912,-1.67169,0.0111865,0.00634836,51.3252,40.2963,0.000446792
-1804.85,0.548042,0.0754095,4,31,0,1807.41,-1.61233,-1.70526,0.012973,-0.113405,-1.67156,0.0105937,0.00654453,51.2764,40.7842,0.000446945
-1806.56,0.998616,0.0270879,7,191,0,1808.28,-1.53218,-1.76925,-0.0362937,0.0613238,-1.72737,0.0125772,0.00529495,51.0242,42.2414,0.000379318
-1806.41,0.946983,0.0523855,3,11,0,1808.82,-1.53564,-1.77986,-0.0402499,0.0692757,-1.72067,0.0124916,0.00508791,51.0039,42.3078,0.000387437
-1807.93,0.876278,0.0585847,6,63,0,1810.38,-1.4822,-1.69377,-0.0204286,0.135911,-1.71404,0.0138142,0.00676904,51.1054,42.8635,0.000395477
-1803.23,1,0.0389803,5,39,0,1809.28,-1.51232,-1.72278,-0.0463173,0.0627022,-1.71371,0.0130687,0.00620244,50.9729,42.2529,0.000395876
-1803.54,0.900362,0.0592769,6,63,0,1805.21,-1.54314,-1.70329,-0.0127659,0.0581389,-1.70262,0.012306,0.00658302,51.1446,42.2149,0.000409317
-1804.94,0.998426,0.0639804,6,95,0,1807.51,-1.59577,-1.69655,0.074726,-0.230066,-1.66281,0.0110035,0.00671461,51.5926,39.8112,0.000457557
-1804.19,0.957975,0.0397055,7,127,0,1808.41,-1.58694,-1.63705,0.0192345,-0.133317,-1.65553,0.0112221,0.00787663,51.3085,40.6181,0.000466371
-1803.76,0.126442,0.124477,2,7,1,1806.89,-1.59139,-1.64688,0.0184382,-0.110945,-1.6523,0.0111121,0.00768463,51.3044,40.8047,0.00047029
-1804.42,0.998337,0.0369834,7,191,0,1805.29,-1.47155,-1.79067,-0.00614368,0.0480797,-1.74456,0.0140776,0.00487668,51.1785,42.131,0.000358488
-1803.58,0.864268,0.0272322,3,7,0,1809.63,-1.47619,-1.79575,-0.00820776,0.0414035,-1.74073,0.0139629,0.00477746,51.168,42.0753,0.000363133
-1805.6,0.725436,0.0427376,6,63,0,1809.12,-1.41792,-1.75774,-0.0542617,0.1361,-1.7496,0.015405,0.00551987,50.9322,42.8651,0.000352388
-1804.54,0.988425,0.0245287,7,127,0,1806.99,-1.48943,-1.80666,-0.0136772,-0.0879959,-1.73671,0.0136352,0.00456452,51.14,40.9961,0.00036801
-1808.8,0.973397,0.0463336,5,31,0,1811.45,-1.5545,-1.82128,-0.0310895,-0.148544,-1.7219,0.0120248,0.004279,51.0508,40.4911,0.000385949
-1804.36,0.999874,0.046761,5,31,0,1809.88,-1.53491,-1.79611,-0.0205416,-0.00967331,-1.7278,0.0125097,0.00477043,51.1048,41.6493,0.000378798
-1802.74,0.999909,0.0406302,6,63,0,1805.12,-1.51295,-1.71059,-0.0144803,-0.00533408,-1.70654,0.0130533,0.00644046,51.1359,41.6855,0.000404562
-1803.2,0.215824,0.111406,2,5,0,1805.93,-1.50463,-1.70735,-0.0207388,-0.0108901,-1.70751,0.0132591,0.0065037,51.1038,41.6392,0.000403388
-1802.56,0.999778,0.0212088,6,63,0,1804.04,-1.52584,-1.70915,-0.0187554,0.0120107,-1.70324,0.0127343,0.00646864,51.114,41.8302,0.000408557
-1802.66,0.998414,0.0340304,6,127,0,1803.79,-1.52806,-1.74989,-0.0256885,-0.0484563,-1.71316,0.0126793,0.00567308,51.0785,41.3259,0.000396537
-1802.22,0.876667,0.082412,5,63,0,1803.15,-1.55309,-1.70121,0.00201069,-0.0415226,-1.68984,0.0120599,0.00662361,51.2203,41.3837,0.000424798
-1804.06,0.997469,0.0642965,5,31,0,1804.51,-1.541,-1.66674,0.0179064,-0.0432796,-1.68398,0.0123591,0.00729675,51.3017,41.369,0.000431903
-1804.29,0.997593,0.0787413,5,31,0,1805.17,-1.57324,-1.75879,-0.031993,-0.0654813,-1.69836,0.011561,0.00549932,51.0462,41.1839,0.000414478
-1805.67,0.276209,0.0916258,5,63,0,1808.24,-1.57716,-1.64183,0.0291858,-0.0911668,-1.66605,0.0114642,0.00778324,51.3594,40.9697,0.000453629
-1805.15,0.991087,0.0598592,5,31,0,1807.26,-1.58194,-1.63546,0.0052825,-0.121509,-1.65873,0.0113459,0.00790765,51.237,40.7166,0.000462498
-1804.32,0.982536,0.0285344,3,7,0,1805.96,-1.57503,-1.6377,0.00517801,-0.117203,-1.65656,0.0115169,0.00786394,51.2365,40.7525,0.000465133
-1803.95,0.878714,0.0475485,5,63,0,1806.39,-1.609,-1.64409,0.021971,-0.0899435,-1.64466,0.0106761,0.0077391,51.3225,40.9799,0.000479551
-1805.37,0.687879,0.0883718,5,47,0,1806.99,-1.6438,-1.69171,0.0432682,-0.37964,-1.62571,0.00981488,0.00680923,51.4315,38.5638,0.000502512
-1803.96,0.983047,0.027145,6,63,0,1806.61,-1.6715,-1.67246,0.0673311,-0.304058,-1.6124,0.00912954,0.00718515,51.5547,39.1942,0.000518632
-1803.13,0.985501,0.0444222,6,63,0,1804.38,-1.64799,-1.6617,0.0540484,-0.3049,-1.62122,0.00971118,0.0073953,51.4867,39.1871,0.000507951
-1804.26,0.620299,0.0884295,4,31,0,1804.85,-1.64644,-1.66547,0.057455,-0.316286,-1.61783,0.00974966,0.0073217,51.5042,39.0922,0.000512062
-1803.82,0.995321,0.0549154,6,63,0,1805.37,-1.64953,-1.70132,0.0578436,-0.312427,-1.63205,0.00967326,0.00662158,51.5062,39.1244,0.000494829
-1803.31,0.99826,0.0573657,5,31,0,1804.54,-1.64357,-1.68533,0.0396293,-0.3166,-1.63164,0.00982069,0.00693379,51.4129,39.0896,0.00049532
-1803.34,0.994474,0.0744757,4,23,0,1804.71,-1.63913,-1.68115,0.0497716,-0.332092,-1.63138,0.00993064,0.00701548,51.4648,38.9604,0.000495634
-1804.26,0.825183,0.0621834,5,31,0,1804.59,-1.63734,-1.68723,0.0515942,-0.327593,-1.63045,0.00997474,0.00689668,51.4742,38.9979,0.000496762
-1808.51,0.94805,0.0692068,5,31,0,1810.97,-1.69616,-1.64904,0.102944,-0.309895,-1.5799,0.00851911,0.00764251,51.7371,39.1455,0.000558016
-1809.64,0.200035,0.128497,2,5,0,1813.17,-1.70697,-1.65585,0.111165,-0.323451,-1.5801,0.00825161,0.00750946,51.7792,39.0324,0.000557777
-1809.5,1,0.0626129,4,15,0,1810.29,-1.70735,-1.6633,0.110601,-0.325773,-1.58249,0.00824226,0.00736396,51.7763,39.0131,0.000554885
-1810.29,0.99977,0.0294141,4,15,0,1810.81,-1.70924,-1.66733,0.116147,-0.328226,-1.58102,0.00819543,0.00728536,51.8047,38.9926,0.00055666
-1807.99,0.980752,0.04432,7,159,0,1813.88,-1.42499,-1.75704,-0.049934,-0.027586,-1.73721,0.0152301,0.00553353,50.9543,41.4999,0.000367397
-1805.04,0.733345,0.0764886,4,15,0,1809.87,-1.44148,-1.7564,-0.034005,0.0232458,-1.73962,0.0148218,0.005546,51.0359,41.9239,0.000364478
-1806.06,0.979568,0.0553652,6,127,0,1808.34,-1.55231,-1.65138,0.0414795,-0.153049,-1.67442,0.0120791,0.00759677,51.4224,40.4536,0.000443486
-1809.07,0.649513,0.0717139,3,7,0,1809.43,-1.55167,-1.65466,0.0471301,-0.163646,-1.67846,0.012095,0.0075328,51.4513,40.3652,0.000438593
-1808.1,0.924254,0.0494169,6,95,0,1812.52,-1.6725,-1.68506,0.00640988,-0.267781,-1.62221,0.00910463,0.00693905,51.2428,39.4967,0.000506754
-1804.9,1,0.0856629,4,31,0,1808.34,-1.66458,-1.68277,0.0104893,-0.273216,-1.6171,0.00930081,0.00698381,51.2637,39.4514,0.000512943
-1806.54,0.989413,0.0580448,5,31,0,1806.94,-1.61112,-1.61884,0.0610379,-0.150685,-1.63354,0.0106236,0.0082322,51.5225,40.4733,0.000493017
-1805.02,0.753225,0.102718,4,15,0,1808.33,-1.5886,-1.63673,0.0338463,-0.190414,-1.6524,0.0111811,0.00788285,51.3833,40.1419,0.000470166
-1804.97,0.992977,0.0501752,5,63,0,1807.92,-1.61022,-1.63026,0.0318058,-0.1244,-1.64434,0.010646,0.00800909,51.3728,40.6925,0.000479929
-1803.12,0.997274,0.0661917,6,63,0,1805.71,-1.56685,-1.74963,-0.00892841,-0.063716,-1.70263,0.0117193,0.00567825,51.1643,41.1986,0.000409304
-1803.12,0.188182,0.160501,1,3,1,1808.39,-1.56685,-1.74963,-0.00892841,-0.063716,-1.70263,0.0117193,0.00567825,51.1643,41.1986,0.000409304
-1802.85,0.996458,0.0550676,6,127,0,1804.76,-1.48339,-1.75372,-0.0248333,-0.00576311,-1.72609,0.0137847,0.00559834,51.0829,41.6819,0.000380877
-1802.85,3.48737e-05,0.100921,2,7,0,1807.99,-1.48339,-1.75372,-0.0248333,-0.00576311,-1.72609,0.0137847,0.00559834,51.0829,41.6819,0.000380877
-1806.16,0.798791,0.0359136,5,35,0,1809.34,-1.51792,-1.78067,-0.0305798,0.00681753,-1.72106,0.0129301,0.00507209,51.0534,41.7869,0.000386966
-1805.88,1,0.019868,4,31,0,1807.54,-1.51441,-1.77444,-0.0266844,0.0230898,-1.73156,0.0130171,0.00519368,51.0734,41.9226,0.000374246
-1806.66,0.938109,0.0492851,3,11,0,1809.4,-1.51363,-1.77883,-0.0254693,0.0626624,-1.72472,0.0130363,0.00510803,51.0796,42.2526,0.000382527
-1805.01,0.999272,0.0308327,7,191,0,1809.2,-1.57597,-1.69276,0.00321647,-0.113262,-1.67009,0.0114935,0.00678868,51.2265,40.7854,0.000448735
-1804.67,0.97372,0.0578912,6,63,0,1808.66,-1.63955,-1.71286,0.0749004,-0.371095,-1.64156,0.00992004,0.00639614,51.5935,38.6351,0.000483306
-1805.82,0.998457,0.036451,4,23,0,1805.95,-1.6362,-1.71783,0.0740588,-0.42034,-1.6411,0.010003,0.00629906,51.5892,38.2244,0.000483859
-1803.18,0.984917,0.0282704,6,63,0,1807.98,-1.66207,-1.681,0.0390165,-0.278464,-1.61983,0.00936286,0.00701843,51.4098,39.4076,0.000509638
-1805.16,0.658909,0.0681828,4,15,0,1806.33,-1.65682,-1.68354,0.0268126,-0.340788,-1.62282,0.00949277,0.00696881,51.3473,38.8878,0.000506009
-1803.08,0.998199,0.0680758,5,31,0,1806.66,-1.61912,-1.67186,0.0249614,-0.0899951,-1.65142,0.0104257,0.00719693,51.3378,40.9794,0.000471356
-1802.37,0.99219,0.0532098,5,63,0,1804.07,-1.5759,-1.68261,0.0286579,-0.16045,-1.67125,0.0114954,0.00698682,51.3567,40.3918,0.00044733
-1804.41,0.986005,0.0563348,4,15,0,1804.84,-1.57773,-1.66972,0.039012,-0.0600568,-1.67239,0.0114501,0.0072386,51.4097,41.2291,0.000445942
-1804.41,0.0294332,0.103118,4,23,0,1809.12,-1.57773,-1.66972,0.039012,-0.0600568,-1.67239,0.0114501,0.0072386,51.4097,41.2291,0.000445942
-1804.26,0.9846,0.0490727,5,63,0,1806.68,-1.5234,-1.68917,0.000855645,-0.134775,-1.69198,0.0127945,0.00685876,51.2144,40.606,0.000422203
-1804.24,0.99581,0.0291385,7,191,0,1806.83,-1.5077,-1.75474,-0.0621065,0.114886,-1.72621,0.0131831,0.00557836,50.892,42.6882,0.000380732
-1806.62,0.950298,0.050706,6,63,0,1808.37,-1.43629,-1.82801,0.0131464,0.0512252,-1.75951,0.0149502,0.00414757,51.2773,42.1572,0.000340376
-1805.87,0.726644,0.0566545,6,127,0,1812.79,-1.5917,-1.69138,-0.047448,-0.0031814,-1.67854,0.0111043,0.00681557,50.9671,41.7035,0.000438493
-1803.12,0.995354,0.0359266,7,127,0,1806.53,-1.54244,-1.706,-0.0229683,0.0512579,-1.69865,0.0123234,0.00653015,51.0924,42.1575,0.000414123
-1802.52,0.982064,0.0737634,5,63,0,1804.87,-1.5766,-1.67731,0.00659336,-0.14621,-1.67028,0.011478,0.00709037,51.2438,40.5106,0.000448506
-1803.5,0.198352,0.0921467,5,63,0,1807.03,-1.50966,-1.78462,0.0152383,-0.0985925,-1.72535,0.0131347,0.00499483,51.288,40.9077,0.000381774
-1803.09,0.98812,0.0480789,6,63,0,1806.63,-1.5384,-1.74017,-0.0430444,0.021855,-1.7092,0.0124233,0.00586285,50.9896,41.9123,0.000401336
-1802.99,0.847259,0.0584924,5,31,0,1804.49,-1.49873,-1.7296,-0.013443,0.0589696,-1.71968,0.0134052,0.00606923,51.1412,42.2218,0.000388638
-1802.71,0.982485,0.0401215,6,127,0,1804.19,-1.56208,-1.74773,0.00716397,-0.151284,-1.698,0.0118373,0.00571529,51.2467,40.4683,0.000414914
-1803.92,0.792318,0.0458363,5,63,0,1806.12,-1.54283,-1.69605,0.0155459,-0.0478171,-1.69675,0.0123137,0.00672454,51.2896,41.3312,0.000416427
-1804.91,0.999921,0.035871,6,63,0,1806.76,-1.63358,-1.69266,-0.0307805,-0.0910219,-1.65211,0.0100678,0.00679069,51.0524,40.9709,0.000470519
-1804.11,1,0.0706826,5,31,0,1806.21,-1.56585,-1.64227,0.0220641,-0.114411,-1.6655,0.011744,0.00777471,51.323,40.7758,0.000454297
-1805.22,0.957979,0.0589883,6,63,0,1807.69,-1.61272,-1.69542,-0.0325695,0.0403588,-1.66803,0.0105842,0.00673676,51.0432,42.0666,0.000451225
-1802.48,1,0.0898861,4,15,0,1805.73,-1.5626,-1.68416,0.00241862,-0.104172,-1.67726,0.0118245,0.00695666,51.2224,40.8612,0.00044004
-1802.12,0.995529,0.0583473,5,31,0,1803.16,-1.57258,-1.69652,-0.00436197,-0.0383505,-1.68411,0.0115775,0.00671526,51.1877,41.4102,0.000431748
-1803.86,0.957047,0.0483342,6,127,0,1805.77,-1.49279,-1.71088,-0.0282255,0.0289364,-1.71709,0.0135522,0.00643478,51.0655,41.9713,0.000391781
-1807.66,0.749917,0.0690384,5,31,0,1810.15,-1.48172,-1.74443,-0.0862299,0.228045,-1.73238,0.0138259,0.00577976,50.7685,43.6319,0.000373253
-1805.47,0.471012,0.0548525,5,31,0,1814.43,-1.46401,-1.70282,-0.0425078,0.16513,-1.72515,0.0142643,0.00659229,50.9924,43.1072,0.000382007
-1803.54,1,0.0660821,5,31,0,1807.25,-1.51579,-1.76068,-0.0465321,0.093198,-1.72574,0.0129829,0.00546239,50.9718,42.5073,0.000381298
-1804.99,0.766544,0.089364,5,31,0,1806.15,-1.48116,-1.78228,0.0164664,-0.103241,-1.73245,0.0138399,0.00504057,51.2943,40.869,0.000373168
-1805,0.806003,0.0656024,5,63,0,1808.11,-1.59765,-1.75261,0.0117357,-0.148355,-1.69029,0.0109571,0.00561997,51.2701,40.4927,0.00042425
-1803.98,0.999984,0.0464101,5,31,0,1805.25,-1.56189,-1.71668,0.00575367,-0.160004,-1.69037,0.0118419,0.00632169,51.2395,40.3956,0.000424156
-1803.67,0.982608,0.0857885,4,31,0,1804.82,-1.58496,-1.73731,0.0202595,-0.186733,-1.6871,0.0112712,0.00591876,51.3137,40.1726,0.000428119
-1802.7,0.999602,0.0717129,4,31,0,1806.41,-1.60289,-1.70634,-0.00516205,-0.156658,-1.66531,0.0108274,0.00652357,51.1836,40.4235,0.000454526
-1802.7,0.0733545,0.125557,1,3,0,1805.53,-1.60289,-1.70634,-0.00516205,-0.156658,-1.66531,0.0108274,0.00652357,51.1836,40.4235,0.000454526
-1803.64,0.959534,0.0240044,7,255,0,1807.05,-1.52655,-1.70046,-0.0148899,0.0316728,-1.70617,0.0127166,0.00663828,51.1338,41.9942,0.000405015
-1802.2,0.972793,0.0578281,6,95,0,1805.86,-1.59943,-1.68451,0.0157591,-0.171659,-1.66259,0.010913,0.00694986,51.2907,40.2984,0.000457817
-1803.54,0.569432,0.0767671,4,31,0,1806.05,-1.58014,-1.74798,0.0341482,-0.217757,-1.68481,0.0113905,0.00571047,51.3848,39.9139,0.00043089
-1803.67,0.998805,0.0306102,4,23,0,1804.71,-1.58553,-1.75739,0.0334042,-0.232792,-1.6875,0.0112571,0.00552664,51.381,39.7885,0.000427641
-1802.19,0.76364,0.0658284,5,63,0,1807.08,-1.58486,-1.67091,0.00474656,-0.0842202,-1.66722,0.0112735,0.00721529,51.2343,41.0276,0.000452214
-1802.42,0.99668,0.060157,5,31,0,1802.75,-1.5821,-1.67924,0.014169,-0.0596734,-1.67354,0.0113418,0.00705277,51.2825,41.2323,0.000444557
-1804.13,0.924642,0.0300885,5,39,0,1805.88,-1.57496,-1.64967,0.00617398,-0.116537,-1.66592,0.0115185,0.00763008,51.2416,40.7581,0.000453787
-1802.41,0.996289,0.0830303,5,63,0,1805.52,-1.57072,-1.71714,-0.0176048,-0.0221165,-1.69208,0.0116235,0.00631261,51.1199,41.5455,0.000422083
-1802.85,0.9997,0.0680836,6,95,0,1803.98,-1.62854,-1.65035,0.0275372,-0.225233,-1.631,0.0101926,0.00761697,51.351,39.8516,0.000496103
-1803.28,0.784312,0.0830794,6,95,0,1805.69,-1.5238,-1.69746,0.00219757,-0.0570012,-1.69632,0.0127847,0.00669695,51.2213,41.2546,0.000416948
-1802.09,0.468824,0.0908981,4,15,0,1804.22,-1.58084,-1.73117,0.00145576,-0.0862136,-1.68857,0.011373,0.0060387,51.2175,41.011,0.000426338
-1801.92,0.963512,0.0695342,4,15,0,1802.61,-1.57298,-1.73059,0.00932283,-0.123508,-1.68965,0.0115676,0.00605003,51.2577,40.6999,0.000425026
-1802.09,0.914954,0.0329791,6,127,0,1804.09,-1.55822,-1.71987,-0.0131791,-0.0534902,-1.69552,0.0119328,0.00625932,51.1425,41.2839,0.000417911
-1803.24,0.999634,0.031769,7,191,0,1805.37,-1.60148,-1.72788,0.029983,-0.120011,-1.67694,0.0108624,0.00610286,51.3635,40.7291,0.000440429
-1801.96,1,0.0395496,5,63,0,1805.38,-1.59082,-1.70288,-0.00610337,-0.0927586,-1.67497,0.011126,0.00659109,51.1788,40.9564,0.000442812
-1802.29,0.949931,0.0696789,5,63,0,1802.73,-1.5366,-1.72132,0.0048179,-0.0260487,-1.70266,0.012468,0.00623103,51.2347,41.5128,0.000409263
-1802.8,0.990171,0.0734566,5,63,0,1804.05,-1.56246,-1.75889,0.0129051,-0.10153,-1.70392,0.011828,0.00549732,51.2761,40.8832,0.000407744
-1802.8,0.0851025,0.105598,2,5,0,1804.12,-1.56246,-1.75889,0.0129051,-0.10153,-1.70392,0.011828,0.00549732,51.2761,40.8832,0.000407744
-1802.86,0.995082,0.0316335,6,127,0,1804.11,-1.54371,-1.70034,-0.0308228,-0.0175589,-1.6932,0.0122919,0.00664074,51.0522,41.5836,0.000420734
-1802.38,0.999063,0.0367921,5,31,0,1803.11,-1.55115,-1.70137,-0.021492,-0.0425037,-1.69197,0.0121077,0.00662062,51.1,41.3755,0.000422224
-1802.59,0.998712,0.0791655,5,47,0,1803.82,-1.5705,-1.73211,0.0154118,-0.0610936,-1.69507,0.011629,0.00602029,51.2889,41.2205,0.000418468
-1802.78,0.560731,0.0565389,4,31,0,1806.82,-1.57138,-1.73343,0.00817518,-0.0490133,-1.69667,0.0116071,0.00599447,51.2519,41.3212,0.00041652
-1803.11,0.999554,0.0594714,4,15,0,1803.6,-1.57532,-1.7399,0.0140498,-0.049265,-1.69649,0.0115097,0.0058682,51.2819,41.3191,0.000416742
-1803.09,0.995898,0.0402216,6,95,0,1805.84,-1.4958,-1.76377,-0.0380918,-0.00140424,-1.72705,0.0134775,0.00540202,51.015,41.7183,0.000379712
-1803.09,0,0.643195,0,1,1,1804.18,-1.4958,-1.76377,-0.0380918,-0.00140424,-1.72705,0.0134775,0.00540202,51.015,41.7183,0.000379712
-1802.87,0.944746,0.0362978,6,91,0,1804.87,-1.55706,-1.68294,0.0168915,-0.0882689,-1.68413,0.0119615,0.0069804,51.2965,40.9938,0.000431719
-1803.25,0.998261,0.0527931,5,47,0,1803.76,-1.54997,-1.67126,0.0119759,-0.0654974,-1.68391,0.012137,0.00720861,51.2713,41.1838,0.000431981
-1802.62,0.995683,0.0588419,5,63,0,1806.07,-1.60431,-1.66056,0.0191889,-0.0973946,-1.65417,0.0107923,0.00741752,51.3082,40.9177,0.000468024
-1804.41,0.290192,0.0732205,5,63,0,1809.44,-1.56625,-1.76228,-0.0108645,0.0217541,-1.708,0.0117341,0.00543116,51.1544,41.9114,0.000402788
-1803.11,0.989835,0.0137407,6,127,0,1809.67,-1.52399,-1.76483,0.00196753,-0.130728,-1.71443,0.01278,0.00538125,51.2201,40.6397,0.000395004
-1804.1,0.962277,0.0466105,5,31,0,1805.34,-1.50896,-1.75244,0.00291184,-0.156999,-1.71177,0.013152,0.00562339,51.2249,40.4206,0.00039823
-1802.32,0.94358,0.0659748,5,31,0,1805.83,-1.55873,-1.72165,-0.0128843,-0.0109742,-1.69844,0.0119202,0.00622451,51.144,41.6385,0.000414382
-1802.4,0.990759,0.0494071,5,63,0,1804.88,-1.58525,-1.73373,0.0135281,-0.178256,-1.68125,0.0112639,0.00598875,51.2793,40.2433,0.000435214
-1802.4,0.0619049,0.136093,1,3,0,1803.25,-1.58525,-1.73373,0.0135281,-0.178256,-1.68125,0.0112639,0.00598875,51.2793,40.2433,0.000435214
-1804.53,0.999358,0.00796372,9,511,0,1807.2,-1.53428,-1.68589,-0.0451119,0.117673,-1.69866,0.0125253,0.00692285,50.979,42.7114,0.000414113
-1802.81,0.99947,0.0107285,8,255,0,1805.28,-1.57183,-1.69273,-0.023302,-0.03129,-1.68383,0.0115961,0.00678938,51.0907,41.469,0.000432087
-1802.13,0.999814,0.0268346,7,255,0,1804.1,-1.60208,-1.69521,0.0382504,-0.190927,-1.66311,0.0108475,0.0067408,51.4058,40.1377,0.00045719
-1803.15,0.941279,0.0385994,5,63,0,1804.21,-1.56161,-1.68444,0.0378141,-0.163325,-1.67672,0.011849,0.00695116,51.4036,40.3679,0.0004407
-1804.22,0.688582,0.0695495,4,31,0,1807.11,-1.58144,-1.72229,0.0517447,-0.252408,-1.67344,0.0113583,0.00621209,51.4749,39.6249,0.00044467
-1806.16,0.969735,0.0288995,6,63,0,1808.42,-1.59189,-1.73206,0.0714626,-0.352196,-1.67212,0.0110997,0.00602136,51.5759,38.7927,0.000446267
-1805.26,0.997174,0.033667,6,63,0,1808.44,-1.6841,-1.64775,0.0376582,-0.171638,-1.60152,0.00881759,0.00766764,51.4028,40.2985,0.000531827
-1804.49,0.825239,0.0588335,6,63,0,1807.39,-1.61672,-1.6462,-0.010299,-0.169202,-1.63988,0.010485,0.00769783,51.1573,40.3189,0.000485334
-1803.66,1,0.0574225,4,15,0,1805.39,-1.60934,-1.66493,-0.00787793,-0.176488,-1.64939,0.0106678,0.00733222,51.1697,40.2581,0.000473814
-1804.65,0.998421,0.0512997,6,127,0,1807.55,-1.60876,-1.63503,0.00923123,-0.218408,-1.63556,0.0106822,0.00791601,51.2573,39.9085,0.000490579
-1804.65,1.00805e-171,0.219886,1,1,0,1810.27,-1.60876,-1.63503,0.00923123,-0.218408,-1.63556,0.0106822,0.00791601,51.2573,39.9085,0.000490579
