# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrAllosteric_model
# start_datetime = 2024-07-17 14:42:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 750
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrAllosteric_2.data.R
# init = 2 (Default)
# random
#   seed = 3360580831 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrAllosteric_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,T1_P,T1_X,kin,kpl,kf,kr,a1,a2,a3,b1,b2,b3,ScFm,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1
-7.94959e+09,0.749775,1.44453e-08,2,4,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,2.32433e-08,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.888787,1.50272e-09,3,9,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.888847,2.51274e-09,3,9,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.916459,1.74015e-09,3,12,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.857113,1.8469e-09,2,7,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.922782,3.76973e-09,3,13,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.928568,4.56198e-09,3,14,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.899806,4.05351e-09,3,10,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.799775,7.9443e-09,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.922752,4.45812e-09,3,13,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.908131,4.15605e-09,3,11,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.856992,9.01659e-09,2,7,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.962753,4.10603e-09,4,27,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.9,1.58167e-08,3,10,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.899498,1.44924e-08,3,10,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.933306,1.09127e-08,3,15,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.888874,1.82205e-08,3,9,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.908902,1.43052e-08,3,11,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,2.49597e-07,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,2.31568e-07,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.799886,5.0413e-08,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.909091,1.01916e-08,3,11,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.937498,1.30893e-08,4,16,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.899802,1.8539e-08,3,10,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.833271,1.92243e-08,2,6,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.957677,7.87169e-09,4,24,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.749641,1.60302e-08,2,4,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.74978,1.67093e-08,2,4,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.888383,6.64732e-09,3,9,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.666353,1.37824e-08,1,3,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.959552,6.92386e-09,4,25,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.9492,9.95419e-09,4,20,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.936927,9.56251e-09,4,16,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.799846,2.43667e-08,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.799506,1.04563e-08,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.928316,1.34178e-08,3,14,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.856339,9.01392e-09,2,7,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.666519,1.99889e-08,1,3,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.958289,9.89874e-09,4,24,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.921858,2.03868e-08,3,13,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.832968,2.9559e-08,2,6,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.908948,3.03567e-08,3,11,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.857073,2.30952e-08,2,7,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.908785,2.69629e-08,3,11,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.85609,1.77556e-08,2,7,1,7.94959e+09,0.512324,-1.24567,-0.00131341,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.833237,4.6364e-08,2,6,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.899814,1.94471e-08,3,10,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.798929,4.0687e-08,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,4.27246e-08,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.908911,2.97336e-09,3,11,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.8,5.39138e-09,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.954507,3.16089e-09,4,22,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.947157,3.606e-09,4,19,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.954545,8.90934e-09,4,22,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.928522,7.0535e-09,3,14,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.944444,1.27048e-08,4,18,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.666667,2.37637e-08,1,3,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.915885,1.19316e-08,3,12,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.946466,8.59319e-09,4,19,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.49986,2.36257e-08,1,2,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.833225,9.92625e-09,2,6,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.951387,5.30582e-09,4,21,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.932898,6.46242e-09,3,15,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.833049,2.00969e-08,2,6,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.92306,1.32759e-08,3,13,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.856963,1.10563e-08,2,7,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.83301,1.01954e-08,2,6,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.888329,1.72891e-08,3,9,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.937328,1.03642e-08,4,16,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
