# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrNoTransport_model
# start_datetime = 2024-06-03 17:03:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 4
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_4.data.R
# init = 2 (Default)
# random
#   seed = 3862419333 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,theta.1,theta.2,theta.3,theta.4
-2224.8,0.959524,0.0255898,4,25,1,2226.18,-1.63415,-1.97549,-0.0129424,0.0375332,0.000168922,1.38854e-06,49.9353,55.3941
-2224.92,0.914521,0.0599011,3,12,1,2225.78,-1.63677,-1.98148,-0.0158238,0.0392329,0.000167833,1.05469e-06,49.9209,55.4119
-2224.16,0.969067,0.0369252,5,33,1,2228.28,-1.63519,-1.98898,0.0178395,0.0531774,0.000168489,6.36424e-07,50.0892,55.5584
-2224.14,0.888853,0.0517678,3,9,1,2224.72,-1.63585,-1.99226,0.017743,0.0594973,0.000168213,4.5382e-07,50.0887,55.6247
-2224.01,0.665366,0.0702794,1,3,1,2226.09,-1.63671,-1.98848,0.0179681,0.0604107,0.000167856,6.64451e-07,50.0898,55.6343
-2223.99,0.749582,0.041731,2,4,1,2225.87,-1.63647,-1.99994,0.0205579,0.0613688,0.000167954,2.54256e-08,50.1028,55.6444
-2223.93,0.5,0.0345347,1,2,1,2224.77,-1.63664,-1.99885,0.0209908,0.0600728,0.000167886,8.66074e-08,50.105,55.6308
-2223.99,0.66666,0.0163795,1,3,1,2225.08,-1.63663,-1.99795,0.0210747,0.0610731,0.000167888,1.36698e-07,50.1054,55.6413
-2224.25,0.833269,0.0180103,2,6,1,2225.36,-1.63623,-1.99553,0.0209063,0.0635543,0.000168054,2.71476e-07,50.1045,55.6673
-2223.66,0.952364,0.0287683,4,21,1,2224.45,-1.63823,-1.99616,0.0185625,0.0538935,0.000167226,2.36535e-07,50.0928,55.5659
-2223.63,0.954458,0.0209781,4,22,1,2226.67,-1.63531,-1.994,0.0114422,0.0444434,0.000168437,3.5653e-07,50.0572,55.4667
-2223.98,0.970443,0.0221884,5,34,1,2224.49,-1.63714,-1.9777,0.0133363,0.0308013,0.000167679,1.26535e-06,50.0667,55.3234
-2224.96,0.971758,0.0323738,5,37,1,2227.89,-1.64011,-1.97494,0.00728477,0.0458148,0.000166442,1.41937e-06,50.0364,55.4811
-2225.01,0.967741,0.0230402,4,31,1,2225.3,-1.64004,-1.97264,0.00661986,0.0452727,0.000166473,1.54727e-06,50.0331,55.4754
-2224.08,0.947053,0.0342035,4,19,1,2226.19,-1.63828,-1.98157,0.00487584,0.0455974,0.000167202,1.04955e-06,50.0244,55.4788
-2224.33,0.96282,0.0549913,4,27,1,2225.32,-1.63982,-1.97746,0.00532056,0.0682209,0.000166562,1.27885e-06,50.0266,55.7163
-2226.83,0.970418,0.0878265,3,7,0,2227.19,-1.64302,-1.98535,0.00518715,0.0493952,0.000165233,8.39122e-07,50.0259,55.5186
-2226.37,0.888889,0.0441127,3,9,1,2228.02,-1.64235,-1.98933,0.00418625,0.0457047,0.000165512,6.17331e-07,50.0209,55.4799
-2227.09,0.872981,0.0551065,3,8,1,2228.28,-1.64377,-1.9824,0.00645064,0.0568856,0.000164919,1.00365e-06,50.0323,55.5973
-2226.06,0.5,0.114653,1,2,1,2228.4,-1.64311,-1.99264,0.0077582,0.0584629,0.000165195,4.32365e-07,50.0388,55.6139
-2224.72,0.831882,0.0722392,2,6,1,2227.42,-1.64206,-1.99494,0.00885167,0.0716557,0.000165632,3.0455e-07,50.0443,55.7524
-2224.2,0.75,0.0588192,2,4,1,2225.03,-1.64131,-1.99962,0.0101845,0.077667,0.000165943,4.32987e-08,50.0509,55.8155
-2224.17,0.5,0.045102,1,2,1,2224.35,-1.64118,-1.99925,0.0101035,0.078555,0.000165998,6.39144e-08,50.0505,55.8248
-2224.17,0,0.0361452,0,1,1,2225.25,-1.64118,-1.99925,0.0101035,0.078555,0.000165998,6.39144e-08,50.0505,55.8248
-2224.17,0.666662,0.00586031,1,3,1,2225.6,-1.64117,-1.99881,0.0102224,0.0785423,0.000166003,8.87387e-08,50.0511,55.8247
-2224.2,0.799996,0.00841043,2,5,1,2227.01,-1.64117,-1.9975,0.0106555,0.077191,0.000166001,1.61741e-07,50.0533,55.8105
-2224.29,0.944444,0.00621345,4,18,1,2230.61,-1.64033,-1.98318,0.00796966,0.0757006,0.000166349,9.59696e-07,50.0398,55.7949
-2225.43,0.990319,0.0111832,6,105,1,2225.99,-1.6392,-1.98769,0.00470358,0.110377,0.000166821,7.08642e-07,50.0235,56.159
-2225.43,0.983333,0.0143429,5,60,1,2226.56,-1.63925,-1.98779,0.00387495,0.111051,0.0001668,7.0277e-07,50.0194,56.166
-2227.47,0.999726,0.0198311,6,63,0,2228.93,-1.64731,-1.97121,0.00285446,0.129785,0.000163449,1.62722e-06,50.0143,56.3627
-2225.77,0.991667,0.0137115,6,120,1,2228.11,-1.64338,-1.98196,-0.00729201,0.12717,0.000165084,1.02773e-06,49.9635,56.3353
-2226.5,0.992517,0.0140787,7,135,1,2227.83,-1.63638,-1.9149,-0.016389,0.0796487,0.000167995,4.76642e-06,49.9181,55.8363
-2226.5,0.990194,0.0286074,6,102,1,2227.22,-1.63725,-1.92067,-0.019432,0.0840922,0.000167631,4.44445e-06,49.9028,55.883
-2226.64,0.978721,0.0363685,5,47,1,2228.3,-1.63803,-1.91655,-0.019121,0.092367,0.000167308,4.67405e-06,49.9044,55.9699
-2227.09,0.999341,0.0180276,6,63,0,2229.15,-1.63981,-1.89416,-0.011919,0.113443,0.000166567,5.92223e-06,49.9404,56.1912
-2226.48,0.985371,0.0394086,6,70,1,2227.96,-1.63509,-1.87182,0.00733252,0.0626767,0.000168531,7.16766e-06,50.0367,55.6581
-2229.13,0.947308,0.0630777,4,31,1,2232.46,-1.63834,-1.85663,0.0148506,0.00525449,0.000167179,8.01435e-06,50.0743,55.0552
-2225.31,0.952253,0.0511244,4,21,1,2233.73,-1.63693,-1.91126,0.00706531,0.0451292,0.000167766,4.96882e-06,50.0353,55.4739
-2225.27,0.996669,0.0695009,5,31,0,2226.06,-1.63335,-1.91866,0.0148221,0.0316175,0.000169252,4.55648e-06,50.0741,55.332
-2225.7,0.972333,0.0448828,5,40,1,2227.33,-1.63277,-1.91509,0.0130561,0.0374499,0.000169495,4.75566e-06,50.0653,55.3932
-2225.55,0.974825,0.0508105,5,40,1,2226.75,-1.63732,-1.90209,0.0048506,0.0550933,0.000167604,5.48049e-06,50.0243,55.5785
-2228.13,0.93721,0.0864762,4,24,1,2231.57,-1.63684,-1.93746,-0.0404945,0.0813452,0.000167802,3.50854e-06,49.7975,55.8541
-2227.5,0.999427,0.105174,4,15,0,2228.5,-1.63725,-1.95585,-0.0383366,0.0615872,0.00016763,2.48323e-06,49.8083,55.6467
-2227.52,0.857143,0.156016,2,7,1,2227.71,-1.63689,-1.95163,-0.038113,0.0617325,0.00016778,2.71893e-06,49.8094,55.6482
-2227.25,0.825819,0.126069,2,6,1,2233.01,-1.64028,-1.93193,-0.0279785,0.0802673,0.000166371,3.81694e-06,49.8601,55.8428
-2228.78,0.854878,0.142807,3,12,1,2230.74,-1.64405,-1.93563,-0.0155353,0.0747883,0.000164803,3.61079e-06,49.9223,55.7853
-2226.35,0.931589,0.0850308,3,15,1,2230.2,-1.6435,-1.95195,-0.0105263,0.118806,0.000165034,2.70066e-06,49.9474,56.2475
-2225.99,0.936509,0.173978,4,19,1,2228.67,-1.63056,-1.90574,0.00628403,0.00895752,0.000170414,5.2769e-06,50.0314,55.0941
-2226.73,0.962405,0.102016,4,28,1,2228.19,-1.63322,-1.89505,0.0358538,-0.0223715,0.000169306,5.87255e-06,50.1793,54.7651
-2227.37,0.962972,0.129768,4,29,1,2228.36,-1.63236,-1.8381,0.022157,0.0338302,0.000169666,9.04757e-06,50.1108,55.3552
-2227.38,0.999683,0.233514,3,7,0,2227.75,-1.63505,-1.83579,0.010084,0.0116929,0.000168545,9.1763e-06,50.0504,55.1228
-2227.1,0.906027,0.261175,4,15,0,2229.19,-1.63506,-1.86984,0.033505,-0.00142821,0.00016854,7.27773e-06,50.1675,54.985
-2226.74,0.997156,0.239577,4,15,0,2228.48,-1.63024,-1.86437,0.0227022,-0.0112774,0.000170547,7.58287e-06,50.1135,54.8816
-2227.16,0.25887,0.358249,2,7,0,2233.72,-1.6302,-1.95091,-0.000759762,0.0437988,0.000170563,2.75876e-06,49.9962,55.4599
-2225.62,0.8,0.210957,2,5,1,2228.04,-1.63421,-1.97645,-0.0138978,-0.00201514,0.000168896,1.33499e-06,49.9305,54.9788
-2224.96,0.89876,0.120948,3,10,1,2228.08,-1.6373,-1.95583,-0.00762698,0.0438449,0.00016761,2.4843e-06,49.9619,55.4604
-2227.74,0.995707,0.14107,4,15,0,2228.99,-1.63412,-1.95819,0.0673467,-0.0223986,0.000168933,2.35276e-06,50.3367,54.7648
-2228.77,0.829324,0.194276,3,8,1,2231.83,-1.63363,-1.87868,0.0623087,-0.00831685,0.000169135,6.78538e-06,50.3115,54.9127
-2228.48,0.940217,0.122007,4,17,1,2229.97,-1.6331,-1.92637,0.0689501,-0.00784925,0.000169358,4.12673e-06,50.3448,54.9176
-2230.37,0.803514,0.229556,2,6,1,2233.32,-1.63665,-1.85392,0.0659579,0.0454538,0.000167882,8.16526e-06,50.3298,55.4773
-2225.26,0.991553,0.168748,3,15,0,2232.87,-1.63337,-1.9213,0.00421148,0.00902124,0.000169246,4.40927e-06,50.0211,55.0947
-2225.13,0.885841,0.177788,3,9,1,2228.02,-1.63572,-1.957,-0.0135318,0.0396471,0.000168267,2.41926e-06,49.9323,55.4163
-2224.53,0.666667,0.254717,1,3,1,2226.34,-1.6369,-1.96965,-0.00807318,0.0518634,0.000167776,1.71402e-06,49.9596,55.5446
-2224.92,0.663258,0.17225,1,3,1,2226.57,-1.63714,-1.9524,-0.00678275,0.0457595,0.000167679,2.67575e-06,49.9661,55.4805
-2225.68,0.95659,0.0992805,4,25,1,2226.81,-1.64403,-1.99826,-0.0120703,0.109852,0.000164811,1.19272e-07,49.9396,56.1534
-2225.68,0,0.174035,0,1,1,2226.18,-1.64403,-1.99826,-0.0120703,0.109852,0.000164811,1.19272e-07,49.9396,56.1534
-2225.68,0,0.0665169,0,1,1,2229,-1.64403,-1.99826,-0.0120703,0.109852,0.000164811,1.19272e-07,49.9396,56.1534
-2225.71,0.66666,0.0165851,1,3,1,2227.29,-1.6441,-1.99724,-0.0116422,0.109749,0.000164781,1.76144e-07,49.9418,56.1524
-2225.47,0.8,0.0106098,2,5,1,2228.24,-1.64369,-1.99911,-0.0111305,0.109972,0.000164956,7.1651e-08,49.9443,56.1547
-2225.47,0,0.0185776,0,1,1,2227.04,-1.64369,-1.99911,-0.0111305,0.109972,0.000164956,7.1651e-08,49.9443,56.1547
-2225.48,0.916665,0.00586197,3,12,1,2226.16,-1.64372,-1.99834,-0.0107754,0.109132,0.000164941,1.14653e-07,49.9461,56.1459
-2225.08,0.977761,0.00886571,5,45,1,2226.88,-1.64237,-1.99766,-0.00754773,0.114947,0.000165504,1.52533e-07,49.9623,56.2069
-2225.32,0.96151,0.0135255,4,26,1,2226.61,-1.64137,-1.9968,-0.0115055,0.118616,0.000165919,2.0042e-07,49.9425,56.2455
-2225.35,0.888885,0.0109377,3,9,1,2226.72,-1.64137,-1.99606,-0.0114417,0.119279,0.000165918,2.41969e-07,49.9428,56.2524
-2226.85,0.973334,0.0124159,5,38,1,2227.77,-1.63766,-1.98297,-0.00759353,0.118341,0.000167461,9.71423e-07,49.962,56.2426
-2227.19,0.985774,0.0143688,6,71,1,2228.76,-1.64428,-1.97528,-0.0186793,0.0939192,0.00016471,1.40025e-06,49.9066,55.9862
-2225.27,0.964286,0.0159605,4,28,1,2228.71,-1.64133,-1.98608,-0.0156066,0.089389,0.000165933,7.9846e-07,49.922,55.9386
-2225.8,0.973553,0.0144214,5,38,1,2227.15,-1.64062,-1.97186,-0.0156084,0.0651289,0.000166229,1.59089e-06,49.922,55.6839
-2225.99,0.980752,0.0183241,5,52,1,2226.64,-1.63994,-1.96729,-0.0173489,0.0573207,0.000166513,1.84588e-06,49.9133,55.6019
-2226.34,0.989322,0.0170091,6,94,1,2227.45,-1.63644,-1.96821,-0.0288511,0.0765289,0.00016797,1.79423e-06,49.8557,55.8036
-2225.53,0.999974,0.0307397,6,63,0,2226.9,-1.6369,-1.94837,-0.0169128,0.0643635,0.000167775,2.90027e-06,49.9154,55.6758
-2226.1,0.941082,0.0463138,4,18,1,2227.99,-1.63363,-1.98237,-0.0179504,0.0663674,0.000169136,1.00504e-06,49.9102,55.6969
-2224.92,0.967717,0.0358626,4,31,1,2229.04,-1.63834,-1.98027,-0.0112875,0.087623,0.000167177,1.12203e-06,49.9436,55.92
-2224.93,0.873694,0.056608,3,8,1,2226.39,-1.63797,-1.98478,-0.0111479,0.088304,0.000167332,8.706e-07,49.9443,55.9272
-2224.71,0.965031,0.0460262,5,34,1,2228.26,-1.63499,-1.97475,0.00507234,0.062545,0.000168573,1.42967e-06,50.0254,55.6567
-2224.74,0.999463,0.0445467,4,31,0,2225.43,-1.63482,-1.98423,0.00848998,0.0641424,0.000168642,9.01188e-07,50.0424,55.6735
-2223.71,0.923049,0.0702016,3,13,1,2225.78,-1.63453,-1.98529,0.00764417,0.0311405,0.000168762,8.42084e-07,50.0382,55.327
-2224.26,0.959772,0.0904927,4,25,1,2224.4,-1.63721,-1.96094,0.0161875,0.0387681,0.00016765,2.19968e-06,50.0809,55.4071
-2224.75,0.949605,0.0382434,4,20,1,2226.44,-1.63775,-1.9484,0.0198132,0.035456,0.000167423,2.89874e-06,50.0991,55.3723
-2224.54,0.978161,0.0400377,5,51,1,2226.77,-1.63337,-1.95302,0.0173895,-0.00517136,0.000169243,2.64101e-06,50.0869,54.9457
-2224.52,0.962963,0.0656403,4,27,1,2224.96,-1.63454,-1.95337,0.0238085,0.0318637,0.00016876,2.62168e-06,50.119,55.3346
-2224.18,0.87476,0.121098,3,8,1,2225.08,-1.63419,-1.9675,0.0213006,0.029211,0.000168903,1.83374e-06,50.1065,55.3067
-2223.91,0.936343,0.059667,4,16,1,2226.23,-1.63542,-1.98495,0.00522634,0.0151125,0.000168394,8.61168e-07,50.0261,55.1587
-2225.35,0.999176,0.128653,3,15,0,2225.54,-1.63275,-1.93686,-0.0049189,0.0296464,0.000169504,3.54177e-06,49.9754,55.3113
-2224.97,0.842226,0.103531,2,7,1,2227.58,-1.63506,-1.95314,-0.00649308,0.0218943,0.00016854,2.63437e-06,49.9675,55.2299
-2225.72,0.764083,0.149577,2,6,1,2228.26,-1.63733,-1.95972,-0.00453242,0.0164316,0.000167599,2.26746e-06,49.9773,55.1725
-2224.21,0.936721,0.10581,4,18,1,2227.74,-1.63391,-1.96199,0.0150934,0.00470489,0.000169021,2.14114e-06,50.0755,55.0494
-2224,0.913095,0.144591,3,12,1,2225.6,-1.63484,-1.96779,0.0142371,0.0307341,0.000168633,1.81776e-06,50.0712,55.3227
-2224.15,0.898743,0.125682,3,11,1,2224.47,-1.6363,-1.96669,0.0139073,0.0244192,0.000168025,1.87932e-06,50.0695,55.2564
-2224.57,0.922712,0.198474,3,7,0,2225.76,-1.63128,-1.96694,0.0109418,0.012828,0.000170113,1.86541e-06,50.0547,55.1347
-2226.1,0.868343,0.124789,3,9,1,2226.76,-1.63012,-1.95232,0.0109449,0.027098,0.000170596,2.68022e-06,50.0547,55.2845
-2224.49,0.928049,0.088233,3,14,1,2226.6,-1.63273,-1.9651,0.00531344,0.0275128,0.000169511,1.96788e-06,50.0266,55.2889
-2225.8,0.822348,0.118057,2,6,1,2227.36,-1.63237,-1.94722,0.00520745,0.0477813,0.000169661,2.9645e-06,50.026,55.5017
-2225.65,0.797602,0.144087,2,5,1,2227.76,-1.6322,-1.96295,0.00639645,0.047548,0.000169732,2.08735e-06,50.032,55.4993
-2229.09,0.878667,0.162285,3,9,1,2232.81,-1.64025,-1.80145,-0.00370253,0.0628433,0.000166382,1.10901e-05,49.9815,55.6599
-2230.72,0.996417,0.156949,3,7,0,2231.55,-1.63362,-1.77385,-0.0287382,0.0769386,0.000169139,1.26288e-05,49.8563,55.8079
-2231.79,0.972704,0.17949,3,7,0,2232.26,-1.63935,-1.78184,-0.0365879,0.0691097,0.00016676,1.21833e-05,49.8171,55.7257
-2231.93,0.99724,0.150927,3,7,0,2232.65,-1.63433,-1.77184,-0.0375163,0.0953293,0.000168844,1.27411e-05,49.8124,56.001
-2230.87,0.952321,0.148667,4,21,1,2233.72,-1.63458,-1.8234,-0.0388845,0.0324822,0.000168743,9.86674e-06,49.8056,55.3411
-2226.07,0.863937,0.403644,3,7,0,2231.59,-1.63448,-1.88318,0.0280183,0.0151018,0.000168783,6.53458e-06,50.1401,55.1586
-2225.4,0.801895,0.32793,3,9,1,2227.5,-1.64035,-1.93603,0.0102293,0.0650977,0.000166344,3.58855e-06,50.0511,55.6835
-2224.03,0.932825,0.192633,3,15,1,2226.55,-1.6313,-1.99218,0.00921866,0.00995909,0.000170107,4.58055e-07,50.0461,55.1046
-2223.63,0.654864,0.177228,1,3,1,2224.62,-1.63291,-1.99035,0.00965351,0.00821247,0.000169434,5.60014e-07,50.0483,55.0862
-2223.69,0.499765,0.280967,1,2,1,2224.11,-1.63289,-1.98563,0.0147605,0.00751539,0.000169446,8.23215e-07,50.0738,55.0789
-2224.28,0.644952,0.200781,1,3,1,2225.82,-1.632,-1.97965,0.00954933,0.0212311,0.000169814,1.15665e-06,50.0477,55.2229
-2226.42,0.716211,0.148025,2,4,1,2231.15,-1.63128,-1.91319,0.026395,0.0265153,0.000170115,4.86139e-06,50.132,55.2784
-2226.93,0.904722,0.132699,3,11,1,2229.31,-1.63236,-1.95199,-0.00427256,-0.0389576,0.000169665,2.69876e-06,49.9786,54.5909
-2225.08,0.891305,0.136565,3,10,1,2232.46,-1.63719,-1.93672,0.0196932,0.0256026,0.000167655,3.54999e-06,50.0985,55.2688
-2226.41,0.818841,0.187173,2,6,1,2228.61,-1.63701,-1.89106,0.0148933,0.018584,0.000167732,6.09505e-06,50.0745,55.1951
-2226.84,0.965777,0.112467,3,15,0,2229.46,-1.63142,-1.88803,0.0211088,0.0323942,0.000170056,6.26401e-06,50.1055,55.3401
-2227.37,0.996501,0.198744,4,15,0,2228.75,-1.63508,-1.85679,-0.0131284,0.0328166,0.000168535,8.00523e-06,49.9344,55.3446
-2227.12,0.961396,0.105864,4,31,1,2228.39,-1.63668,-1.8483,-0.00147069,0.0373238,0.000167868,8.4787e-06,49.9926,55.3919
-2226.77,0.926674,0.201885,3,15,1,2228.28,-1.63054,-1.86314,0.00850185,0.00499542,0.000170422,7.65167e-06,50.0425,55.0525
-2226.76,0.927908,0.164536,3,7,0,2229.07,-1.63432,-1.92852,0.00577843,-0.0233432,0.000168851,4.00697e-06,50.0289,54.7549
-2226.41,0.856284,0.132845,2,7,1,2228.97,-1.63329,-1.91656,0.00849915,-0.0230723,0.000169279,4.67383e-06,50.0425,54.7577
-2225.52,0.852999,0.275484,2,7,1,2226.86,-1.63184,-1.91308,0.0143951,-0.0111988,0.000169882,4.86767e-06,50.072,54.8824
-2224.48,0.897953,0.122581,3,10,1,2226.64,-1.63349,-1.95513,0.0110347,0.0306292,0.000169195,2.52378e-06,50.0552,55.3216
-2223.46,0.749656,0.238385,2,4,1,2225.25,-1.63481,-1.99493,0.00953341,0.0310933,0.000168645,3.05104e-07,50.0477,55.3265
-2223.46,0.786997,0.204847,2,6,1,2224.85,-1.63481,-1.99493,0.00953341,0.0310933,0.000168645,3.05104e-07,50.0477,55.3265
-2225.05,0.503232,0.277128,2,4,1,2227.63,-1.63768,-1.9993,-0.00200003,0.0110169,0.000167454,6.11407e-08,49.99,55.1157
-2225.05,0,0.166407,0,1,1,2226.94,-1.63768,-1.9993,-0.00200003,0.0110169,0.000167454,6.11407e-08,49.99,55.1157
-2225.2,0.5,0.0881961,1,2,1,2228.2,-1.63707,-1.99386,-0.00547482,0.00866372,0.000167706,3.64438e-07,49.9726,55.091
-2226.01,0.664595,0.0572796,1,3,1,2228.57,-1.63748,-1.99115,-0.00679924,0.0033018,0.000167538,5.15635e-07,49.966,55.0347
-2225.91,0.899741,0.0330554,3,10,1,2228.55,-1.63818,-1.97289,-0.000205178,0.0120173,0.000167245,1.53331e-06,49.999,55.1262
-2227.93,0.932436,0.0404164,4,16,1,2229.28,-1.64123,-1.98716,-0.00136727,0.017532,0.000165979,7.38076e-07,49.9932,55.1841
-2225.21,0.949999,0.0303067,4,20,1,2231.66,-1.63605,-1.99037,0.00263584,-0.00803169,0.000168131,5.5911e-07,50.0132,54.9157
-2224.28,0.93274,0.0246454,3,15,1,2227.89,-1.63571,-1.98664,0.00254272,0.00823771,0.000168271,7.66936e-07,50.0127,55.0865
-2225.33,0.92752,0.0364257,3,14,1,2227.35,-1.63819,-1.98159,0.000858405,0.0165754,0.000167241,1.04868e-06,50.0043,55.174
-2224.25,0.995621,0.0528142,4,15,0,2227.38,-1.63479,-1.98494,-0.00793021,0.0266234,0.000168656,8.61791e-07,49.9603,55.2795
-2223.89,0.874424,0.0830876,3,8,1,2224.49,-1.63439,-1.99912,-0.00481175,0.0387356,0.000168821,7.15938e-08,49.9759,55.4067
-2223.89,0,0.0612552,0,1,1,2227.2,-1.63439,-1.99912,-0.00481175,0.0387356,0.000168821,7.15938e-08,49.9759,55.4067
-2223.89,0,0.0277237,0,1,1,2224.62,-1.63439,-1.99912,-0.00481175,0.0387356,0.000168821,7.15938e-08,49.9759,55.4067
-2223.81,0.944444,0.00906341,4,18,1,2227.23,-1.6347,-1.9954,-0.00318384,0.0217133,0.000168693,2.78752e-07,49.9841,55.228
-2223.88,0.958306,0.0101433,4,24,1,2224.38,-1.63525,-1.99702,-0.0040328,0.0211166,0.000168464,1.88592e-07,49.9798,55.2217
-2223.82,0.949997,0.0134031,4,20,1,2225.14,-1.63525,-1.99751,-0.00240786,0.0193452,0.000168463,1.61364e-07,49.988,55.2031
-2223.91,0.875,0.014829,3,8,1,2226.43,-1.63482,-1.99549,-0.00326096,0.0161527,0.00016864,2.73653e-07,49.9837,55.1696
-2223.92,0.85712,0.0144993,2,7,1,2224.86,-1.63493,-1.99719,-0.00353063,0.0152311,0.000168596,1.78801e-07,49.9823,55.1599
-2223.9,0.799997,0.0163573,2,5,1,2225.85,-1.63467,-1.99881,-0.00443105,0.0151251,0.000168704,8.88673e-08,49.9778,55.1588
-2223.9,0,0.0137889,0,1,1,2228.78,-1.63467,-1.99881,-0.00443105,0.0151251,0.000168704,8.88673e-08,49.9778,55.1588
-2224.17,0.969692,0.0108639,5,33,1,2225.23,-1.63282,-1.99894,-0.00868541,0.014215,0.000169476,8.15971e-08,49.9566,55.1493
-2224.18,0.666664,0.00749952,1,3,1,2225.53,-1.63281,-1.99829,-0.00867733,0.0144528,0.000169479,1.17891e-07,49.9566,55.1518
-2224.16,0.8,0.00961037,2,5,1,2226.97,-1.63272,-1.99872,-0.00832968,0.0144999,0.000169517,9.34099e-08,49.9584,55.1522
-2224.21,0.941167,0.00701554,4,17,1,2225.78,-1.63258,-1.99915,-0.00870784,0.0175625,0.000169572,6.99146e-08,49.9565,55.1844
-2224.15,0.95238,0.00494067,4,21,1,2225.09,-1.63302,-1.99825,-0.00859675,0.0194091,0.000169391,1.19864e-07,49.957,55.2038
-2225.71,0.992478,0.00469652,7,133,1,2229.09,-1.63789,-1.96903,-0.0236065,0.0777139,0.000167363,1.7488e-06,49.882,55.816
-2224.71,0.997281,0.00516224,8,368,1,2227.09,-1.63398,-1.95726,-0.00428996,0.0187514,0.000168993,2.40505e-06,49.9786,55.1969
-2226.3,0.989057,0.0129599,6,92,1,2226.88,-1.63364,-1.93364,-0.0158665,0.00754726,0.000169131,3.72155e-06,49.9207,55.0792
-2226.14,0.992062,0.0118227,6,126,1,2226.93,-1.63203,-1.91394,-0.00936582,0.00782565,0.000169801,4.81989e-06,49.9532,55.0822
-2225.79,0.990438,0.0211376,6,107,1,2227.12,-1.63332,-1.91255,0.00590054,-0.00569444,0.000169264,4.89738e-06,50.0295,54.9402
-2227.06,0.989363,0.0236976,6,111,1,2231.8,-1.63943,-1.93653,0.0425134,0.0857155,0.000166725,3.56042e-06,50.2126,55.9
-2225.68,0.986905,0.0271638,6,77,1,2228.12,-1.6424,-1.94865,0.0151907,0.0887211,0.000165491,2.88459e-06,50.076,55.9316
-2225.77,0.98333,0.0300004,5,60,1,2227.07,-1.64287,-1.9498,0.0102353,0.0966022,0.000165294,2.82089e-06,50.0512,56.0143
-2226.01,0.960931,0.0293869,4,26,1,2228.47,-1.64033,-1.92321,0.00984395,0.104193,0.000166352,4.30312e-06,50.0492,56.094
-2228.09,0.995081,0.0305856,5,63,0,2230.12,-1.63557,-1.92183,0.0121397,0.101917,0.00016833,4.37973e-06,50.0607,56.0701
-2226.26,0.999996,0.0329222,5,31,0,2228.69,-1.63729,-1.90564,0.0111949,0.0874522,0.000167613,5.28228e-06,50.056,55.9182
-2225.65,0.981377,0.026687,5,56,1,2232.18,-1.63719,-1.91839,-0.005056,0.0431145,0.000167657,4.57145e-06,49.9747,55.4527
-2225.56,0.974284,0.0285571,5,39,1,2227.77,-1.63781,-1.95635,-0.0152704,0.0855029,0.000167399,2.45568e-06,49.9236,55.8978
-2225.72,0.978869,0.0351186,5,49,1,2226.69,-1.63856,-1.95073,-0.012381,0.0468086,0.000167087,2.76907e-06,49.9381,55.4915
-2225.95,0.933169,0.0591921,3,15,1,2227.48,-1.63819,-1.96175,-0.0197792,0.0462334,0.00016724,2.15443e-06,49.9011,55.4855
-2226.32,0.944262,0.0401417,4,18,1,2227.33,-1.63865,-1.94301,-0.0182388,0.0497752,0.00016705,3.19917e-06,49.9088,55.5226
-2225.03,0.975973,0.0370656,5,44,1,2230.13,-1.63799,-1.94861,-0.00721275,0.0704116,0.000167325,2.8868e-06,49.9639,55.7393
-2225.07,0.978345,0.0533025,5,47,1,2228.8,-1.62949,-1.95566,0.0260546,-0.0383302,0.000170858,2.4939e-06,50.1303,54.5975
-2225.45,0.855642,0.0989536,2,7,1,2228.83,-1.6285,-1.94649,0.0232116,-0.0418894,0.000171272,3.00526e-06,50.1161,54.5602
-2225.02,0.965055,0.0928779,4,29,1,2226.22,-1.63141,-1.93314,0.0206954,-0.00527862,0.00017006,3.74946e-06,50.1035,54.9446
-2225.65,0.992957,0.0832442,4,15,0,2225.94,-1.63465,-1.94152,0.0203738,-0.016523,0.000168713,3.28215e-06,50.1019,54.8265
