# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrNoTransport_model
# start_datetime = 2024-06-03 17:03:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_3.data.R
# init = 2 (Default)
# random
#   seed = 3862419333 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,theta.1,theta.2,theta.3,theta.4
-2229.35,0.977324,0.0545219,5,51,1,2230.96,-1.63211,-1.8897,0.0616194,0.020437,0.000169769,6.17085e-06,50.3081,55.2146
-2226.76,0.923077,0.083846,3,13,1,2233.42,-1.63288,-1.92308,0.0508529,0.0104581,0.000169448,4.31042e-06,50.2543,55.1098
-2226.13,0.972832,0.0833965,5,39,1,2227.8,-1.63431,-1.93538,0.0445061,0.0302705,0.000168853,3.62441e-06,50.2225,55.3178
-2228.43,0.963559,0.0700497,5,36,1,2230.83,-1.62885,-1.91724,0.0280457,0.0276468,0.000171125,4.63585e-06,50.1402,55.2903
-2227.08,0.979325,0.0460899,5,49,1,2230.41,-1.63042,-1.9095,0.0303208,0.0236004,0.000170473,5.06706e-06,50.1516,55.2478
-2225.79,0.999133,0.0762745,4,15,0,2227.88,-1.63392,-1.90806,0.0350903,0.00918954,0.000169015,5.14756e-06,50.1755,55.0965
-2224.85,0.983659,0.0691623,5,63,1,2226.48,-1.63335,-1.95589,0.0368269,-0.00320369,0.000169255,2.4812e-06,50.1841,54.9664
-2225.62,0.970097,0.0915143,5,35,1,2226.59,-1.63749,-1.94878,-0.0172176,0.0542763,0.000167534,2.87778e-06,49.9139,55.5699
-2225.52,0.955808,0.077866,4,24,1,2228.94,-1.638,-1.94673,-0.013899,0.0547829,0.00016732,2.99194e-06,49.9305,55.5752
-2226.74,0.969797,0.0595955,5,34,1,2228,-1.64014,-1.93444,-0.0208347,0.0695125,0.000166431,3.6771e-06,49.8958,55.7299
-2227.73,0.929836,0.0931903,3,15,1,2232.43,-1.64225,-1.92562,-0.0211912,0.0809661,0.000165553,4.16855e-06,49.894,55.8501
-2226.77,0.956422,0.0818991,4,23,1,2229.03,-1.63841,-1.95493,-0.0311872,0.0894762,0.000167149,2.53446e-06,49.8441,55.9395
-2226.73,0.9971,0.112973,5,31,0,2228.34,-1.63811,-1.9165,0.0415809,0.0657876,0.000167273,4.67719e-06,50.2079,55.6908
-2227.34,0.999637,0.109249,4,31,0,2231.27,-1.63895,-1.83237,0.0118725,0.0872972,0.000166925,9.36657e-06,50.0594,55.9166
-2227.57,0.99999,0.105054,4,15,0,2227.8,-1.63948,-1.82608,0.0113828,0.0925655,0.000166705,9.71728e-06,50.0569,55.9719
-2227.28,0.991986,0.0457119,6,125,1,2228.03,-1.63684,-1.81856,0.00620951,0.0636897,0.000167804,1.01367e-05,50.031,55.6687
-2226.32,0.97153,0.0816239,5,38,1,2228.18,-1.63575,-1.88457,-0.00460268,0.065649,0.000168255,6.45691e-06,49.977,55.6893
-2226.92,0.999075,0.0582062,6,63,0,2228.95,-1.64157,-1.91005,0.0319151,0.0904668,0.000165835,5.03627e-06,50.1596,55.9499
-2228.75,0.953728,0.0671779,4,23,1,2230.64,-1.64284,-1.93765,0.0548652,0.0836911,0.000165306,3.4979e-06,50.2743,55.8788
-2228.57,0.998879,0.119657,5,31,0,2230.71,-1.62809,-1.89324,-0.0212083,-0.0131532,0.000171441,5.9738e-06,49.894,54.8619
-2226.59,0.999232,0.0619644,5,31,0,2229.56,-1.62932,-1.91613,-0.00559011,-0.0217305,0.00017093,4.69751e-06,49.972,54.7718
-2226.29,0.977692,0.058223,5,46,1,2227.64,-1.63147,-1.90426,0.0148498,-0.0301664,0.000170034,5.35954e-06,50.0742,54.6833
-2226.2,0.986444,0.0490024,6,75,1,2227.56,-1.63289,-1.90246,0.00258288,-0.00845741,0.000169446,5.4594e-06,50.0129,54.9112
-2228.01,0.999534,0.0578846,5,31,0,2228.45,-1.63032,-1.88456,-0.0197804,0.0227497,0.000170513,6.45724e-06,49.9011,55.2389
-2226.1,1,0.0499202,5,31,0,2228.13,-1.63417,-1.9052,-0.0101633,0.0266639,0.000168914,5.30665e-06,49.9492,55.28
-2225.41,0.972704,0.114586,5,37,1,2226.71,-1.63611,-1.92312,-0.00399501,0.0613925,0.000168107,4.30766e-06,49.98,55.6446
-2224.53,0.998928,0.107484,4,23,0,2226.17,-1.63593,-1.94798,0.016299,0.0470593,0.000168182,2.92229e-06,50.0815,55.4941
-2226.77,0.999315,0.0523513,5,31,0,2226.95,-1.63836,-1.90311,0.0418275,0.0462155,0.000167171,5.42311e-06,50.2091,55.4853
-2225.06,0.999955,0.114926,4,15,0,2226.99,-1.63624,-1.93629,0.0279821,0.0453379,0.00016805,3.574e-06,50.1399,55.476
-2225.99,0.96456,0.0894999,5,32,1,2226.4,-1.63435,-1.94917,0.0373755,0.0472633,0.000168838,2.8557e-06,50.1869,55.4963
-2225.66,0.984242,0.0476362,6,65,1,2230.46,-1.63718,-1.94343,0.0148684,0.0853479,0.000167659,3.17593e-06,50.0743,55.8962
-2224.37,0.940428,0.112979,4,17,1,2227.61,-1.63552,-1.96286,0.0277777,0.0151683,0.000168352,2.09266e-06,50.1389,55.1593
-2224.3,0.923077,0.0541757,3,13,1,2228.47,-1.63496,-1.96947,0.0301396,0.00826772,0.000168582,1.72445e-06,50.1507,55.0868
-2224.46,0.855978,0.0970333,2,7,1,2227.21,-1.63352,-1.95765,0.0288475,0.00351921,0.000169181,2.38323e-06,50.1442,55.037
-2224.43,0.999564,0.134115,3,7,0,2224.54,-1.63379,-1.9615,0.029391,0.000195752,0.00016907,2.16828e-06,50.147,55.0021
-2224.32,0.976067,0.0559255,5,42,1,2226,-1.63767,-1.97456,-0.000499347,0.0695251,0.000167458,1.44057e-06,49.9975,55.73
-2224.92,0.972973,0.0492206,5,37,1,2225.56,-1.63793,-1.9406,0.00131546,0.0685576,0.00016735,3.33378e-06,50.0066,55.7199
-2225.77,0.949257,0.130051,4,22,1,2226.3,-1.63819,-1.91615,0.0265231,0.0688369,0.000167241,4.69629e-06,50.1326,55.7228
-2226.64,0.984211,0.0707419,6,66,1,2227.43,-1.63106,-1.89596,-0.00897284,0.0099044,0.000170205,5.82197e-06,49.9551,55.104
-2224.99,0.997928,0.0744008,5,39,0,2227.71,-1.63595,-1.93353,0.0276382,0.025082,0.000168173,3.72785e-06,50.1382,55.2634
-2225.02,0.999475,0.130328,4,15,0,2225.19,-1.63584,-1.93322,0.0288695,0.0266891,0.000168217,3.74493e-06,50.1443,55.2802
-2226.51,0.976472,0.0726508,5,60,1,2229.22,-1.63858,-1.92027,0.0208323,0.0979719,0.000167079,4.46703e-06,50.1042,56.0287
-2225.34,0.992698,0.127293,4,31,0,2228.34,-1.63843,-1.95147,-0.0137219,0.0717974,0.00016714,2.72756e-06,49.9314,55.7539
-2224.52,0.91662,0.099652,3,12,1,2227.01,-1.63916,-1.96893,-0.000963466,0.065504,0.000166839,1.75446e-06,49.9952,55.6878
-2224.62,0.925166,0.0644287,3,14,1,2227.64,-1.63728,-1.95922,0.00762149,0.0710212,0.000167617,2.29536e-06,50.0381,55.7457
-2225.43,0.947165,0.0690979,4,19,1,2226.44,-1.64036,-1.92967,0.00883504,0.080853,0.000166337,3.94293e-06,50.0442,55.849
-2224.4,0.997429,0.114905,5,31,0,2225.99,-1.63593,-1.96339,0.00312783,0.0232164,0.000168179,2.06329e-06,50.0156,55.2438
-2225.18,0.940778,0.121215,4,21,1,2226.32,-1.63403,-1.96472,0.0129941,0.0575205,0.000168969,1.98889e-06,50.065,55.604
-2225.1,0.99912,0.125171,5,31,0,2226.31,-1.629,-1.98369,0.0234975,-0.002317,0.00017106,9.31241e-07,50.1175,54.9757
-2224.48,0.931971,0.0499959,3,15,1,2226.96,-1.62957,-1.97932,0.0226485,-0.0156298,0.000170826,1.17506e-06,50.1132,54.8359
-2224.28,0.976367,0.0622178,5,44,1,2225.83,-1.63705,-1.97189,0.018377,0.0217579,0.000167715,1.58942e-06,50.0919,55.2285
-2230.6,0.97543,0.127117,5,31,0,2231.62,-1.64151,-1.86805,-0.0307434,0.064518,0.000165862,7.37805e-06,49.8463,55.6774
-2227.63,0.999979,0.119267,5,31,0,2231.29,-1.63816,-1.86731,-0.00640523,0.109412,0.000167252,7.41879e-06,49.968,56.1488
-2227.74,0.93534,0.0947641,4,19,1,2231.79,-1.63643,-1.92762,-0.0115159,0.10953,0.000167974,4.05701e-06,49.9424,56.1501
-2229.22,0.978719,0.132342,5,47,1,2230.09,-1.62792,-1.85138,0.0427891,-0.00372089,0.000171511,8.30726e-06,50.2139,54.9609
-2228.19,1,0.0703655,5,31,0,2229.96,-1.62842,-1.85914,0.0356488,-0.00450111,0.000171302,7.87457e-06,50.1782,54.9527
-2227.89,0.983273,0.0900078,5,61,1,2229.21,-1.63018,-1.84332,0.0342781,0.00684696,0.000170572,8.75617e-06,50.1714,55.0719
-2226.38,0.972973,0.0730778,5,37,1,2229.36,-1.63044,-1.88265,0.0252265,-0.0183737,0.000170465,6.56374e-06,50.1261,54.8071
-2225.05,0.916666,0.132187,3,12,1,2227.86,-1.63049,-1.94186,0.0211015,-0.0231789,0.000170443,3.26316e-06,50.1055,54.7566
-2225.27,0.999447,0.131683,4,15,0,2225.42,-1.63002,-1.94175,0.0130557,-0.0292763,0.000170636,3.26932e-06,50.0653,54.6926
-2225.69,0.953045,0.0983812,4,22,1,2226.18,-1.6299,-1.94799,0.00257059,-0.0352239,0.000170687,2.92154e-06,50.0129,54.6301
-2226.68,0.970982,0.051945,5,36,1,2228.06,-1.62467,-1.96709,0.0254628,-0.0472167,0.000172863,1.85703e-06,50.1273,54.5042
-2225.2,0.873329,0.133157,3,9,1,2232.15,-1.62973,-1.9817,0.00638591,-0.0489131,0.000170757,1.04256e-06,50.0319,54.4864
-2224.17,0.898119,0.110218,3,10,1,2226.54,-1.62944,-1.99134,0.0147329,-0.0235954,0.000170878,5.05088e-07,50.0737,54.7522
-2223.81,0.666667,0.116619,1,3,1,2228.09,-1.63062,-1.99526,0.0162176,-0.0170662,0.00017039,2.86375e-07,50.0811,54.8208
-2223.99,0.874987,0.0622545,3,8,1,2224.94,-1.63124,-1.98359,0.0184606,-0.0183022,0.000170132,9.36882e-07,50.0923,54.8078
-2225.2,0.793746,0.129668,2,5,1,2229.7,-1.62761,-1.97411,0.0197697,-0.0267595,0.000171639,1.46572e-06,50.0988,54.719
-2224.83,0.874965,0.102496,3,8,1,2226.99,-1.62785,-1.98949,0.0109168,-0.0251008,0.00017154,6.07992e-07,50.0546,54.7364
-2224.99,0.923039,0.0656862,3,13,1,2228.12,-1.62704,-1.98649,0.0167041,-0.0450212,0.000171876,7.75642e-07,50.0835,54.5273
-2225.08,0.888512,0.08841,3,9,1,2226.35,-1.62742,-1.98084,0.0120772,-0.0466549,0.000171719,1.09027e-06,50.0604,54.5101
-2224.95,0.856223,0.120761,2,7,1,2226.71,-1.62881,-1.97067,0.0118449,-0.0399373,0.000171139,1.65741e-06,50.0592,54.5807
-2226.14,0.998105,0.0906801,5,31,0,2226.71,-1.62709,-1.94298,0.0218399,-0.0622031,0.000171856,3.20111e-06,50.1092,54.3469
-2225.42,0.999322,0.0575246,4,31,0,2227.22,-1.62777,-1.9571,0.0272342,-0.0408339,0.000171574,2.41397e-06,50.1362,54.5712
-2224.84,0.967742,0.0588905,4,31,1,2225.59,-1.6309,-1.962,0.028779,-0.0335988,0.000170272,2.14071e-06,50.1439,54.6472
-2227.67,0.934824,0.113429,4,22,1,2230.88,-1.62312,-1.96514,0.0191562,-0.0520293,0.000173507,1.96566e-06,50.0958,54.4537
-2228.74,0.865362,0.0776962,3,8,1,2233.64,-1.6225,-1.97667,0.024302,-0.0417753,0.000173764,1.3229e-06,50.1215,54.5614
-2228.35,0.874953,0.0779417,3,8,1,2231.31,-1.62295,-1.96459,0.0216696,-0.0422842,0.000173578,1.996e-06,50.1083,54.556
-2225.59,0.954435,0.0745637,4,22,1,2231.1,-1.63405,-1.93666,0.0212918,-0.0180595,0.00016896,3.55314e-06,50.1065,54.8104
-2225.04,0.999981,0.0721221,5,31,0,2225.84,-1.63227,-1.92867,0.023309,-0.00113837,0.000169703,3.99868e-06,50.1165,54.988
-2225,0.998946,0.0974821,5,31,0,2225.53,-1.63261,-1.92836,0.0195711,-0.00196923,0.00016956,4.01577e-06,50.0979,54.9793
-2226.04,0.9704,0.104514,5,39,1,2226.74,-1.63457,-1.88811,0.0307722,0.018939,0.000168746,6.25938e-06,50.1539,55.1989
-2225.68,0.999206,0.125125,5,31,0,2226.68,-1.63604,-1.916,0.0344655,0.0337312,0.000168135,4.70458e-06,50.1723,55.3542
-2226.4,0.959496,0.0638534,4,26,1,2229.18,-1.63223,-1.89015,0.0288294,0.0243771,0.00016972,6.14606e-06,50.1441,55.256
-2226.73,0.999117,0.0539213,6,63,0,2227.74,-1.63357,-1.87134,0.0276097,0.0398147,0.000169161,7.19417e-06,50.138,55.4181
-2226.64,0.995671,0.112604,5,31,0,2228.21,-1.63514,-1.88066,-0.0127951,0.0466653,0.00016851,6.67488e-06,49.936,55.49
-2226.81,0.999075,0.109985,4,15,0,2227.29,-1.63506,-1.88042,-0.01512,0.0458486,0.000168543,6.68809e-06,49.9244,55.4814
-2226.05,0.954083,0.109761,4,22,1,2229.08,-1.64167,-1.92812,0.00926572,0.108894,0.000165795,4.0294e-06,50.0463,56.1434
-2227.47,0.937481,0.121761,4,21,1,2230.33,-1.64064,-1.88757,0.0300535,0.0477534,0.00016622,6.28968e-06,50.1503,55.5014
-2228.92,0.99899,0.0596471,5,31,0,2229.96,-1.64241,-1.88939,0.0377654,0.0506476,0.000165488,6.18826e-06,50.1888,55.5318
-2226.34,0.997547,0.134077,4,15,0,2229.85,-1.63542,-1.94702,0.0226042,0.0776168,0.000168394,2.97568e-06,50.113,55.815
-2224.48,0.91304,0.114514,3,12,1,2228.12,-1.63807,-1.96363,0.0166486,0.0682095,0.000167289,2.04971e-06,50.0832,55.7162
-2225.71,0.901028,0.130519,3,11,1,2227.62,-1.63708,-1.95168,-0.00126378,0.0918119,0.000167703,2.71575e-06,49.9937,55.964
-2224.92,0.981125,0.0754871,5,53,1,2226.22,-1.63769,-1.93769,0.000687933,0.0557762,0.00016745,3.49572e-06,50.0034,55.5857
-2229.25,0.99046,0.111199,5,31,0,2230.15,-1.63941,-1.9453,0.070055,0.0444137,0.000166735,3.07132e-06,50.3503,55.4663
-2227.03,0.954052,0.0734779,4,22,1,2231.99,-1.64027,-1.95672,0.0507702,0.0401606,0.000166375,2.43515e-06,50.2539,55.4217
-2224.93,0.916506,0.0654073,3,12,1,2231.08,-1.6364,-1.97505,0.0414021,0.0363284,0.000167983,1.41332e-06,50.207,55.3814
-2224.58,0.999538,0.116575,4,15,0,2225.29,-1.63752,-1.99022,0.0396971,0.0244696,0.000167521,5.67314e-07,50.1985,55.2569
-2223.67,0.970586,0.0469769,5,34,1,2225.59,-1.63516,-1.99223,0.0243961,0.00766108,0.000168502,4.55254e-07,50.122,55.0804
-2223.66,0.75,0.112662,2,4,1,2224.4,-1.63428,-1.99757,0.0303481,0.0019029,0.000168867,1.57991e-07,50.1517,55.02
-2224.1,0.498451,0.115387,1,2,1,2228.41,-1.63468,-1.98711,0.0306899,-0.00468411,0.000168699,7.40594e-07,50.1534,54.9508
-2224.04,0.936765,0.114755,4,16,1,2225.44,-1.63472,-1.98912,0.00670527,0.0498582,0.000168683,6.28553e-07,50.0335,55.5235
-2224.68,0.95369,0.0651796,4,22,1,2225.63,-1.63569,-1.98862,0.00651752,0.0722691,0.000168279,6.56581e-07,50.0326,55.7588
-2224.33,0.666667,0.106124,1,3,1,2229.32,-1.63608,-1.99354,0.000646727,0.0702561,0.000168117,3.82501e-07,50.0032,55.7377
-2224.48,0.961072,0.0524767,4,26,1,2224.97,-1.63595,-1.99233,-0.00474899,0.0700275,0.00016817,4.49928e-07,49.9763,55.7353
-2224.45,0.899897,0.0834464,3,10,1,2225.02,-1.63618,-1.99364,-0.00193188,0.0730793,0.000168077,3.77075e-07,49.9903,55.7673
-2224.3,0.831913,0.0709056,2,6,1,2225.64,-1.63659,-1.99226,-0.00291287,0.0716046,0.000167906,4.53485e-07,49.9854,55.7518
-2224.28,0.6663,0.0691792,1,3,1,2225.31,-1.63636,-1.99527,-0.00241096,0.0708955,0.000168,2.8621e-07,49.9879,55.7444
-2224.26,0.666632,0.110765,1,3,1,2224.88,-1.63621,-1.99242,-0.00252343,0.0677833,0.000168062,4.44914e-07,49.9874,55.7117
-2224.44,0.941126,0.0674499,4,17,1,2225.19,-1.63923,-1.96727,0.00521451,0.0620183,0.000166807,1.84701e-06,50.0261,55.6512
-2224.22,0.922444,0.127307,3,13,1,2224.71,-1.63836,-1.97562,0.00150621,0.0529122,0.00016717,1.38132e-06,50.0075,55.5556
-2224.04,0.951439,0.0993032,4,22,1,2224.89,-1.6346,-1.97971,0.0130548,0.0429443,0.000168732,1.15342e-06,50.0653,55.4509
-2223.7,0.922974,0.0769029,3,13,1,2224.4,-1.63518,-1.98284,0.00974827,0.034901,0.000168492,9.78998e-07,50.0487,55.3665
-2224.58,0.9745,0.0492016,5,40,1,2225.11,-1.63535,-1.97418,-0.00368364,0.05944,0.000168423,1.46148e-06,49.9816,55.6241
-2224,0.799855,0.0674721,2,5,1,2230.14,-1.63615,-1.98982,-0.00267611,0.0566133,0.000168089,5.89737e-07,49.9866,55.5944
-2224.04,0.833273,0.121647,2,6,1,2224.35,-1.63645,-1.98821,-0.00331447,0.0584574,0.000167966,6.79758e-07,49.9834,55.6138
-2224.35,0.968742,0.0809818,5,32,1,2224.68,-1.63794,-1.96072,0.0174732,0.0522993,0.000167344,2.21215e-06,50.0874,55.5491
-2225.29,0.9327,0.121224,4,17,1,2225.88,-1.6399,-1.95214,0.00296005,0.0523308,0.00016653,2.69045e-06,50.0148,55.5495
-2227.4,0.974526,0.0472455,5,43,1,2228.27,-1.63588,-1.97496,0.0317271,0.0904782,0.000168203,1.41791e-06,50.1586,55.95
-2224.42,0.899314,0.130602,3,10,1,2228.93,-1.63533,-1.98812,0.031184,0.0458265,0.000168429,6.84757e-07,50.1559,55.4812
-2224.18,0.49971,0.100697,1,2,1,2228.18,-1.6351,-1.9972,0.0285364,0.0458115,0.000168527,1.78376e-07,50.1427,55.481
-2224.51,0.855323,0.134951,2,7,1,2224.96,-1.63415,-1.99895,0.031735,0.0415381,0.000168919,8.09215e-08,50.1587,55.4361
-2224.24,0.665645,0.10685,1,3,1,2224.84,-1.63454,-1.9984,0.0310492,0.0397326,0.000168757,1.11738e-07,50.1552,55.4172
-2224.19,0.933331,0.0460489,3,15,1,2224.57,-1.63509,-1.99779,0.0330575,0.0394765,0.000168531,1.45423e-07,50.1653,55.4145
-2225.12,0.873677,0.0909241,3,8,1,2227.24,-1.63992,-1.9968,0.0407616,0.0403699,0.000166522,2.00415e-07,50.2038,55.4239
-2223.98,0.932475,0.0855127,3,15,1,2226.79,-1.63738,-1.99464,0.0307725,0.0450979,0.000167579,3.20886e-07,50.1539,55.4735
-2223.67,0.941173,0.117358,4,17,1,2224.26,-1.63692,-1.98626,0.0139389,0.0459989,0.000167768,7.88e-07,50.0697,55.483
-2224.15,0.914779,0.0967868,3,12,1,2224.6,-1.63875,-1.97861,0.0169346,0.0470642,0.000167009,1.2146e-06,50.0847,55.4942
-2224.67,0.945019,0.0669785,4,19,1,2226.28,-1.63172,-1.98885,0.0219143,0.0264988,0.000169929,6.43782e-07,50.1096,55.2782
-2224.86,0.940436,0.0833879,4,17,1,2226.91,-1.63979,-1.97115,0.00892911,0.0450909,0.000166575,1.63043e-06,50.0446,55.4735
-2224.96,0.957827,0.0709832,4,24,1,2227.06,-1.63643,-1.96013,-0.00293992,0.0213804,0.000167971,2.24475e-06,49.9853,55.2245
-2225.04,0.962959,0.0513689,4,27,1,2228.89,-1.63816,-1.95417,-0.00269715,0.0420814,0.000167253,2.57724e-06,49.9865,55.4419
-2225.01,0.94117,0.0711965,4,17,1,2227.45,-1.64033,-1.99255,0.0219996,0.0994386,0.00016635,4.37604e-07,50.11,56.0441
-2224.82,0.922265,0.0541786,3,13,1,2227.75,-1.64061,-1.99296,0.0223061,0.0954803,0.000166233,4.14638e-07,50.1115,56.0025
-2224.82,0.75,0.0553559,2,4,1,2225.85,-1.64078,-1.99537,0.0225127,0.0964942,0.000166165,2.80552e-07,50.1126,56.0132
-2224.44,0.8,0.0615814,2,5,1,2226,-1.6412,-1.9986,0.0205615,0.0872435,0.000165988,1.00069e-07,50.1028,55.9161
-2224.81,0.747259,0.107552,2,4,1,2225.83,-1.64013,-1.99564,0.0224524,0.0951076,0.000166433,2.65447e-07,50.1123,55.9986
-2224.42,0.799958,0.094037,2,5,1,2226.99,-1.6391,-1.99324,0.0187111,0.0850638,0.000166864,3.99015e-07,50.0936,55.8932
-2224.57,0.5,0.0685852,1,2,1,2228.54,-1.63909,-1.98639,0.0199865,0.0844312,0.000166864,7.80884e-07,50.0999,55.8865
-2226.37,0.944953,0.0678841,4,20,1,2227.23,-1.64388,-1.98043,0.00203689,0.0747001,0.000164875,1.11342e-06,50.0102,55.7844
-2225.7,0.832965,0.100819,2,6,1,2228.43,-1.64291,-1.99069,0.0100205,0.0620984,0.000165277,5.41381e-07,50.0501,55.652
-2225.39,0.5,0.0603484,1,2,1,2228.86,-1.64268,-1.99566,0.0112659,0.061669,0.000165375,2.64215e-07,50.0563,55.6475
-2225.47,0.749849,0.05036,2,4,1,2227.73,-1.64291,-1.99711,0.0098231,0.063542,0.00016528,1.8367e-07,50.0491,55.6672
-2225.9,0.498897,0.0733823,1,2,1,2228.24,-1.64317,-1.99159,0.0091698,0.0622169,0.00016517,4.90956e-07,50.0458,55.6533
-2226.18,0.79933,0.0786675,2,5,1,2227.32,-1.64302,-1.98387,0.00721398,0.0592807,0.000165233,9.21555e-07,50.0361,55.6224
-2224.76,0.932736,0.0974493,3,15,1,2228.83,-1.6415,-1.98625,-0.00194662,0.0994727,0.000165863,7.88681e-07,49.9903,56.0445
-2225.24,0.940147,0.0568631,4,17,1,2228.24,-1.64196,-1.96569,0.0135493,0.0757033,0.000165675,1.93508e-06,50.0677,55.7949
-2224.79,0.855706,0.1266,2,7,1,2227.65,-1.63988,-1.95482,0.0117874,0.0673476,0.000166538,2.54071e-06,50.0589,55.7071
-2225.07,0.970423,0.114421,5,34,1,2226.14,-1.63225,-1.92455,0.0130057,0.00594222,0.000169709,4.22848e-06,50.065,55.0624
-2225.83,0.958678,0.0647232,4,27,1,2227.5,-1.63442,-1.93613,0.00973055,-0.01434,0.000168808,3.5829e-06,50.0487,54.8494
-2225.08,0.906059,0.0819273,3,11,1,2229.32,-1.63061,-1.97768,0.0177652,0.0199369,0.000170393,1.26659e-06,50.0888,55.2093
-2224.56,0.666667,0.124578,1,3,1,2229,-1.63093,-1.98843,0.0136505,0.0184869,0.000170259,6.67439e-07,50.0683,55.1941
-2224.36,0.993827,0.102215,4,15,0,2226.4,-1.632,-1.97578,0.00553229,0.0202211,0.000169814,1.37228e-06,50.0277,55.2123
-2224.03,0.899143,0.118159,3,10,1,2225.08,-1.63268,-1.98306,0.00155409,0.00749074,0.000169532,9.66448e-07,50.0078,55.0787
-2225.12,0.859184,0.126377,3,8,1,2226.76,-1.63845,-1.99509,0.0105345,0.0099475,0.000167134,2.96223e-07,50.0527,55.1044
-2223.57,0.88741,0.0688496,3,9,1,2227.04,-1.6367,-1.99802,0.00717217,0.0274937,0.000167859,1.32453e-07,50.0359,55.2887
-2223.57,0.499973,0.0561646,1,2,1,2224.23,-1.63686,-1.99933,0.00665602,0.0287491,0.000167795,5.95846e-08,50.0333,55.3019
-2223.57,0,0.0635356,0,1,1,2225.48,-1.63686,-1.99933,0.00665602,0.0287491,0.000167795,5.95846e-08,50.0333,55.3019
-2223.57,0,0.0854009,0,1,1,2224.59,-1.63686,-1.99933,0.00665602,0.0287491,0.000167795,5.95846e-08,50.0333,55.3019
-2223.57,0,0.117844,0,1,1,2224.59,-1.63686,-1.99933,0.00665602,0.0287491,0.000167795,5.95846e-08,50.0333,55.3019
-2223.73,0.909069,0.0648354,3,11,1,2227.77,-1.63867,-1.99841,0.0205093,0.0573558,0.000167041,1.11004e-07,50.1025,55.6022
-2223.73,0.749917,0.0731704,2,4,1,2224.61,-1.63877,-1.99593,0.0175249,0.0535789,0.000167001,2.49345e-07,50.0876,55.5626
-2223.73,0.74981,0.0812437,2,4,1,2224.49,-1.63902,-1.99763,0.01615,0.0544814,0.000166896,1.54459e-07,50.0807,55.5721
-2223.73,0,0.0585415,0,1,1,2226.86,-1.63902,-1.99763,0.01615,0.0544814,0.000166896,1.54459e-07,50.0807,55.5721
-2223.72,0.856331,0.111261,2,7,1,2225.56,-1.63925,-1.99931,0.0113517,0.0667475,0.000166801,6.0501e-08,50.0568,55.7008
-2223.78,0.5,0.0934427,1,2,1,2225.3,-1.63918,-1.9986,0.014493,0.0687271,0.00016683,1.00434e-07,50.0725,55.7216
-2224.11,0.799602,0.0708033,2,5,1,2225.18,-1.64072,-1.99661,0.0131322,0.0704744,0.00016619,2.11224e-07,50.0657,55.74
-2224.2,0.5,0.123415,1,2,1,2225.93,-1.6412,-1.99948,0.0147261,0.076697,0.00016599,5.11653e-08,50.0736,55.8053
-2224.89,0.872769,0.131331,3,8,1,2225.56,-1.64158,-1.97505,0.00172433,0.0955155,0.000165833,1.41327e-06,50.0086,56.0029
-2225.77,0.908912,0.0766336,3,11,1,2228.88,-1.64126,-1.94051,0.00482801,0.109268,0.000165966,3.33872e-06,50.0241,56.1473
-2227.37,0.946542,0.108119,4,20,1,2228.58,-1.64662,-1.95801,0.0128212,0.136717,0.000163734,2.36322e-06,50.0641,56.4355
-2227.89,0.998376,0.0567046,5,31,0,2228.72,-1.64139,-1.94027,0.0090075,0.145819,0.000165909,3.35212e-06,50.045,56.5311
-2227.84,0.99992,0.0703942,5,31,0,2229.17,-1.64501,-1.92565,0.0195147,0.141918,0.000164406,4.1671e-06,50.0976,56.4901
-2226.06,0.991975,0.123397,4,15,0,2228.69,-1.64127,-1.9507,0.0140471,0.116651,0.000165962,2.77051e-06,50.0702,56.2248
-2225.37,0.98,0.0504815,5,50,1,2226.15,-1.64138,-1.94782,0.0108819,0.0937317,0.000165912,2.9309e-06,50.0544,55.9842
-2225.32,0.92955,0.130161,3,15,1,2228.22,-1.64048,-1.95479,-0.00774066,0.0919787,0.00016629,2.5424e-06,49.9613,55.9658
