# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrNoTransport_model
# start_datetime = 2024-06-03 17:03:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_1.data.R
# init = 2 (Default)
# random
#   seed = 3862419333 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,theta.1,theta.2,theta.3,theta.4
-2224.92,0,0.053943,0,1,1,2227.76,-1.62812,-1.99946,0.00664943,-0.0109249,0.000171429,5.2211e-08,50.0332,54.8853
-2224.78,0.75,0.0872166,2,4,1,2226.65,-1.62967,-1.97266,0.00330647,-0.0125412,0.000170783,1.54653e-06,50.0165,54.8683
-2225.25,0.899263,0.0830772,3,10,1,2227.88,-1.63331,-1.92492,0.00801577,-0.000247004,0.000169268,4.20761e-06,50.0401,54.9974
-2223.89,0.874995,0.0907856,3,8,1,2226.99,-1.63355,-1.98345,0.00679221,0.00259618,0.00016917,9.4466e-07,50.034,55.0273
-2224.22,0.799904,0.0694733,2,5,1,2226.4,-1.63298,-1.97078,0.00956666,-0.00551779,0.000169407,1.65109e-06,50.0478,54.9421
-2224.18,0.933333,0.0413406,3,15,1,2224.75,-1.63255,-1.97577,0.00703525,-0.00690965,0.000169587,1.37294e-06,50.0352,54.9274
-2224.62,0.90675,0.102391,3,11,1,2224.96,-1.634,-1.96642,0.00188088,-0.000280468,0.000168981,1.89398e-06,50.0094,54.9971
-2226.22,0.826992,0.100746,2,6,1,2227.46,-1.63536,-1.95658,-0.00135347,-0.0116161,0.000168416,2.44252e-06,49.9932,54.878
-2226.98,0.943409,0.0587922,4,18,1,2227.68,-1.63669,-1.9477,-0.00234546,-0.00565705,0.000167863,2.93754e-06,49.9883,54.9406
-2224.52,0.962854,0.0539848,4,27,1,2228.44,-1.63762,-1.96716,-0.00331567,0.0455996,0.000167478,1.85308e-06,49.9834,55.4788
-2224.04,0.8,0.0887468,2,5,1,2225.36,-1.63642,-1.98799,-0.00580432,0.0421698,0.000167978,6.91838e-07,49.971,55.4428
-2225.5,0.885979,0.0979439,3,9,1,2226.37,-1.63293,-1.94857,-0.0100818,0.039083,0.000169428,2.88924e-06,49.9496,55.4104
-2225.34,0.939233,0.0880322,4,17,1,2226.11,-1.6342,-1.93613,-0.0085475,0.0252565,0.000168901,3.58262e-06,49.9573,55.2652
-2225.07,0.95123,0.0892376,4,22,1,2226.91,-1.63454,-1.93958,0.00698452,0.0523523,0.000168759,3.39046e-06,50.0349,55.5497
-2225.08,0.995206,0.0667303,4,15,0,2226.53,-1.63478,-1.9494,0.0147907,0.0567997,0.000168657,2.84286e-06,50.074,55.5964
-2225.01,0.999553,0.075051,4,15,0,2225.57,-1.63548,-1.93938,0.011365,0.058179,0.000168367,3.40153e-06,50.0568,55.6109
-2224.97,0.975858,0.0420103,5,42,1,2226.01,-1.63722,-1.94557,0.0244892,0.0238557,0.000167644,3.05623e-06,50.1224,55.2505
-2224.77,0.935902,0.0584461,4,16,1,2231.87,-1.63523,-1.98942,0.00182474,-0.00685525,0.000168472,6.11901e-07,50.0091,54.928
-2223.91,0.944402,0.0540093,4,18,1,2225.55,-1.63424,-1.97329,0.0084904,0.0211376,0.000168882,1.51145e-06,50.0425,55.2219
-2223.74,0.666667,0.0794682,1,3,1,2225.17,-1.63443,-1.98158,0.00754715,0.022679,0.000168804,1.04893e-06,50.0377,55.2381
-2223.99,0.949268,0.0558828,4,20,1,2224.32,-1.63454,-1.9824,0.0125914,0.0422131,0.000168759,1.0033e-06,50.063,55.4432
-2224.35,0.874958,0.0818037,3,8,1,2232.96,-1.63329,-1.97186,0.00133539,0.0315166,0.000169279,1.59068e-06,50.0067,55.3309
-2224.15,0.921193,0.0786003,3,13,1,2226.93,-1.6367,-1.97244,0.0185706,0.0221307,0.000167859,1.55883e-06,50.0929,55.2324
-2223.88,0.908676,0.0791827,3,11,1,2224.74,-1.63632,-1.97471,0.017648,0.0351115,0.000168019,1.4321e-06,50.0882,55.3687
-2223.69,0.899978,0.0713265,3,10,1,2225.68,-1.63497,-1.98121,0.015454,0.0209149,0.000168579,1.06951e-06,50.0773,55.2196
-2224.4,0.95974,0.0718766,4,25,1,2224.58,-1.63503,-1.95178,0.0220879,0.0183822,0.000168555,2.71033e-06,50.1104,55.193
-2225.03,0.944023,0.0483829,4,18,1,2227.01,-1.63835,-1.98999,0.0405764,0.0602872,0.000167175,5.80475e-07,50.2029,55.633
-2224.34,0.74987,0.0912213,2,4,1,2226.95,-1.63733,-1.99665,0.0363926,0.0488674,0.000167598,2.09136e-07,50.182,55.5131
-2224.32,0.75,0.0638747,2,4,1,2225.85,-1.63771,-1.98455,0.033458,0.0373205,0.00016744,8.83471e-07,50.1673,55.3919
-2224.31,0.5,0.0775663,1,2,1,2227.47,-1.63794,-1.99307,0.0359053,0.0412721,0.000167344,4.08568e-07,50.1795,55.4334
-2223.95,0.799798,0.103154,2,5,1,2225.49,-1.63699,-1.99392,0.0321734,0.0311815,0.000167738,3.6101e-07,50.1609,55.3274
-2223.97,0.888863,0.0397231,3,9,1,2225.53,-1.63712,-1.99458,0.03266,0.0340546,0.000167684,3.24344e-07,50.1633,55.3576
-2224.42,0.797885,0.0967932,2,5,1,2226.07,-1.63965,-1.9933,0.0287425,0.0443614,0.000166634,3.95551e-07,50.1437,55.4658
-2224.42,0.499889,0.059205,1,2,1,2225.44,-1.63989,-1.99773,0.0293553,0.0454371,0.000166533,1.48841e-07,50.1468,55.4771
-2224.42,0,0.0421262,0,1,1,2228.58,-1.63989,-1.99773,0.0293553,0.0454371,0.000166533,1.48841e-07,50.1468,55.4771
-2224.42,0,0.0940788,0,1,1,2225.24,-1.63989,-1.99773,0.0293553,0.0454371,0.000166533,1.48841e-07,50.1468,55.4771
-2224.84,0.498643,0.0716224,1,2,1,2226.22,-1.64031,-1.99177,0.0295281,0.0424906,0.000166358,4.81125e-07,50.1476,55.4462
-2224.69,0.75,0.0513977,2,4,1,2226.67,-1.64001,-1.99453,0.0291058,0.0391432,0.000166485,3.27371e-07,50.1455,55.411
-2224.58,0.7995,0.0852334,2,5,1,2225.56,-1.63957,-1.99325,0.0329348,0.0425429,0.000166668,3.98537e-07,50.1647,55.4467
-2225.39,0.663691,0.093238,1,3,1,2228.74,-1.64065,-1.99088,0.0355497,0.0391017,0.00016622,5.30817e-07,50.1777,55.4106
-2225.39,0,0.0534455,0,1,1,2232.88,-1.64065,-1.99088,0.0355497,0.0391017,0.00016622,5.30817e-07,50.1777,55.4106
-2225.37,0.799888,0.0502118,2,5,1,2226.29,-1.64062,-1.98432,0.0351357,0.0438362,0.000166231,8.96265e-07,50.1757,55.4603
-2224.76,0.913175,0.0784744,3,12,1,2226.79,-1.63993,-1.99229,0.0351508,0.0633829,0.000166516,4.51852e-07,50.1758,55.6655
-2224.42,0.666145,0.10057,1,3,1,2227.73,-1.63976,-1.99405,0.0311703,0.0568457,0.000166589,3.53798e-07,50.1559,55.5969
-2224.44,0.665927,0.0622271,1,3,1,2225.76,-1.64014,-1.99631,0.0300236,0.0555803,0.000166431,2.28084e-07,50.1501,55.5836
-2224.44,0,0.0859709,0,1,1,2227.79,-1.64014,-1.99631,0.0300236,0.0555803,0.000166431,2.28084e-07,50.1501,55.5836
-2224.45,0.888842,0.0606557,3,9,1,2225.03,-1.63951,-1.98999,0.0285967,0.0690323,0.00016669,5.80206e-07,50.143,55.7248
-2225.15,0.873773,0.0611753,3,8,1,2229.37,-1.63771,-1.99612,0.0409135,0.0636533,0.000167441,2.38521e-07,50.2046,55.6684
-2225.78,0.747871,0.0710511,2,4,1,2231.74,-1.63771,-1.99231,0.0353744,0.0831238,0.000167441,4.50939e-07,50.1769,55.8728
-2225.92,0.666088,0.0925915,1,3,1,2227.25,-1.63812,-1.99438,0.0347262,0.0890979,0.00016727,3.35548e-07,50.1736,55.9355
-2225.92,0,0.0844411,0,1,1,2230.33,-1.63812,-1.99438,0.0347262,0.0890979,0.00016727,3.35548e-07,50.1736,55.9355
-2223.9,0.8,0.0933168,2,5,1,2230.98,-1.63869,-1.99667,0.0255549,0.0475734,0.000167031,2.07764e-07,50.1278,55.4995
-2223.9,0,0.105478,0,1,1,2224.69,-1.63869,-1.99667,0.0255549,0.0475734,0.000167031,2.07764e-07,50.1278,55.4995
-2223.99,0.666462,0.0734593,1,3,1,2225.31,-1.63874,-1.99449,0.026636,0.0525008,0.000167013,3.29705e-07,50.1332,55.5513
-2223.99,0,0.0587617,0,1,1,2229.2,-1.63874,-1.99449,0.026636,0.0525008,0.000167013,3.29705e-07,50.1332,55.5513
-2224.41,0.75,0.102502,2,4,1,2226.05,-1.64008,-1.98508,0.0220796,0.0742484,0.000166456,8.53775e-07,50.1104,55.7796
-2224.29,0.666665,0.0379387,1,3,1,2226.78,-1.63992,-1.99036,0.0216659,0.0755182,0.000166522,5.59484e-07,50.1083,55.7929
-2224.48,0.888717,0.0407866,3,9,1,2225.42,-1.63918,-1.98358,0.0223937,0.0777236,0.00016683,9.37578e-07,50.112,55.8161
-2224.04,0.962662,0.0378975,4,27,1,2225.64,-1.63951,-1.98817,0.0147681,0.0697477,0.000166691,6.81653e-07,50.0738,55.7324
-2224.41,0.799413,0.0627961,2,5,1,2225.85,-1.64034,-1.98011,0.0140573,0.0639577,0.000166345,1.131e-06,50.0703,55.6716
-2224.64,0.832143,0.102189,2,6,1,2225.27,-1.64008,-1.97365,0.0139465,0.0533752,0.000166455,1.49112e-06,50.0697,55.5604
-2224.51,0.94723,0.0521863,4,19,1,2225.25,-1.63779,-1.95747,0.0175331,0.0619402,0.000167406,2.39284e-06,50.0877,55.6504
-2224.26,0.833303,0.0539424,2,6,1,2228.49,-1.63781,-1.97054,0.0217366,0.0557273,0.000167399,1.66456e-06,50.1087,55.5851
-2223.92,0.749781,0.0890217,2,4,1,2225.28,-1.63842,-1.99344,0.0196008,0.066084,0.000167144,3.87881e-07,50.098,55.6939
-2224.24,0.874687,0.0739548,3,8,1,2225.6,-1.63916,-1.99031,0.0220038,0.0742564,0.000166837,5.62502e-07,50.11,55.7797
-2223.96,0.8,0.0454166,2,5,1,2225.86,-1.6393,-1.99686,0.0228923,0.0630897,0.000166778,1.97326e-07,50.1145,55.6624
-2224.1,0.499932,0.0424154,1,2,1,2226.81,-1.63952,-1.99325,0.0240639,0.0607742,0.000166689,3.98515e-07,50.1203,55.6381
-2224.48,0.666529,0.0964506,1,3,1,2228.49,-1.64026,-1.99009,0.0269827,0.0695251,0.000166381,5.74907e-07,50.1349,55.73
-2224.08,0.5,0.0976677,1,2,1,2227.25,-1.63953,-1.99547,0.0239625,0.0653389,0.000166685,2.74746e-07,50.1198,55.6861
-2224.14,0.749995,0.0625523,2,4,1,2224.28,-1.63956,-1.99296,0.0240249,0.0659332,0.00016667,4.1455e-07,50.1201,55.6923
-2224.34,0.749707,0.0784612,2,4,1,2225.83,-1.63954,-1.98863,0.0248553,0.0716473,0.000166681,6.56134e-07,50.1243,55.7523
-2224.42,0.666546,0.0832684,1,3,1,2225.62,-1.63896,-1.98326,0.0249599,0.0706761,0.00016692,9.55206e-07,50.1248,55.7421
-2224.33,0.857101,0.0523616,2,7,1,2225.93,-1.63899,-1.98577,0.025763,0.0671092,0.000166907,8.15397e-07,50.1288,55.7046
-2225.95,0.821573,0.0903295,2,6,1,2230.21,-1.63753,-1.9913,0.0410975,0.0760316,0.000167513,5.07402e-07,50.2055,55.7983
-2226.81,0.795688,0.0729854,2,5,1,2229.07,-1.63812,-1.99396,0.0423695,0.0906873,0.000167268,3.58923e-07,50.2118,55.9522
-2229.39,0.937296,0.0590126,4,16,1,2232.32,-1.63998,-1.95438,0.0688855,0.021985,0.000166495,2.56531e-06,50.3444,55.2308
-2229.57,0.855517,0.0925443,2,7,1,2230.12,-1.64028,-1.95995,0.0695094,0.0205088,0.000166373,2.25489e-06,50.3475,55.2153
-2225.18,0.933333,0.0845915,3,15,1,2233.55,-1.63536,-1.95928,0.0341128,0.0471543,0.000168418,2.29225e-06,50.1706,55.4951
-2225.37,0.908768,0.0674016,3,11,1,2226.32,-1.63614,-1.94141,0.035214,0.0453889,0.000168092,3.28839e-06,50.1761,55.4766
-2224.84,0.972693,0.0512336,5,38,1,2226.96,-1.63535,-1.96314,0.0305808,-0.00324427,0.000168423,2.0773e-06,50.1529,54.9659
-2223.72,0.75,0.0686837,2,4,1,2227.26,-1.63519,-1.9989,0.0287946,0.00244504,0.000168488,8.35396e-08,50.144,55.0257
-2223.72,0,0.0421309,0,1,1,2227.58,-1.63519,-1.9989,0.0287946,0.00244504,0.000168488,8.35396e-08,50.144,55.0257
-2223.74,0.499929,0.0501496,1,2,1,2224.08,-1.63527,-1.99999,0.0294119,0.00162383,0.000168456,2.2956e-08,50.1471,55.0171
-2223.8,0.5,0.0385715,1,2,1,2225.33,-1.63505,-1.99756,0.0295113,-0.000449889,0.000168546,1.58448e-07,50.1476,54.9953
-2223.58,0.8,0.0974111,2,5,1,2224.88,-1.63387,-1.99545,0.0256645,-0.000342451,0.000169038,2.76163e-07,50.1283,54.9964
-2223.58,0,0.0919465,0,1,1,2226.53,-1.63387,-1.99545,0.0256645,-0.000342451,0.000169038,2.76163e-07,50.1283,54.9964
-2225.8,0.964522,0.0519165,4,31,1,2228.29,-1.63443,-1.97038,0.00805056,0.0737934,0.000168804,1.67363e-06,50.0403,55.7748
-2225.34,0.944349,0.0433146,4,18,1,2226.99,-1.63501,-1.9611,0.00377525,0.0705806,0.000168561,2.19053e-06,50.0189,55.7411
-2224.7,0.974931,0.0470095,5,40,1,2227.13,-1.63837,-1.95347,0.0232155,0.0550183,0.000167165,2.6161e-06,50.1161,55.5777
-2226.34,0.93353,0.07907,4,16,1,2227.48,-1.63622,-1.86872,0.0227213,0.0303021,0.000168061,7.34034e-06,50.1136,55.3182
-2226.55,0.916588,0.103767,3,12,1,2228.9,-1.63574,-1.85697,0.0205051,0.02637,0.000168259,7.99546e-06,50.1025,55.2769
-2228.24,0.999993,0.050895,5,31,0,2228.38,-1.63522,-1.78481,0.0223802,0.056879,0.000168477,1.20182e-05,50.1119,55.5972
-2227.25,0.973554,0.0481277,5,39,1,2229.02,-1.63584,-1.84224,0.0309275,0.0504251,0.000168218,8.81649e-06,50.1546,55.5295
-2225.46,0.953585,0.0588639,4,22,1,2228.2,-1.63662,-1.93144,0.0289868,0.0574904,0.000167891,3.84404e-06,50.1449,55.6036
-2225.69,0.956505,0.0489015,4,23,1,2227.03,-1.63746,-1.91137,0.0244235,0.0636299,0.000167543,4.96273e-06,50.1221,55.6681
-2226.74,0.966206,0.0585536,4,31,1,2228.38,-1.63966,-1.91877,0.0175982,0.110199,0.000166631,4.55069e-06,50.088,56.1571
-2226.61,0.832281,0.0952815,2,6,1,2229.26,-1.63969,-1.93406,0.0188777,0.11131,0.000166618,3.69803e-06,50.0944,56.1688
-2228.26,0.915155,0.0850374,3,14,1,2229.89,-1.6372,-1.94329,0.0146021,0.118494,0.000167654,3.18372e-06,50.073,56.2442
-2225.69,0.999198,0.060052,4,31,0,2229.48,-1.63687,-1.97964,0.0173896,0.0906215,0.000167789,1.15748e-06,50.0869,55.9515
-2226.5,0.921942,0.0555383,3,13,1,2227.51,-1.63662,-1.97548,0.0122307,0.100797,0.000167893,1.38894e-06,50.0612,56.0584
-2224.14,0.906141,0.101857,3,11,1,2229.24,-1.63741,-1.97611,0.0138776,0.0287392,0.000167565,1.35385e-06,50.0694,55.3018
-2224.92,0.888762,0.0834462,3,9,1,2226.92,-1.63369,-1.93244,0.0136981,0.00311946,0.000169112,3.78818e-06,50.0685,55.0328
-2224.99,0.958104,0.0834921,4,24,1,2225.84,-1.63125,-1.94226,0.00559951,-0.00288987,0.000170125,3.24115e-06,50.028,54.9697
-2226.62,0.96919,0.0857881,5,34,1,2227.73,-1.63933,-1.9082,0.0278352,0.0912459,0.000166768,5.13963e-06,50.1392,55.9581
-2225.58,0.937163,0.0613699,4,16,1,2227.79,-1.63774,-1.94014,0.0216585,0.0807376,0.000167429,3.35891e-06,50.1083,55.8477
-2224.78,0.99998,0.103817,4,15,0,2226.12,-1.63722,-1.94994,0.0188767,0.0639831,0.000167645,2.81286e-06,50.0944,55.6718
-2224.14,0.874257,0.104802,3,8,1,2225.12,-1.63687,-1.98065,0.0165307,0.0620656,0.00016779,1.10109e-06,50.0827,55.6517
-2224.53,0.856835,0.056253,2,7,1,2226.01,-1.63569,-1.96687,0.0171739,0.057292,0.000168282,1.86938e-06,50.0859,55.6016
-2225.29,0.907868,0.101265,3,11,1,2227.77,-1.64252,-1.96809,0.014281,0.0915013,0.000165441,1.80132e-06,50.0714,55.9608
-2225,0.856965,0.0905567,2,7,1,2226.44,-1.64211,-1.97526,0.00988397,0.0976586,0.000165612,1.40153e-06,50.0494,56.0254
-2224.2,0.968538,0.0650308,5,32,1,2226.93,-1.63136,-1.97757,0.0264709,-0.0046572,0.00017008,1.27275e-06,50.1324,54.9511
-2224.6,0.874934,0.0991784,3,8,1,2225.48,-1.63073,-1.95817,0.0172252,-0.00740452,0.000170344,2.35397e-06,50.0861,54.9223
-2224.45,0.831335,0.0673974,2,6,1,2226.63,-1.63088,-1.97027,0.0165768,0.00313319,0.000170281,1.67943e-06,50.0829,55.0329
-2225.96,0.949864,0.0380512,4,21,1,2226.41,-1.62848,-1.97981,0.0190907,0.00811921,0.000171276,1.14756e-06,50.0955,55.0853
-2225.89,0.748342,0.0703674,2,4,1,2226.79,-1.62804,-1.99616,0.0197065,0.00471201,0.000171463,2.36405e-07,50.0985,55.0495
-2224.84,0.75,0.0943917,2,4,1,2229.08,-1.62975,-1.98954,0.0270281,0.00177366,0.000170749,6.05556e-07,50.1351,55.0186
-2224.47,0.8,0.0727055,2,5,1,2227.13,-1.62879,-1.99582,0.0238436,-0.0174672,0.000171147,2.55518e-07,50.1192,54.8166
-2225.72,0.743204,0.0946439,2,4,1,2226.67,-1.62708,-1.99782,0.0242402,-0.0134772,0.000171859,1.43564e-07,50.1212,54.8585
-2226.14,0.499546,0.0461904,1,2,1,2231.45,-1.62656,-1.99231,0.0224966,-0.0142477,0.000172075,4.51136e-07,50.1125,54.8504
-2224.47,0.887523,0.0788374,3,9,1,2227.28,-1.62889,-1.99009,0.0246546,-0.0464373,0.000171108,5.74654e-07,50.1233,54.5124
-2224.52,0.833317,0.0507341,2,6,1,2225.33,-1.62892,-1.98754,0.0235956,-0.0465296,0.000171093,7.1714e-07,50.118,54.5114
-2224.49,0.922958,0.0752204,3,13,1,2227.29,-1.62964,-1.98178,0.0146841,-0.0368073,0.000170796,1.03815e-06,50.0734,54.6135
-2226.37,0.94609,0.083515,4,20,1,2227.32,-1.62701,-1.95782,-0.00179007,-0.019077,0.000171889,2.37373e-06,49.991,54.7997
-2226.73,0.915722,0.0808096,3,12,1,2227.7,-1.62771,-1.94969,-0.00669752,-0.00387137,0.000171597,2.82696e-06,49.9665,54.9594
-2225.15,0.922943,0.077188,3,13,1,2227.1,-1.63128,-1.96317,-0.00582679,-0.010263,0.000170115,2.07534e-06,49.9709,54.8922
-2225.94,0.895822,0.103472,3,10,1,2226.54,-1.62938,-1.95133,-0.00862166,-0.00378308,0.000170905,2.73533e-06,49.9569,54.9603
-2224.53,0.970585,0.0612123,5,34,1,2227.77,-1.63891,-1.95872,0.0126738,0.0555881,0.00016694,2.32367e-06,50.0634,55.5837
-2227.75,0.944784,0.0733048,4,20,1,2228.94,-1.64132,-1.96121,0.0351306,0.123967,0.000165939,2.18446e-06,50.1757,56.3017
-2226.77,0.973274,0.0377266,5,38,1,2229.38,-1.64194,-1.96113,0.0390116,0.100789,0.00016568,2.18915e-06,50.1951,56.0583
-2226.64,0.93332,0.0864821,3,15,1,2227.25,-1.64167,-1.96076,0.0376107,0.100844,0.000165795,2.20972e-06,50.1881,56.0589
-2227,0.935903,0.0702749,4,17,1,2228.69,-1.63769,-1.94891,0.0303691,0.096728,0.00016745,2.87016e-06,50.1518,56.0156
-2226.62,0.940281,0.0774642,4,18,1,2228.98,-1.63978,-1.96671,0.0113753,0.0147211,0.000166577,1.87797e-06,50.0569,55.1546
-2225.08,0.993868,0.101015,4,15,0,2229.21,-1.63004,-1.97284,0.014962,0.0119322,0.000170628,1.53654e-06,50.0748,55.1253
-2224.91,0.832211,0.0639673,2,6,1,2226.92,-1.63022,-1.96118,0.0165176,0.00355614,0.000170555,2.18604e-06,50.0826,55.0373
-2224.38,0.93321,0.0396882,3,15,1,2226.06,-1.63111,-1.96842,0.0157874,0.00226008,0.000170183,1.7826e-06,50.0789,55.0237
-2224.76,0.886979,0.0533943,3,9,1,2228.02,-1.63397,-1.99066,0.0156584,-0.0276343,0.000168994,5.4285e-07,50.0783,54.7098
-2224.76,0,0.0997322,0,1,1,2229.28,-1.63397,-1.99066,0.0156584,-0.0276343,0.000168994,5.4285e-07,50.0783,54.7098
-2224.76,0,0.10724,0,1,1,2227.94,-1.63397,-1.99066,0.0156584,-0.0276343,0.000168994,5.4285e-07,50.0783,54.7098
-2224.84,0.874875,0.0714009,3,8,1,2227.22,-1.63109,-1.95592,0.0101742,-0.0225571,0.000170193,2.47953e-06,50.0509,54.7632
-2224.39,0.970803,0.0543332,5,35,1,2226.02,-1.63098,-1.98995,0.00122581,0.0121172,0.00017024,5.82292e-07,50.0061,55.1272
-2224.44,0.75,0.0776619,2,4,1,2230.8,-1.63302,-1.96104,0.00272587,0.00718073,0.000169391,2.19402e-06,50.0136,55.0754
-2223.78,0.8,0.107154,2,5,1,2224.9,-1.63362,-1.98764,0.00327169,0.0129713,0.000169142,7.112e-07,50.0164,55.1362
-2224,0.941158,0.0682951,4,17,1,2224.92,-1.63592,-1.9676,0.0143001,0.0294048,0.000168184,1.82845e-06,50.0715,55.3088
-2225.09,0.993577,0.102712,4,15,0,2225.6,-1.63531,-1.94934,0.0232213,0.0550539,0.000168439,2.84623e-06,50.1161,55.5781
-2224.2,0.874656,0.0995124,3,8,1,2226.57,-1.63781,-1.99169,0.0338925,0.0397692,0.000167397,4.85434e-07,50.1695,55.4176
-2223.81,0.941129,0.07315,4,17,1,2225.01,-1.63544,-1.97683,0.0186636,0.0239349,0.000168383,1.31404e-06,50.0933,55.2513
-2223.5,0.99911,0.0920592,4,15,0,2224.12,-1.63461,-1.99651,0.022052,0.0266256,0.000168728,2.17077e-07,50.1103,55.2796
-2224.25,0.746103,0.104312,2,4,1,2226.84,-1.63479,-1.97475,0.0188932,0.0448089,0.000168656,1.42996e-06,50.0945,55.4705
-2224.13,0.907488,0.0428524,3,11,1,2227.15,-1.63622,-1.96182,0.0152652,0.0352309,0.000168061,2.15048e-06,50.0763,55.3699
-2223.86,0.79889,0.0927647,2,5,1,2226.43,-1.63625,-1.98261,0.0175974,0.0485579,0.000168045,9.91668e-07,50.088,55.5099
-2224.86,0.999956,0.0867697,4,15,0,2224.95,-1.63824,-1.94014,0.0187147,0.0562554,0.000167219,3.35901e-06,50.0936,55.5907
-2224.87,0.928119,0.0895356,3,14,1,2225.45,-1.63668,-1.93794,0.0225587,0.0499657,0.000167867,3.48184e-06,50.1128,55.5246
-2224.37,0.94316,0.0613256,4,18,1,2227.37,-1.63149,-1.98197,0.0341122,-0.0046128,0.000170027,1.02754e-06,50.1706,54.9516
-2224.3,0.664927,0.102598,1,3,1,2225.11,-1.63128,-1.98747,0.0325829,-0.00207887,0.000170115,7.20508e-07,50.1629,54.9782
-2224.38,0.665068,0.0626462,1,3,1,2229.77,-1.63151,-1.99146,0.0322846,0.00716341,0.000170016,4.9834e-07,50.1614,55.0752
-2225.25,0.831702,0.0659978,2,6,1,2226.88,-1.63074,-1.98899,0.0313734,0.0175885,0.000170337,6.36058e-07,50.1569,55.1847
-2224.98,0.666667,0.0409072,1,3,1,2227.42,-1.63107,-1.99354,0.0315911,0.0175246,0.000170199,3.82343e-07,50.158,55.184
-2224.38,0.888889,0.0819484,3,9,1,2225.91,-1.63408,-1.983,0.0391407,0.0103581,0.000168952,9.69817e-07,50.1957,55.1088
-2224.8,0.799223,0.0947661,2,5,1,2225.82,-1.63505,-1.9658,0.0392911,0.00810648,0.000168544,1.92903e-06,50.1965,55.0851
-2226.22,0.943868,0.0675107,4,19,1,2226.69,-1.6346,-1.97558,0.0489927,0.0414589,0.000168734,1.38349e-06,50.245,55.4353
-2226.25,0.888301,0.101673,3,9,1,2227.02,-1.63569,-1.97716,0.0477344,0.0531355,0.000168282,1.29523e-06,50.2387,55.5579
-2226.28,0.885836,0.103161,3,9,1,2228.43,-1.63665,-1.94162,0.0382809,-0.00443039,0.000167879,3.27688e-06,50.1914,54.9535
-2225.11,0.999915,0.0548732,5,31,0,2226.78,-1.63392,-1.97834,0.0303108,0.0459305,0.000169016,1.22953e-06,50.1516,55.4823
-2226.19,0.831065,0.0736865,2,6,1,2227.32,-1.63267,-1.96987,0.0306057,0.0482937,0.000169536,1.70161e-06,50.153,55.5071
-2225.69,0.959984,0.0480458,4,25,1,2227.21,-1.63227,-1.96849,0.0245297,0.0422163,0.0001697,1.77882e-06,50.1226,55.4433
-2224.7,0.75,0.0852848,2,4,1,2229.39,-1.63478,-1.99619,0.0212051,0.0599912,0.000168658,2.34505e-07,50.106,55.6299
-2224.52,0.5,0.096846,1,2,1,2227.5,-1.63482,-1.98272,0.0214414,0.0529331,0.000168642,9.85625e-07,50.1072,55.5558
-2223.97,0.833333,0.0801149,2,6,1,2224.63,-1.63546,-1.99046,0.0220533,0.0476953,0.000168378,5.541e-07,50.1103,55.5008
-2224.04,0.666377,0.097516,1,3,1,2224.62,-1.63555,-1.98286,0.0220388,0.0461124,0.00016834,9.77761e-07,50.1102,55.4842
-2223.51,0.9,0.0433178,3,10,1,2225.08,-1.63616,-1.99115,0.0163987,0.0336748,0.000168085,5.15676e-07,50.082,55.3536
-2223.49,0.874525,0.0920693,3,8,1,2224.32,-1.63664,-1.99342,0.0123136,0.0347917,0.000167885,3.89181e-07,50.0616,55.3653
-2223.49,0,0.100774,0,1,1,2225.74,-1.63664,-1.99342,0.0123136,0.0347917,0.000167885,3.89181e-07,50.0616,55.3653
-2223.65,0.749966,0.045618,2,4,1,2226.42,-1.63643,-1.98577,0.00950746,0.0404171,0.000167974,8.15382e-07,50.0475,55.4244
-2223.65,0,0.106858,0,1,1,2229.18,-1.63643,-1.98577,0.00950746,0.0404171,0.000167974,8.15382e-07,50.0475,55.4244
-2224.19,0.931962,0.0389942,3,15,1,2227.12,-1.63847,-1.984,0.00787655,0.0379872,0.000167123,9.14448e-07,50.0394,55.3989
