x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00464273,0.0185582,0.0382571,0.562531,0.864162,-0.115551,0.532896,0.00958214,1.80655,0.000947032,15.0,897.403,9539.08,163.881
48.0,55.0,0.00954425,0.0184496,0.0932631,0.346004,0.738526,1.20178,1.19761,0.0171675,0.825665,0.00155309,15.0,671.869,19258.9,170.704
48.0,55.0,0.00936033,0.0185964,0.0838242,0.177662,0.165271,1.4208,1.00721,0.0165727,1.23267,0.0018376,15.0,609.072,29711.3,288.944
48.0,55.0,0.00524926,0.0185698,0.0725415,0.274733,0.761449,0.699597,1.30748,0.0135972,1.00826,0.000690508,15.0,902.173,21021.0,130.044
48.0,55.0,0.00576795,0.0180204,0.0166198,0.472337,1.50103,0.978246,0.488305,0.00354853,0.906733,0.00178689,15.0,361.822,11494.7,366.582
48.0,55.0,0.00527039,0.0180055,0.0204364,0.375079,1.76998,0.791765,1.06866,0.00159354,0.689763,0.00275687,15.0,298.878,13478.1,192.909
48.0,55.0,0.0055604,0.0185074,0.0441708,0.673582,1.79889,1.174,0.546705,0.0077691,0.746379,0.000612248,15.0,391.488,13771.7,269.886
48.0,55.0,0.00603492,0.0182916,0.0557234,0.0244195,0.257908,0.521317,1.57788,0.00807482,1.62817,0.0026353,15.0,738.984,16661.9,135.823
48.0,55.0,0.00785616,0.0182549,0.0364077,0.540696,1.58724,1.15278,0.75708,0.00779633,0.729824,0.00232214,15.0,548.913,14983.8,244.643
48.0,55.0,0.00670858,0.0183805,0.0569424,0.0334801,0.850343,0.552707,0.573878,0.00879829,1.40628,0.00278217,15.0,457.747,11601.0,208.127
48.0,55.0,0.00562892,0.0183671,0.0622188,0.332102,0.407976,0.501209,1.12716,0.0121766,1.9063,0.00194635,15.0,765.545,16813.3,173.235
48.0,55.0,0.00785922,0.0180477,0.023941,0.109494,1.29587,1.53934,0.633384,0.00725589,1.27146,0.00226586,15.0,333.356,4712.78,265.598
48.0,55.0,0.00742909,0.0188179,0.081543,0.462345,1.07901,0.344419,1.4249,0.00996549,1.07636,0.00269289,15.0,694.803,24275.7,143.738
48.0,55.0,0.00456809,0.0187347,0.0721564,0.624005,0.549743,0.00268545,1.42734,0.00453387,0.63769,0.0027905,15.0,338.521,21293.6,134.288
48.0,55.0,0.00816017,0.0181041,0.0343033,0.252048,1.54035,1.65572,0.829392,0.0139533,1.41435,0.00135234,15.0,1152.13,12830.2,198.044
48.0,55.0,0.00688208,0.0181438,0.0579539,0.515281,1.00196,1.0807,1.16008,0.00582894,0.987125,0.00169991,15.0,462.614,23410.0,198.186
48.0,55.0,0.00651535,0.0184605,0.0447527,0.380518,0.44454,0.454124,0.901611,0.0100863,1.15877,0.00277119,15.0,667.481,13622.9,198.746
48.0,55.0,0.00590373,0.0183248,0.0371861,0.667481,1.14594,0.78258,1.03664,0.0115681,0.935023,0.00272159,15.0,689.874,10386.4,181.381
48.0,55.0,0.00561207,0.0184489,0.042019,0.824492,0.890697,0.840294,1.32653,0.00975139,0.696525,0.00339847,15.0,382.036,13649.2,239.342
48.0,55.0,0.00584742,0.0180555,0.0645676,0.147204,1.12156,0.90732,1.98588,0.00777398,1.35787,0.00209694,15.0,469.47,12677.0,131.294
48.0,55.0,0.00719566,0.0186797,0.0228028,0.750263,1.07267,0.908599,0.615656,0.00874366,0.863471,0.00213713,15.0,797.016,15407.1,308.582
48.0,55.0,0.00991083,0.0178093,0.0644143,0.0794771,1.26601,0.9173,1.22791,0.0128433,0.897652,0.000769758,15.0,684.174,12017.0,151.476
48.0,55.0,0.00714768,0.0186906,0.0360575,0.125414,0.296937,0.852212,0.309858,0.0109472,1.51335,0.00239899,15.0,695.074,18335.0,394.825
48.0,55.0,0.008347,0.0183423,0.0413218,0.397129,0.617943,0.925128,0.617546,0.00981403,1.09831,0.00202887,15.0,522.403,17060.1,334.131
48.0,55.0,0.00522807,0.0184989,0.0337137,0.449709,1.43575,0.644439,1.56344,0.0117891,0.927202,0.00151478,15.0,901.05,10633.7,137.352
48.0,55.0,0.00472332,0.0184814,0.0316767,0.313,1.47509,0.773839,1.5585,0.00981893,0.865115,0.000956214,15.0,1056.1,13300.9,126.931
48.0,55.0,0.00726167,0.0187967,0.0561534,0.261761,1.72254,1.15547,0.761272,0.0104191,0.523256,0.00137325,15.0,521.678,13122.5,179.523
48.0,55.0,0.00916643,0.0180401,0.0279674,0.528252,0.536082,0.637412,1.00841,0.00536533,1.98101,0.00228641,15.0,858.271,24572.0,268.878
48.0,55.0,0.00871603,0.0180427,0.0304141,0.691657,0.792369,0.558285,0.817978,0.00446909,1.78227,0.00186758,15.0,599.456,21938.5,290.315
48.0,55.0,0.0105227,0.0178137,0.0294092,0.368801,0.805646,1.88599,0.866117,0.00788988,0.63631,0.00136183,15.0,242.352,11838.2,523.441
48.0,55.0,0.0109161,0.0181418,0.0309777,0.547505,1.02978,1.37773,0.929604,0.00944931,0.881494,0.00112673,15.0,225.654,10339.9,573.235
48.0,55.0,0.00759648,0.017927,0.0568936,0.535349,0.883866,1.18117,0.721228,0.00930391,0.931746,0.00112142,15.0,216.363,16716.1,492.52
48.0,55.0,0.00803035,0.017857,0.0527487,0.472484,1.38956,1.07271,0.906883,0.00699648,0.95696,0.000185226,15.0,164.009,17761.3,538.475
48.0,55.0,0.00930414,0.018001,0.0558442,0.67405,1.46146,0.522157,0.546036,0.00771267,0.945822,2.71509e-5,15.0,265.146,18615.9,449.698
48.0,55.0,0.00679332,0.0180584,0.0522202,0.203582,0.723123,0.967522,0.642578,0.010882,1.21779,0.00564041,15.0,180.381,6683.33,395.631
48.0,55.0,0.00738078,0.0184742,0.0387766,0.781382,1.33573,1.17277,0.748188,0.00556209,1.24672,0.00119439,15.0,351.695,21918.6,393.357
48.0,55.0,0.00560068,0.0184725,0.0367542,0.08527,0.625819,0.463604,1.40736,0.00894343,1.32433,0.00226342,15.0,553.933,6028.51,134.829
48.0,55.0,0.0113769,0.0184786,0.0541448,0.684722,1.59805,0.477867,0.782042,0.00774167,0.873072,0.00212498,15.0,464.37,21579.6,285.444
48.0,55.0,0.00943107,0.0182655,0.0597216,0.47018,1.28978,0.265809,0.534915,0.0141976,0.879404,0.000638867,15.0,601.665,15301.7,264.367
48.0,55.0,0.00965166,0.0182903,0.0498649,0.233117,1.34548,0.720792,0.497127,0.0102715,1.18384,0.00118416,15.0,480.766,14803.7,317.975
48.0,55.0,0.00719686,0.0181341,0.0795171,0.713195,0.606186,0.628693,1.13671,0.00834553,1.06965,0.00230435,15.0,268.557,26276.3,327.937
48.0,55.0,0.0103205,0.0184654,0.0267204,0.0573651,2.023,1.03812,0.911306,0.010866,0.384673,0.000860718,15.0,1141.43,13965.8,171.039
48.0,55.0,0.00746061,0.0186453,0.0397637,-0.0107944,2.13622,1.50973,0.690349,0.00985262,0.637617,0.000401493,15.0,998.029,16317.9,161.335
48.0,55.0,0.00569487,0.0181983,0.0353805,0.141387,1.02991,0.730717,1.19642,0.00718715,0.876379,0.00189978,15.0,766.385,12761.8,139.559
48.0,55.0,0.00995463,0.0183295,0.0443751,0.591735,0.944469,0.977594,0.45526,0.0111698,1.19553,0.00284486,15.0,323.901,17246.9,610.207
48.0,55.0,0.00935061,0.0182248,0.0432024,0.73013,0.827036,0.655584,0.656984,0.00847263,0.974245,0.000520266,15.0,365.283,16785.9,397.803
48.0,55.0,0.0104603,0.0182802,0.0200943,0.306223,0.834842,1.44258,0.554653,0.0136927,2.00546,0.00302317,15.0,860.199,10815.7,424.221
48.0,55.0,0.00797631,0.0180104,0.0232841,0.346975,1.1044,1.43058,0.433833,0.0132012,1.80561,0.00352574,15.0,687.105,10681.2,428.401
48.0,55.0,0.00597403,0.0181796,0.0442965,0.631348,1.55057,1.43524,1.29804,0.0152723,2.12448,0.000876295,15.0,660.224,11481.6,221.275
48.0,55.0,0.00538488,0.0179287,0.0348753,0.519506,1.47517,1.59077,1.2938,0.013394,1.7721,0.00117394,15.0,833.106,11477.7,194.438
48.0,55.0,0.00824511,0.0181578,0.0262289,0.401828,0.805127,0.973783,0.577962,0.00494202,1.36571,0.00364614,15.0,384.107,17089.2,427.556
48.0,55.0,0.00987743,0.0179363,0.0153207,0.273956,0.720612,1.44049,0.51168,0.00663045,1.03889,0.000610784,15.0,635.681,13561.4,451.458
48.0,55.0,0.00591476,0.0184183,0.0653045,0.695228,1.21146,0.496386,0.980704,0.00587049,1.0148,0.00474951,15.0,158.727,19179.7,409.788
48.0,55.0,0.00925699,0.0179949,0.0103062,0.178252,0.662462,1.08265,0.587685,0.00820352,1.30329,0.000852194,15.0,701.424,5066.83,335.739
48.0,55.0,0.00741439,0.0180615,0.0751324,0.790607,1.39112,1.40463,1.4245,0.010436,0.68728,0.00142056,15.0,461.057,23323.3,195.171
48.0,55.0,0.00603013,0.0184416,0.0578249,0.465838,1.27886,0.701424,0.786643,0.0137143,1.25995,-0.000550457,15.0,711.97,13955.6,190.607
48.0,55.0,0.00856754,0.0184998,0.0651904,0.210777,1.13036,0.53185,1.31167,0.0036845,1.79016,0.00410568,15.0,475.98,24363.0,162.716
48.0,55.0,0.00749196,0.0177808,0.0486784,0.461808,0.952417,1.07155,1.18162,0.00486432,0.839988,0.00417453,15.0,223.617,16728.3,307.057
48.0,55.0,0.00494859,0.0185676,0.0524756,0.274643,1.12937,0.5323,0.671312,0.0119884,1.52553,0.00127146,15.0,855.455,13304.1,161.288
48.0,55.0,0.00635539,0.0186438,0.0642945,0.296597,1.49082,0.606297,0.82465,0.0073805,1.71916,0.00396413,15.0,752.774,21715.3,161.384
48.0,55.0,0.00746645,0.0178609,0.0564367,0.0880144,0.909186,0.576187,0.501627,0.00254306,2.0571,0.00329789,15.0,329.275,33286.7,277.213
48.0,55.0,0.0067707,0.0187059,0.0516562,0.70108,1.43915,1.30431,1.3214,0.00995157,0.329393,0.00288182,15.0,161.051,16558.3,436.62
48.0,55.0,0.00621904,0.0180968,0.0655284,0.507362,1.28865,0.987246,0.931701,0.00986303,1.0787,0.0033871,15.0,184.762,13218.5,391.309
48.0,55.0,0.00529076,0.0186947,0.0421419,0.773059,1.09837,0.320856,1.37303,0.00625235,0.578612,0.000955842,15.0,770.166,20477.2,132.168
48.0,55.0,0.00625629,0.0184198,0.0634216,0.402593,1.11658,0.549017,0.705106,0.0108049,1.53031,0.00234182,15.0,736.238,17205.4,182.468
48.0,55.0,0.00842788,0.0180415,0.0561942,0.392664,0.995358,0.61083,0.928246,0.00948656,1.35888,0.00271194,15.0,485.528,13040.2,215.276
48.0,55.0,0.00585069,0.0183553,0.0185257,0.372644,1.43976,2.03397,0.556113,0.00332531,0.448588,0.00113193,15.0,399.805,14828.0,303.186
48.0,55.0,0.00666196,0.0179365,0.0318948,0.579263,0.914801,1.57939,0.991542,0.00582822,0.552001,0.00102528,15.0,470.01,18875.0,255.943
48.0,55.0,0.00487514,0.0190456,0.0560759,-0.098985,1.14225,0.702589,0.759421,0.0106495,1.55699,0.00334161,15.0,1088.67,15499.8,123.308
48.0,55.0,0.00549909,0.0180958,0.0391476,0.413694,1.14238,1.68856,0.938614,0.0110683,0.748979,0.00163504,15.0,567.619,12695.8,209.141
48.0,55.0,0.00831067,0.0180686,0.0270155,0.244124,0.914254,1.73637,0.700922,0.00885196,0.997157,0.00225001,15.0,547.439,10576.5,289.817
48.0,55.0,0.00608041,0.0186627,0.0593346,0.535245,1.15219,0.229407,1.3725,0.00788726,0.878665,0.00144936,15.0,738.696,21886.2,135.191
48.0,55.0,0.00640965,0.0180942,0.0652839,0.285861,1.16223,1.33889,0.84531,0.00463514,1.03788,0.00307132,15.0,255.388,21236.1,257.883
48.0,55.0,0.00546167,0.0193221,0.0711671,0.179748,1.15583,1.12021,0.633113,0.0108487,1.06156,0.00181588,15.0,753.336,20922.3,167.519
48.0,55.0,0.00623893,0.0195215,0.0446476,-0.104623,1.89973,1.78068,1.0103,0.00832703,0.341137,0.00123718,15.0,1033.26,20791.0,110.868
48.0,55.0,0.00743673,0.0184209,0.0920212,0.94489,0.835848,-0.0708426,0.841735,0.0107453,1.05642,0.00150622,15.0,353.791,14865.2,211.627
48.0,55.0,0.0048095,0.0186374,0.0348635,0.096192,0.986617,1.79761,1.72121,0.0108309,0.912563,0.00233276,15.0,1040.85,15168.5,127.733
48.0,55.0,0.00610719,0.0182874,0.0726129,0.692617,1.33734,0.0662942,0.515908,0.0108592,1.22474,0.000519573,15.0,422.077,11815.5,223.593
48.0,55.0,0.00770603,0.0186316,0.0736527,0.228643,0.846335,1.36369,1.9176,0.00589318,0.626302,0.00416823,15.0,400.726,23712.4,150.536
48.0,55.0,0.00525137,0.0183526,0.0953597,0.459599,1.10377,0.74673,0.811368,0.00727043,1.00725,0.00346852,15.0,183.972,21697.7,319.141
48.0,55.0,0.00653076,0.0186267,0.0900178,0.361281,1.10588,0.691729,1.01656,0.00528431,1.15115,0.00342112,15.0,146.902,23862.4,377.496
48.0,55.0,0.00613014,0.0179778,0.083493,0.498926,1.19219,0.769184,0.747597,0.00510472,0.879681,0.00263351,15.0,149.529,33952.7,505.21
48.0,55.0,0.00715899,0.0185417,0.045069,0.0315195,1.08929,0.866708,1.7396,0.0178238,1.45565,0.00290091,15.0,1008.98,8957.35,130.31
48.0,55.0,0.0051788,0.018443,0.0775676,0.319919,0.995033,1.33575,2.24102,0.00692759,0.480392,0.00125315,15.0,277.365,23773.6,159.595
48.0,55.0,0.00589532,0.0182501,0.0638247,0.208701,1.29736,0.601268,0.607924,0.00873835,0.872066,0.00189752,15.0,374.177,11920.7,202.709
48.0,55.0,0.00500969,0.0191535,0.0595652,0.536869,1.39078,0.67751,1.14252,0.0094379,0.867317,0.00311737,15.0,569.864,13960.6,143.602
48.0,55.0,0.00567371,0.018589,0.0418085,-0.0278681,0.884972,0.563177,0.952367,0.00614245,1.2078,0.0032621,15.0,835.392,13418.9,125.088
48.0,55.0,0.00675563,0.0183517,0.0729682,0.682764,0.968765,1.18455,1.02651,0.0119491,0.844144,0.000606393,15.0,484.493,24495.4,236.125
48.0,55.0,0.00769368,0.0184937,0.0252217,-0.100708,0.491658,0.946679,0.951653,0.0051579,1.33226,0.0027716,15.0,596.588,5802.03,145.404
48.0,55.0,0.0117966,0.0183218,0.0444757,0.759535,1.83796,0.665543,0.968919,0.0142776,0.727073,0.00218442,15.0,691.634,12496.9,229.718
48.0,55.0,0.00411037,0.0183598,0.0290314,0.31617,0.611902,0.58437,0.783915,0.00604655,1.08788,0.00167376,15.0,497.549,10948.0,202.047
48.0,55.0,0.00669083,0.0181194,0.0582103,0.326705,1.15329,0.379082,1.48164,0.00997427,1.3251,0.00373342,15.0,535.25,10475.7,145.17
48.0,55.0,0.00504412,0.0184516,0.0485013,0.275201,0.702195,0.820098,1.51353,0.00823381,1.35002,0.00449848,15.0,368.399,8680.67,168.165
48.0,55.0,0.00855743,0.0176541,0.0591819,0.890775,0.702925,0.816981,0.956778,0.0165696,1.5302,0.00215689,15.0,434.753,12769.5,333.249
48.0,55.0,0.007399,0.018317,0.072596,0.37186,1.47462,0.621327,0.618338,0.0119533,0.696704,0.000661303,15.0,165.73,9224.18,414.143
48.0,55.0,0.00803732,0.01829,0.0493484,0.361204,0.856741,1.07538,1.03325,0.0102058,1.2078,0.00558977,15.0,206.219,9656.78,400.615
48.0,55.0,0.00575823,0.0183287,0.0492005,0.409383,2.29564,1.03204,1.09678,0.00585266,1.18135,0.00042503,15.0,366.985,10661.3,172.502
48.0,55.0,0.00917281,0.0184828,0.0448633,0.326154,0.194003,0.753981,1.12753,0.00914878,1.17871,0.00277752,15.0,685.881,28350.2,289.048
48.0,55.0,0.00669296,0.0180674,0.0581942,0.212554,1.76133,0.856285,0.54142,0.00372846,1.737,0.00326679,15.0,454.388,31624.8,236.189
48.0,55.0,0.00897921,0.018334,0.0207112,0.502136,0.573027,0.990252,0.539605,0.0192483,0.664801,0.000493323,15.0,748.404,8349.8,399.578
48.0,55.0,0.00927853,0.0184887,0.0268318,0.287725,0.627088,0.951644,0.461097,0.0191964,0.808039,0.0015574,15.0,789.908,11011.1,386.491
48.0,55.0,0.0106338,0.0183947,0.0400882,0.183353,0.550341,1.60111,0.703191,0.0192899,0.925968,0.00142415,15.0,644.215,10066.1,305.771
48.0,55.0,0.00723413,0.0181497,0.0212141,0.552808,1.30257,0.338574,0.37377,0.00371421,1.2637,0.00267931,15.0,563.955,23712.2,396.485
48.0,55.0,0.00792336,0.0183163,0.0265926,0.673514,1.24065,0.437062,0.412607,0.00419101,1.31672,0.00257958,15.0,529.079,26262.5,411.778
48.0,55.0,0.0099213,0.0184641,0.0574421,0.526542,0.753081,1.13263,0.70493,0.00874171,0.851921,0.00400662,15.0,265.96,22445.0,492.554
48.0,55.0,0.00545851,0.0184478,0.0582939,0.0507746,1.07002,0.437484,0.953836,0.0091585,1.07825,0.00194835,15.0,782.976,15691.8,131.501
48.0,55.0,0.00735585,0.018461,0.0510373,0.390491,1.26137,1.31444,0.513648,0.00888025,1.06968,0.00226618,15.0,549.242,19902.3,285.11
48.0,55.0,0.00665476,0.0183722,0.0689598,0.18803,0.448112,0.799143,1.10492,0.011129,1.12173,0.00201275,15.0,634.865,18732.9,167.245
48.0,55.0,0.00639407,0.0181738,0.0184525,0.548569,0.843551,0.325945,0.58887,0.00587374,0.81278,0.00315412,15.0,813.945,11532.3,224.545
48.0,55.0,0.0060709,0.0185744,0.0952472,0.27679,1.3722,1.11247,0.937328,0.012508,1.09363,0.00132213,15.0,523.236,16900.2,162.078
48.0,55.0,0.00598844,0.0184059,0.0296062,0.504852,0.914401,1.0372,0.920451,0.00859283,1.04647,0.0019517,15.0,864.422,15497.8,206.826
48.0,55.0,0.0051357,0.0187537,0.0731897,0.646011,1.55711,0.920257,1.05913,0.0134807,1.33416,0.00141352,15.0,924.648,21148.8,145.74
48.0,55.0,0.00748234,0.018274,0.0400253,0.142672,0.595507,0.532787,0.846229,0.00480518,0.624981,0.0025824,15.0,398.949,13544.2,195.063
48.0,55.0,0.00759818,0.0180761,0.051909,0.750381,1.20443,1.23543,1.38123,0.0100623,1.94805,0.00320272,15.0,273.133,21524.0,469.499
48.0,55.0,0.00945648,0.0185387,0.022472,0.0549866,0.903816,0.443204,0.366622,0.00650225,0.40227,0.000927759,15.0,533.853,13301.4,338.723
48.0,55.0,0.00810754,0.0184668,0.0290527,0.179602,0.561617,1.59719,0.51924,0.00937206,0.93552,0.00309384,15.0,343.517,9866.2,434.267
48.0,55.0,0.00871353,0.0184478,0.0360743,0.150668,0.843009,1.46553,0.491436,0.0093836,0.750595,0.00334904,15.0,298.19,9679.56,402.702
48.0,55.0,0.00607194,0.0182611,0.0497796,0.771623,1.01914,0.423376,1.24598,0.00858238,1.32197,0.000853925,15.0,859.296,23262.3,167.804
48.0,55.0,0.00742795,0.0179541,0.0390936,0.256224,0.588497,1.25126,1.31869,0.0106373,0.812094,0.00199998,15.0,373.32,7569.1,223.52
48.0,55.0,0.00494176,0.0187284,0.0601999,0.280338,2.14735,0.703589,0.633095,0.0093857,1.036,0.00105688,15.0,547.058,12297.1,164.387
48.0,55.0,0.00702406,0.0187866,0.0467432,0.578445,0.655282,0.791909,1.004,0.0107135,0.993583,0.00285252,15.0,910.227,24085.1,200.107
48.0,55.0,0.00434416,0.0179797,0.0585677,0.468852,1.80938,0.354683,0.804722,0.00457353,1.57954,0.00128824,15.0,455.374,19074.5,161.036
48.0,55.0,0.00634076,0.0185829,0.0762405,0.578254,1.07854,0.321358,0.680122,0.00851552,1.0947,0.000798262,15.0,576.445,24437.2,197.045
