x1,x2,x3,x4,x5,x6,x7
0.0223024,0.000891838,0.679253,0.0163549,51.0,41.0,467.006
0.00948674,0.00448159,0.641328,0.0235118,51.0,41.0,285.398
0.00598109,0.00486093,0.537094,0.115215,51.0,41.0,57.5174
0.0159117,0.00204452,0.664913,0.717578,51.0,41.0,10.0331
0.00918586,0.00348234,0.640721,0.187441,51.0,41.0,35.702
0.0105234,0.00340373,0.743417,0.180597,51.0,41.0,37.4583
0.00520415,0.00570649,0.318528,0.641097,51.0,41.0,10.4093
0.0148453,0.00114969,0.103701,0.702599,51.0,41.0,10.7162
0.00839709,0.00288457,0.135779,0.378443,51.0,41.0,18.0575
0.0074771,0.00652906,0.98333,0.359743,51.0,41.0,18.4534
0.0168989,0.00173357,0.0712483,0.752805,51.0,41.0,9.29785
0.00738419,0.00910869,0.971383,0.0347376,51.0,41.0,190.64
0.00289303,0.443787,0.932011,0.0230549,51.0,41.0,272.204
0.00805417,0.0272987,0.925417,0.00979017,51.0,41.0,660.596
0.00238674,0.0664036,0.94921,0.0522594,51.0,41.0,122.233
0.0206615,0.000930673,0.386443,0.677922,51.0,41.0,11.6939
0.0203784,0.000884891,0.38806,0.679075,51.0,41.0,11.9244
0.0150463,0.00882882,0.969785,0.0058909,51.0,41.0,1082.06
0.0144919,0.00506924,0.902152,0.00922041,51.0,41.0,728.663
0.00243893,0.0891265,0.930311,0.0280949,51.0,41.0,228.611
0.00173728,0.0522086,0.223488,0.0524586,51.0,41.0,119.805
0.0017048,0.0775199,0.652763,0.0478569,51.0,41.0,133.825
0.00500853,0.0642057,0.747284,0.0142036,51.0,41.0,452.255
0.00968759,0.00547356,0.840214,0.0124137,51.0,41.0,537.826
0.0135063,0.000617562,0.152246,0.0320339,51.0,41.0,215.169
0.00663745,0.0337162,0.485961,0.00892938,51.0,41.0,696.682
0.0165444,0.00168695,0.864556,0.193903,51.0,41.0,37.6543
0.00221229,0.0111575,0.335876,0.194284,51.0,41.0,34.4489
0.00205807,0.0337746,0.691525,0.799513,51.0,41.0,8.3692
0.00172903,0.0379128,0.683903,0.802622,51.0,41.0,8.59533
0.00196515,0.019668,0.230263,0.604374,51.0,41.0,11.2372
0.00207012,0.0348537,0.838581,0.0717738,51.0,41.0,90.4322
0.00432284,0.0460583,0.79794,0.0168048,51.0,41.0,373.684
0.0159596,0.0016062,0.57625,0.0117426,51.0,41.0,597.587
0.00281846,0.0220177,0.524941,0.036236,51.0,41.0,176.385
0.00165988,0.0158647,0.320672,0.134904,51.0,41.0,50.9306
0.00364708,0.127428,0.843648,0.01523,51.0,41.0,412.242
0.00393309,0.0170063,0.81886,0.0421436,51.0,41.0,155.327
0.00593039,0.0083833,0.861991,0.0357211,51.0,41.0,181.589
0.0154986,0.00187791,0.907936,0.0637688,51.0,41.0,110.399
0.00591943,0.192368,0.359071,0.00901816,51.0,41.0,686.016
0.0228229,0.000384274,0.353996,0.0334482,51.0,41.0,232.037
0.0210737,0.000671647,0.364849,0.0273547,51.0,41.0,261.35
0.00490222,0.0300031,0.499708,0.0122047,51.0,41.0,512.655
0.00169907,0.0805371,0.781368,0.0472192,51.0,41.0,136.885
0.00445611,0.0200162,0.546583,0.0160783,51.0,41.0,390.14
0.00486181,0.0262827,0.615038,0.0151847,51.0,41.0,419.478
0.0138133,0.00211006,0.727622,0.0195647,51.0,41.0,357.687
0.0130981,0.00251227,0.721522,0.0184025,51.0,41.0,363.406
0.00364551,0.0151885,0.626872,0.0285785,51.0,41.0,223.362
0.00558357,0.0135874,0.701373,0.01458,51.0,41.0,430.708
0.00516413,0.0113663,0.616805,0.0301085,51.0,41.0,217.078
0.00357318,0.0434202,0.658594,0.0177215,51.0,41.0,353.801
0.0037781,0.059049,0.744567,0.0164093,51.0,41.0,397.687
0.00645984,0.00958247,0.676767,0.0136167,51.0,41.0,472.219
0.00826439,0.00721378,0.583672,0.0120375,51.0,41.0,536.572
0.010918,0.00218785,0.479784,0.0205424,51.0,41.0,326.741
0.00623161,0.398525,0.43477,0.0083333,51.0,41.0,755.139
0.00260097,0.12763,0.649738,0.0264645,51.0,41.0,238.329
0.00448323,0.0281139,0.602025,0.0173905,51.0,41.0,367.851
0.00458059,0.0148151,0.454956,0.0228713,51.0,41.0,288.324
0.0228065,0.000478007,0.405252,0.0121488,51.0,41.0,617.318
0.00347697,0.864595,0.692593,0.0166824,51.0,41.0,374.954
0.00186144,0.0174736,0.107689,0.0527485,51.0,41.0,121.4
0.00163627,0.0842148,0.831272,0.0609517,51.0,41.0,107.715
0.00181092,0.0447423,0.409343,0.0536308,51.0,41.0,122.416
0.00264963,0.0893005,0.789696,0.0278858,51.0,41.0,229.04
0.00147496,0.0219566,0.0713052,0.84876,51.0,41.0,8.68884
0.00166128,0.00976007,0.0190833,0.264804,51.0,41.0,26.2457
0.00203539,0.0381276,0.986379,0.656598,51.0,41.0,10.5218
0.00150361,0.0161588,0.121405,0.637996,51.0,41.0,11.6023
0.00142999,0.0306003,0.701943,0.742518,51.0,41.0,10.4571
0.0102713,0.526642,0.526473,0.0052407,51.0,41.0,1198.15
0.0017242,0.0289294,0.723705,0.48106,51.0,41.0,14.3836
0.00161509,0.0303058,0.65572,0.371629,51.0,41.0,18.9126
0.00164573,0.0192076,0.396202,0.451595,51.0,41.0,15.4732
0.00163534,0.0640057,0.63842,0.0689563,51.0,41.0,96.6216
0.00671206,0.0609537,0.764141,0.00867327,51.0,41.0,725.802
0.00306725,0.0579172,0.334641,0.0202625,51.0,41.0,309.971
0.00199578,0.533912,0.739821,0.0318003,51.0,41.0,197.711
0.0059171,0.0721602,0.17703,0.00919849,51.0,41.0,695.214
0.0185401,0.00129114,0.867761,0.0903411,51.0,41.0,81.61
0.00397791,0.0103267,0.814001,0.0598754,51.0,41.0,108.774
0.0040763,0.592738,0.144929,0.0122013,51.0,41.0,515.584
0.00396685,0.670179,0.186319,0.0134761,51.0,41.0,462.797
0.0139358,0.00231218,0.931392,0.0258532,51.0,41.0,268.857
0.00720509,0.0174298,0.830387,0.0115607,51.0,41.0,550.158
0.00375598,0.00917552,0.320521,0.0368411,51.0,41.0,176.606
0.0132545,0.00166329,0.504281,0.165369,51.0,41.0,42.5727
0.0128582,0.00332803,0.778642,0.453567,51.0,41.0,15.0969
0.00419763,0.00868197,0.762873,0.27542,51.0,41.0,24.349
0.00878662,0.00640479,0.942427,0.617788,51.0,41.0,11.0273
0.00820432,0.00583284,0.951701,0.602525,51.0,41.0,11.2776
0.0266273,0.000328636,0.177165,0.0469937,51.0,41.0,157.1
0.0026372,0.0232832,0.313647,0.709546,51.0,41.0,9.38981
0.00452661,0.0060035,0.283993,0.651399,51.0,41.0,10.2022
0.020274,0.00129183,0.802001,0.575346,51.0,41.0,13.8894
0.0107979,0.00378365,0.703638,0.664066,51.0,41.0,10.5612
0.00182646,0.0243672,0.482431,0.0992475,51.0,41.0,67.1125
0.00154015,0.22831,0.734115,0.0511443,51.0,41.0,123.654
0.00308791,0.0283441,0.662381,0.0282434,51.0,41.0,228.372
0.00237544,0.0283876,0.367435,0.0341708,51.0,41.0,185.759
0.00218546,0.0198191,0.303154,0.0447093,51.0,41.0,142.749
0.00822809,0.015175,0.890974,0.009287,51.0,41.0,685.206
0.0125768,0.00158477,0.444722,0.0281408,51.0,41.0,238.249
0.00489068,0.119268,0.802921,0.011858,51.0,41.0,525.43
0.0142247,0.00142016,0.578984,0.0229415,51.0,41.0,310.905
0.00708517,0.00379286,0.569234,0.0294987,51.0,41.0,228.626
0.0072164,0.00358886,0.584924,0.0264088,51.0,41.0,246.733
0.00564463,0.0138276,0.534532,0.0181106,51.0,41.0,346.146
0.0163964,0.00245229,0.51996,0.00897937,51.0,41.0,721.548
0.0111257,0.00474257,0.706377,0.014521,51.0,41.0,466.341
0.00999663,0.00294277,0.580534,0.0182811,51.0,41.0,360.602
0.00454414,0.0126598,0.624731,0.0287721,51.0,41.0,222.443
0.00202473,0.0257751,0.858994,0.13438,51.0,41.0,49.2091
0.00236519,0.0214046,0.859067,0.124741,51.0,41.0,53.6677
0.0130315,0.00132808,0.556437,0.0252172,51.0,41.0,282.92
0.00822765,0.00518533,0.743891,0.0274695,51.0,41.0,241.135
0.0108671,0.00652296,0.545976,0.00867016,51.0,41.0,753.176
0.00606567,0.00439372,0.246252,0.592785,51.0,41.0,11.373
0.00557937,0.0119545,0.714428,0.861558,51.0,41.0,7.71057
0.00635548,0.227964,0.622012,0.00761803,51.0,41.0,810.719
0.00558084,0.116175,0.657261,0.00916627,51.0,41.0,695.55
0.00610137,0.412863,0.821263,0.0102852,51.0,41.0,612.64
0.00619745,0.426325,0.819865,0.0101798,51.0,41.0,611.725
0.0171756,0.00103597,0.71355,0.0201161,51.0,41.0,378.892
0.0276786,0.000393232,0.756785,0.035143,51.0,41.0,264.749
0.0106138,0.00516719,0.917385,0.028324,51.0,41.0,234.985
0.00442934,0.104361,0.362806,0.014021,51.0,41.0,456.147
0.0066155,0.37196,0.958646,0.00893084,51.0,41.0,721.742
0.0020311,0.0693885,0.938778,0.0616452,51.0,41.0,107.092
0.00482977,0.0221427,0.364957,0.0124617,51.0,41.0,501.567
0.00193522,0.854829,0.941392,0.0306918,51.0,41.0,205.604
0.0019557,0.848814,0.940862,0.0301848,51.0,41.0,205.137
0.017779,0.000765524,0.2952,0.0217487,51.0,41.0,327.077
0.00262779,0.652815,0.920698,0.02219,51.0,41.0,283.955
0.00153969,0.0163628,0.267232,0.316689,51.0,41.0,22.5461
0.00291775,0.545116,0.679229,0.0205365,51.0,41.0,307.26
0.00295093,0.522032,0.69714,0.0184364,51.0,41.0,339.14
0.00793059,0.0309292,0.885674,0.00854372,51.0,41.0,738.438
0.00603006,0.0382793,0.993704,0.0128069,51.0,41.0,497.419
0.0125969,0.0042646,0.985554,0.0112078,51.0,41.0,597.494
0.00794116,0.00385115,0.321489,0.0123253,51.0,41.0,533.925
0.00488845,0.0343573,0.76794,0.0154246,51.0,41.0,408.272
0.00361029,0.00859506,0.338597,0.0366157,51.0,41.0,174.062
0.00614357,0.0176978,0.89884,0.0153459,51.0,41.0,424.815
0.00920982,0.00243368,0.188603,0.0162767,51.0,41.0,392.904
0.00738359,0.0040108,0.697326,0.167383,51.0,41.0,39.76
0.0130146,0.00166755,0.522556,0.289909,51.0,41.0,24.1631
0.0141662,0.00150235,0.383205,0.247541,51.0,41.0,28.0139
0.00620345,0.0107495,0.852407,0.735231,51.0,41.0,8.84295
0.00490241,0.0978216,0.928841,0.0113244,51.0,41.0,565.377
0.00930212,0.00217711,0.515449,0.0591895,51.0,41.0,111.816
0.00553334,0.731287,0.783492,0.00933007,51.0,41.0,659.425
0.0113655,0.0026867,0.454111,0.516876,51.0,41.0,13.5432
0.00515704,0.29437,0.72078,0.0100513,51.0,41.0,626.369
0.00962454,0.00333161,0.798185,0.0335496,51.0,41.0,200.954
0.00488876,0.0144374,0.939957,0.0263772,51.0,41.0,246.325
0.00424297,0.0209226,0.986609,0.0229314,51.0,41.0,276.83
0.00523682,0.0541172,0.793933,0.0136613,51.0,41.0,469.835
0.00323593,0.0266817,0.329948,0.028954,51.0,41.0,219.679
0.00210023,0.159781,0.845528,0.0426846,51.0,41.0,151.703
0.00540974,0.0151799,0.404956,0.0133341,51.0,41.0,473.391
0.0109866,0.00616715,0.930932,0.0105832,51.0,41.0,627.507
0.00615035,0.000980785,0.0601741,0.0388573,51.0,41.0,167.529
0.0102521,0.00183774,0.0242554,0.659118,51.0,41.0,10.5447
0.00419747,0.0093339,0.156251,0.743308,51.0,41.0,9.00507
0.00447822,0.00945807,0.173324,0.731834,51.0,41.0,9.07085
0.00343438,0.0159359,0.884489,0.939574,51.0,41.0,7.11888
0.00272435,0.0251627,0.934302,0.952417,51.0,41.0,7.04658
0.0192573,0.002019,0.796158,0.84751,51.0,41.0,9.01191
0.0122318,0.00284302,0.7759,0.492302,51.0,41.0,14.4443
0.00278954,0.0773314,0.888615,0.0283843,51.0,41.0,228.252
0.00275969,0.0876492,0.896193,0.028943,51.0,41.0,223.489
0.00279238,0.0842791,0.99012,0.025554,51.0,41.0,247.24
0.014312,0.00152056,0.241414,0.0108489,51.0,41.0,611.169
0.00428115,0.0523129,0.925634,0.0183895,51.0,41.0,346.34
0.0112361,0.00262104,0.753957,0.025587,51.0,41.0,263.979
0.00630763,0.00867217,0.593166,0.0168256,51.0,41.0,380.708
0.00249132,0.0186075,0.140481,0.0364594,51.0,41.0,175.057
0.00228313,0.0240078,0.1399,0.0312083,51.0,41.0,199.225
0.00190272,0.0516024,0.943188,0.0711691,51.0,41.0,92.8474
0.00226384,0.562095,0.744798,0.0269777,51.0,41.0,231.78
0.00899051,0.362551,0.488676,0.00585464,51.0,41.0,1082.81
0.00183572,0.229218,0.337967,0.036072,51.0,41.0,176.325
0.00167352,0.05571,0.629972,0.0663636,51.0,41.0,100.05
0.00162445,0.130693,0.816176,0.0626918,51.0,41.0,104.585
0.00169984,0.103112,0.852559,0.0510177,51.0,41.0,124.442
0.00197077,0.0586797,0.832959,0.0798345,51.0,41.0,80.6666
0.00167245,0.0222929,0.812461,0.181837,51.0,41.0,39.6128
0.00238041,0.0196181,0.899785,0.578373,51.0,41.0,11.8056
0.00991562,0.00486895,0.809848,0.0338476,51.0,41.0,197.546
0.0161433,0.000927856,0.26698,0.138136,51.0,41.0,50.4383
0.00545111,0.00668987,0.751076,0.0420873,51.0,41.0,157.818
0.00226573,0.0833946,0.976812,0.0370808,51.0,41.0,171.507
0.00163608,0.104719,0.974385,0.0577687,51.0,41.0,112.832
0.00184823,0.0424052,0.934996,0.1526,51.0,41.0,44.0174
0.00159158,0.369174,0.880827,0.0421438,51.0,41.0,149.385
0.00169962,0.136045,0.62635,0.0462294,51.0,41.0,139.002
0.0017437,0.0484632,0.948813,0.11616,51.0,41.0,56.7857
0.0070438,0.512656,0.0892342,0.00740543,51.0,41.0,846.871
0.0017548,0.0151492,0.0945096,0.402079,51.0,41.0,17.0072
0.00158346,0.03129,0.934118,0.705707,51.0,41.0,10.6296
0.0156439,0.00199957,0.679822,0.173368,51.0,41.0,40.4936
0.0121946,0.0031986,0.910695,0.0943857,51.0,41.0,72.2672
0.00345984,0.0825871,0.362586,0.0156843,51.0,41.0,399.648
0.00547776,0.0523578,0.765079,0.0125288,51.0,41.0,509.174
0.0110006,0.00476983,0.864322,0.01046,51.0,41.0,627.874
0.00215702,0.111835,0.894117,0.0341246,51.0,41.0,185.871
0.0166679,0.00140332,0.462756,0.0117454,51.0,41.0,570.313
0.0107733,0.00249481,0.641843,0.0217785,51.0,41.0,306.334
0.00733071,0.0137366,0.741413,0.0114405,51.0,41.0,550.265
0.00558685,0.0196186,0.861439,0.0154016,51.0,41.0,416.92
0.00658762,0.101875,0.925229,0.00811297,51.0,41.0,753.303
0.00255134,0.0230979,0.876713,0.351499,51.0,41.0,18.9861
0.00562221,0.831372,0.413829,0.00900994,51.0,41.0,702.877
0.0051546,0.00924397,0.670845,0.715747,51.0,41.0,9.34222
0.00941832,0.0038188,0.949407,0.365812,51.0,41.0,18.9824
0.00460212,0.00855406,0.951846,0.143821,51.0,41.0,46.2816
0.00558448,0.00839089,0.976716,0.129765,51.0,41.0,50.9625
0.00230201,0.1224,0.906282,0.0318526,51.0,41.0,205.058
0.00169918,0.0429451,0.286644,0.0504095,51.0,41.0,129.485
0.00263033,0.523849,0.0570328,0.0204018,51.0,41.0,302.527
0.00546935,0.0311173,0.957822,0.0144226,51.0,41.0,441.439
0.00606227,0.00321829,0.280347,0.0277044,51.0,41.0,229.21
0.00467829,0.0129579,0.974329,0.0263825,51.0,41.0,253.918
0.00514227,0.022193,0.973387,0.0224413,51.0,41.0,279.297
0.00644537,0.0191439,0.989815,0.015017,51.0,41.0,422.181
0.0159093,0.00148474,0.917538,0.0839089,51.0,41.0,89.1843
0.0169202,0.00205957,0.919051,0.081037,51.0,41.0,87.67
0.00498576,0.973408,0.462614,0.0101114,51.0,41.0,619.227
0.00371149,0.728449,0.866195,0.0143772,51.0,41.0,440.526
0.0143601,0.000873624,0.320784,0.0835226,51.0,41.0,85.087
0.013427,0.00112139,0.420024,0.0713978,51.0,41.0,96.5276
0.0102131,0.00294779,0.631905,0.0603491,51.0,41.0,111.36
0.00973452,0.00222923,0.634526,0.0543915,51.0,41.0,124.744
0.01026,0.00322567,0.591433,0.0536556,51.0,41.0,126.048
0.00551837,0.0071571,0.785525,0.0259153,51.0,41.0,254.998
0.00940617,0.00815242,0.975692,0.0105519,51.0,41.0,620.211
0.0144274,0.00185778,0.0907996,0.750416,51.0,41.0,9.30544
0.00863717,0.00638043,0.943067,0.541346,51.0,41.0,12.4838
0.0136396,0.00126026,0.322458,0.0149332,51.0,41.0,458.809
0.00673794,0.00921163,0.930433,0.980197,51.0,41.0,6.90615
0.00137339,0.0423807,0.635163,0.727757,51.0,41.0,10.2106
0.00186947,0.0213416,0.731006,0.471474,51.0,41.0,14.3815
0.00132925,0.471613,0.786335,0.0523609,51.0,41.0,157.564
0.00625085,0.0108965,0.825931,0.0517885,51.0,41.0,128.135
0.0013592,0.460173,0.808745,0.0561084,51.0,41.0,113.468
0.00537039,0.00804655,0.634805,0.0236938,51.0,41.0,272.852
0.00580842,0.76223,0.514306,0.00864203,51.0,41.0,742.47
0.00510478,0.274995,0.0566961,0.0107966,51.0,41.0,575.503
0.0057262,0.0135494,0.947128,0.0177977,51.0,41.0,357.644
0.00564836,0.0129954,0.952534,0.0194258,51.0,41.0,335.546
0.0161747,0.0028521,0.918318,0.0118342,51.0,41.0,583.621
0.00406283,0.106212,0.928203,0.016579,51.0,41.0,384.182
0.0136984,0.00292356,0.851982,0.0170335,51.0,41.0,401.028
0.00814118,0.0133211,0.935942,0.0116314,51.0,41.0,553.88
0.00243264,0.0694634,0.942099,0.034368,51.0,41.0,188.3
0.00196776,0.356471,0.624436,0.0345971,51.0,41.0,185.594
0.0089181,0.0161671,0.639128,0.00713021,51.0,41.0,883.713
0.00228462,0.0136315,0.41847,0.0755829,51.0,41.0,86.1883
0.00175327,0.00967337,0.156834,0.141371,51.0,41.0,48.8252
0.00150889,0.0293822,0.506323,0.162343,51.0,41.0,43.3669
0.013363,0.00146588,0.543725,0.0833337,51.0,41.0,83.0412
0.004927,0.531698,0.896707,0.0110378,51.0,41.0,575.042
0.00321867,0.105377,0.198185,0.0183434,51.0,41.0,346.772
0.00160005,0.0325368,0.94179,0.122978,51.0,41.0,57.2087
0.00178813,0.0173515,0.36202,0.0702529,51.0,41.0,94.7125
0.0037335,0.033731,0.806582,0.0205666,51.0,41.0,305.889
0.0100621,0.00190086,0.419095,0.0256366,51.0,41.0,256.948
0.00493983,0.012938,0.441638,0.0182384,51.0,41.0,341.059
0.0036161,0.115092,0.690932,0.0189477,51.0,41.0,332.104
0.00419579,0.013597,0.569269,0.033228,51.0,41.0,194.562
0.00408771,0.0331499,0.817248,0.0225776,51.0,41.0,288.715
0.0066051,0.0101594,0.902342,0.0237615,51.0,41.0,269.867
0.0151943,0.0012722,0.304633,0.484511,51.0,41.0,14.765
0.00562128,0.0073448,0.682228,0.0392035,51.0,41.0,167.758
0.0024065,0.831754,0.531537,0.0244213,51.0,41.0,258.618
0.00567011,0.00929709,0.873353,0.0350647,51.0,41.0,186.447
0.00394652,0.245501,0.884633,0.0161937,51.0,41.0,387.127
0.00297825,0.0418518,0.939898,0.0257442,51.0,41.0,247.549
0.00942976,0.00300442,0.261807,0.0152923,51.0,41.0,429.427
0.00531536,0.0477068,0.899362,0.0148381,51.0,41.0,424.163
0.0162767,0.00143341,0.411551,0.0177492,51.0,41.0,385.648
0.008088,0.00315536,0.603777,0.15364,51.0,41.0,44.5954
0.00335046,0.932511,0.519933,0.0153412,51.0,41.0,408.349
0.0233454,0.000705723,0.553936,0.3705,51.0,41.0,21.6358
0.0228693,0.000384679,0.163371,0.226581,51.0,41.0,34.5966
0.0117727,0.00140322,0.53263,0.180857,51.0,41.0,39.4784
0.0107285,0.00334279,0.253016,0.708292,51.0,41.0,9.73991
0.00678103,0.00556555,0.900227,0.0523043,51.0,41.0,125.253
0.00696564,0.0154436,0.978375,0.0153718,51.0,41.0,426.061
0.00755098,0.0181318,0.96813,0.00981952,51.0,41.0,654.792
0.00780611,0.0149124,0.949719,0.0109112,51.0,41.0,596.807
0.00498771,0.0285264,0.784291,0.0178799,51.0,41.0,357.381
0.00403103,0.025775,0.708623,0.0236437,51.0,41.0,266.363
0.0114263,0.00164659,0.455393,0.0190013,51.0,41.0,355.994
0.00998768,0.00497431,0.650889,0.0101154,51.0,41.0,638.571
0.00625279,0.0163351,0.803881,0.0172987,51.0,41.0,377.904
0.00497076,0.0172222,0.787989,0.0165795,51.0,41.0,388.37
0.0121299,0.0025319,0.749418,0.0165327,51.0,41.0,409.475
0.00141273,0.0897033,0.591289,0.0675144,51.0,41.0,97.0462
0.00160977,0.0474873,0.5605,0.0658841,51.0,41.0,98.9458
0.0180407,0.00202661,0.793908,0.0116453,51.0,41.0,604.801
0.0026046,0.0194866,0.953801,0.12409,51.0,41.0,52.3023
0.00183515,0.0221669,0.686376,0.127033,51.0,41.0,51.1131
0.00141481,0.0420042,0.72185,0.127554,51.0,41.0,56.6204
0.00669071,0.0933068,0.880626,0.00887167,51.0,41.0,707.416
0.00321927,0.535751,0.578905,0.0190033,51.0,41.0,330.937
0.00391508,0.118282,0.796766,0.0138412,51.0,41.0,447.566
0.00316859,0.0183681,0.621927,0.030059,51.0,41.0,211.985
0.00223622,0.0513973,0.456973,0.0430202,51.0,41.0,150.181
0.00151876,0.0364448,0.241726,0.0576593,51.0,41.0,116.364
0.00900855,0.00551166,0.892137,0.0136919,51.0,41.0,489.627
0.0106643,0.00415359,0.570761,0.0158637,51.0,41.0,408.498
0.00381985,0.011992,0.743906,0.0369325,51.0,41.0,178.222
0.00306193,0.0114468,0.385003,0.132387,51.0,41.0,48.6325
0.021086,0.00070804,0.310287,0.130724,51.0,41.0,56.1113
0.0216204,0.000638687,0.354793,0.0347134,51.0,41.0,210.455
0.002749,0.0347151,0.842036,0.0417505,51.0,41.0,152.262
0.00151966,0.0183407,0.318049,0.419724,51.0,41.0,17.1821
0.00149002,0.0477395,0.972663,0.0995429,51.0,41.0,70.1542
0.00153445,0.140888,0.185076,0.0526885,51.0,41.0,121.876
0.00149469,0.106219,0.22722,0.0545247,51.0,41.0,116.247
0.00144183,0.256629,0.27506,0.057451,51.0,41.0,114.529
0.0190899,0.00109452,0.846437,0.316909,51.0,41.0,25.5154
0.0136331,0.00209281,0.810199,0.320445,51.0,41.0,21.6728
0.0221945,0.000926623,0.199618,0.530853,51.0,41.0,14.5879
0.0224499,0.000637593,0.206564,0.536498,51.0,41.0,14.3915
0.00150428,0.020818,0.0567669,0.703829,51.0,41.0,10.6216
0.00188078,0.0190811,0.0785703,0.747646,51.0,41.0,9.48989
0.0018945,0.0180546,0.0773816,0.738974,51.0,41.0,9.11144
0.00202839,0.015685,0.188321,0.495202,51.0,41.0,13.5745
0.019879,0.00122044,0.953909,0.0319908,51.0,41.0,236.484
0.0115293,0.00318152,0.914218,0.0278655,51.0,41.0,245.099
0.00996118,0.00620493,0.446168,0.0085073,51.0,41.0,767.751
0.0108263,0.00389027,0.664969,0.0127867,51.0,41.0,530.703
0.00896599,0.0128384,0.686134,0.00829825,51.0,41.0,766.852
0.00974746,0.0146797,0.691094,0.00732903,51.0,41.0,877.327
0.00155877,0.0305969,0.578392,0.314608,51.0,41.0,21.9898
0.0015553,0.0341445,0.775314,0.699133,51.0,41.0,10.3599
0.00153285,0.021343,0.78885,0.75341,51.0,41.0,10.9176
0.0211888,0.0010998,0.750511,0.00785967,51.0,41.0,956.441
0.0225415,0.00123615,0.752786,0.00733003,51.0,41.0,1013.3
0.0159543,0.00167524,0.657505,0.0119033,51.0,41.0,581.104
0.00209069,0.0528855,0.734618,0.0475242,51.0,41.0,135.927
0.00197752,0.0172411,0.347251,0.0825066,51.0,41.0,80.1709
0.00255872,0.013963,0.442076,0.0704562,51.0,41.0,91.7018
0.00138379,0.312952,0.587282,0.0545836,51.0,41.0,115.684
0.00183595,0.166753,0.30317,0.0370822,51.0,41.0,167.237
0.00236996,0.216842,0.4132,0.0249705,51.0,41.0,255.05
0.00248021,0.237013,0.377045,0.0242912,51.0,41.0,260.661
0.00657059,0.169806,0.183239,0.00811308,51.0,41.0,766.028
0.00457011,0.55639,0.734767,0.0114752,51.0,41.0,542.066
0.0192927,0.000717904,0.579362,0.0302932,51.0,41.0,249.335
0.00969505,0.00718769,0.765786,0.0126917,51.0,41.0,516.218
0.00862102,0.00628113,0.812975,0.0130689,51.0,41.0,500.126
0.00407623,0.0302859,0.351233,0.0168772,51.0,41.0,374.164
0.00381389,0.0412593,0.940807,0.0227328,51.0,41.0,277.479
0.00767249,0.0201992,0.989815,0.00953541,51.0,41.0,659.378
0.0170894,0.00172886,0.88328,0.0245782,51.0,41.0,298.217
0.00999561,0.0042264,0.698694,0.0503806,51.0,41.0,129.213
0.0110554,0.00286512,0.716854,0.0684361,51.0,41.0,96.7088
0.0110528,0.0215547,0.973072,0.00565768,51.0,41.0,1137.52
0.0147377,0.002665,0.993935,0.052095,51.0,41.0,131.139
0.00514688,0.220599,0.875139,0.0116353,51.0,41.0,537.063
0.00335136,0.0441861,0.970166,0.0275799,51.0,41.0,233.631
0.00569193,0.0232252,0.758748,0.0138862,51.0,41.0,461.793
0.0015534,0.0643946,0.439985,0.0564749,51.0,41.0,116.903
0.0037079,0.0698135,0.812875,0.0169668,51.0,41.0,371.373
0.00612264,0.640696,0.590602,0.00923324,51.0,41.0,680.267
0.00423869,0.0155847,0.818007,0.0340101,51.0,41.0,191.175
0.00835265,0.00202085,0.336186,0.058129,51.0,41.0,116.152
0.00188833,0.0586404,0.836084,0.0576972,51.0,41.0,113.029
0.00221462,0.0224446,0.292057,0.834074,51.0,41.0,8.03876
0.025879,0.000634608,0.789454,0.0238341,51.0,41.0,352.089
0.0285167,0.000686141,0.84995,0.0205282,51.0,41.0,410.421
0.0056084,0.00757645,0.883755,0.0361505,51.0,41.0,185.076
0.00408174,0.0517775,0.549417,0.0141438,51.0,41.0,442.363
0.00314573,0.0107219,0.3822,0.502927,51.0,41.0,13.7038
0.00268917,0.0113948,0.266473,0.695532,51.0,41.0,9.92656
0.0258361,0.000670327,0.605341,0.461821,51.0,41.0,18.5078
0.00773368,0.00466377,0.567012,0.127701,51.0,41.0,51.8291
0.0198087,0.00135909,0.914473,0.00956582,51.0,41.0,790.576
0.0111462,0.00596814,0.881232,0.00958568,51.0,41.0,687.96
0.00168526,0.0959839,0.697971,0.056213,51.0,41.0,114.824
0.001495,0.0368858,0.360258,0.117122,51.0,41.0,58.5247
0.00532124,0.00651183,0.650698,0.0888363,51.0,41.0,75.5157
0.0247689,0.00110884,0.889153,0.0417648,51.0,41.0,180.481
0.00289965,0.968845,0.503689,0.0169305,51.0,41.0,367.561
0.00296827,0.970768,0.497822,0.01775,51.0,41.0,353.224
0.011226,0.0025771,0.761864,0.0371145,51.0,41.0,185.863
0.00535645,0.00420387,0.238259,0.0239764,51.0,41.0,276.17
0.00356689,0.0047546,0.154918,0.0351539,51.0,41.0,179.988
0.0103141,0.00465875,0.973189,0.015819,51.0,41.0,427.406
0.00313049,0.00966637,0.103349,0.0261513,51.0,41.0,244.623
0.00935099,0.00707408,0.993001,0.0136829,51.0,41.0,485.153
0.00554314,0.0211085,0.84015,0.0134225,51.0,41.0,478.625
0.00592156,0.859302,0.693136,0.0086711,51.0,41.0,738.565
0.016391,0.00100264,0.459255,0.115148,51.0,41.0,63.5084
0.00978215,0.00141569,0.240422,0.11867,51.0,41.0,56.4707
0.0108601,0.0155904,0.831995,0.0068479,51.0,41.0,943.496
