x1,x2,x3,x4,x5
0.0121603,0.00682434,51.0701,42.2781,0.000419124
0.0118397,0.00700152,51.0773,41.8961,0.000437929
0.00966134,0.00674326,51.617,38.6902,0.000494325
0.0107736,0.00680054,51.3289,40.5968,0.000458337
0.0109778,0.00719182,51.298,40.4197,0.000462394
0.0131902,0.00547667,50.9492,42.0924,0.000384065
0.0128514,0.0061562,50.9788,42.2119,0.000402105
0.0116906,0.00751305,51.2197,40.4085,0.000460847
0.0111499,0.00722214,51.2156,40.2527,0.000456516
0.0108252,0.00596844,51.4757,40.3317,0.000443981
0.00866858,0.00783079,51.4624,39.9889,0.000538753
0.00959275,0.00718461,51.6327,39.0368,0.000515055
0.00908193,0.00822081,51.5727,38.5318,0.000563786
0.00805043,0.00794717,51.5135,39.7572,0.000585452
0.0115854,0.00672847,51.2489,39.771,0.000447494
0.0110186,0.00638636,51.2047,41.9398,0.00043352
0.0110677,0.00666175,51.2063,42.0951,0.00044224
0.0115265,0.00721952,51.2667,41.193,0.000441015
0.01108,0.00702294,51.3291,40.8818,0.000452616
0.0102597,0.0073014,51.1428,40.9807,0.000476819
0.0110168,0.00709721,51.2898,40.3582,0.000460004
0.012353,0.00715167,51.2023,40.9713,0.000432629
0.0108074,0.00722535,51.0646,42.126,0.000452838
0.0124352,0.00634343,51.0416,41.6175,0.000410772
0.0124067,0.00597646,51.096,41.6632,0.000405133
0.0120172,0.00662925,51.0848,41.6281,0.000422548
0.0121678,0.00726803,51.0775,41.7605,0.000428104
0.0111952,0.00765185,51.0384,42.5026,0.000451165
0.0110737,0.0076293,51.0716,42.7003,0.000452526
0.0106367,0.00774254,51.045,41.2001,0.000478503
0.0117695,0.00731252,51.1294,41.3805,0.00044288
0.0110549,0.00779626,50.9233,42.6475,0.000456994
0.014251,0.00460418,51.2209,41.2033,0.000365744
0.0160843,0.00364324,51.0079,42.5776,0.000328581
0.0151924,0.00546248,51.0649,43.1575,0.000356036
0.0153219,0.00314837,50.9045,42.2168,0.000327736
0.01586,0.00330306,50.9276,42.356,0.000323168
0.0126784,0.00653593,51.0625,42.396,0.000403104
0.0113407,0.00663877,51.222,40.8161,0.000442713
0.010901,0.00678259,51.3632,39.6494,0.000463243
0.0114059,0.00670455,51.3986,40.4053,0.000445855
0.0114288,0.00655732,51.2363,40.7305,0.000435369
0.0114476,0.00614503,51.1981,40.6596,0.00043153
0.0112186,0.00621895,51.462,40.198,0.000442299
0.0110393,0.00644884,51.4439,40.3003,0.000439837
0.00971286,0.00807791,51.3146,40.3712,0.000508537
0.0107077,0.00638549,51.4375,39.298,0.00045423
0.0123157,0.00639596,51.3473,39.8545,0.000424742
0.00900021,0.00599035,51.4433,39.0575,0.000491882
0.0118538,0.00745033,51.2727,41.1912,0.000441653
0.0119405,0.00744336,51.2966,41.1917,0.000440228
0.0114753,0.00623225,51.1093,41.3413,0.000423369
0.0108887,0.00674218,50.9656,41.3285,0.000446477
0.0121141,0.00731869,51.2799,41.3642,0.000438222
0.0106352,0.00614549,51.2396,39.7297,0.000453829
0.0115921,0.00612911,51.2155,40.2883,0.000430331
0.0115251,0.00612117,51.2544,41.1763,0.000426369
0.0113337,0.00615067,51.255,40.9278,0.000426673
0.0130394,0.00551335,51.208,41.4949,0.000390772
0.0132975,0.00527741,51.0627,41.4886,0.000380348
0.0132979,0.00522346,51.0281,41.3674,0.00038495
0.0134026,0.00565045,51.1159,42.3757,0.000379965
0.0131305,0.00604425,51.0973,42.3068,0.000390399
0.0164655,0.00475115,50.888,43.3904,0.000333631
0.0168132,0.004818,50.8863,43.393,0.000330228
0.0130754,0.00405227,50.9883,42.1674,0.000359521
0.0152866,0.00592559,51.035,42.4738,0.000363613
0.012942,0.00576373,51.0063,42.7747,0.00038528
0.0127201,0.00605543,50.9538,42.5916,0.000395666
0.013291,0.00557354,51.1042,41.5769,0.000386832
0.0104986,0.00725561,51.2807,40.1345,0.000475241
0.00984593,0.00675941,51.3034,40.5379,0.000481892
0.012573,0.00701688,51.2329,40.9621,0.000429461
0.0129577,0.00528173,50.92,42.5856,0.000374387
0.0136592,0.00556905,50.9012,42.3373,0.000380402
0.0136062,0.00549835,50.8831,42.3532,0.000379197
0.0131276,0.00449404,51.1092,41.8249,0.000370354
0.0132817,0.00459571,51.0814,41.6952,0.000370073
0.0127608,0.00477662,51.0535,42.4457,0.000373461
0.0141799,0.00643489,51.2067,41.4215,0.000389285
0.0109267,0.00584739,51.0969,41.2899,0.000426445
0.0118542,0.00700342,51.2812,40.2804,0.00044003
0.0112251,0.0083451,51.3641,40.758,0.000477064
0.00968897,0.00839565,51.4958,40.6743,0.000519836
0.0101492,0.0083405,51.3867,40.2026,0.000509093
0.00960547,0.00734219,51.4305,39.6894,0.000514335
0.00946654,0.00749151,51.4275,39.6928,0.000509064
0.0102576,0.00793016,51.2658,40.1144,0.000503511
0.00957432,0.00749598,51.3519,40.0978,0.000502969
0.00888511,0.00656305,51.3489,39.2609,0.000515449
0.00923316,0.00678087,51.3626,39.388,0.000505618
0.0129028,0.00507216,50.9374,42.3262,0.000375502
0.0128867,0.00569231,50.9799,41.7565,0.000392641
0.013616,0.00597202,51.2213,41.9182,0.000383081
0.0106241,0.0067408,51.1041,40.6031,0.000457577
0.0100483,0.00731758,51.4659,39.8376,0.000496464
0.0101554,0.00651799,51.2714,39.9015,0.000469253
0.0102142,0.00766254,51.4667,39.804,0.000494657
0.0102056,0.00757282,51.3067,39.6763,0.000494803
0.0120647,0.00534363,51.0811,40.4588,0.000408706
0.0124526,0.00543788,51.1158,40.402,0.000403896
0.0104372,0.00724952,51.427,40.8003,0.000472376
0.0105351,0.00743839,51.4011,40.3863,0.00047847
0.00983294,0.00736596,51.2739,40.2036,0.000497751
0.0103093,0.00671795,51.3523,39.7744,0.000472235
0.0107545,0.00670768,51.2764,40.0438,0.000457815
0.0108993,0.00655047,51.3133,39.9215,0.000454932
0.0102212,0.00660581,51.3041,40.9209,0.000462318
0.00963629,0.00807099,51.3993,39.1243,0.000525676
0.00952919,0.00802756,51.4745,40.65,0.000516568
0.0092577,0.00811631,51.4382,39.9107,0.000535695
0.0086794,0.00658635,51.5962,38.0982,0.000528807
0.00848837,0.00689603,51.6304,38.3258,0.000543984
0.00867292,0.00677311,51.6598,38.1835,0.000531051
0.00926371,0.00709537,51.4468,39.004,0.000517193
0.00884392,0.00834542,51.3879,40.1819,0.00055605
0.0101646,0.00833301,51.2696,40.6549,0.000510003
0.0100432,0.00812367,51.3103,40.798,0.000506468
0.0107349,0.00771558,51.3086,40.1832,0.000478377
0.00894101,0.00731059,51.4994,39.2693,0.000532199
0.00906796,0.00759329,51.562,39.1435,0.000535787
0.00894099,0.00792092,51.4917,39.275,0.000545096
0.00893426,0.00784489,51.4811,39.198,0.000548662
0.0094809,0.00712445,51.368,39.5517,0.000508131
0.0121474,0.00656533,51.251,41.0673,0.000421359
0.0104409,0.0066659,51.2246,40.6683,0.000460439
0.0103063,0.00706969,51.5027,39.4058,0.000482277
0.00941952,0.00726106,51.4946,38.7144,0.000519764
0.00932672,0.00695054,51.395,38.1626,0.000519758
0.0095894,0.00686788,51.4286,38.6531,0.000504566
0.0110717,0.0072607,51.4626,40.8336,0.000454191
0.0101225,0.00616632,51.334,40.7546,0.000452864
0.0111218,0.00656596,51.3479,40.91,0.000440709
0.0119339,0.00606263,51.1059,41.6761,0.00041201
0.0129008,0.00654647,51.3218,41.7678,0.000403393
0.010104,0.00642124,51.2069,39.8263,0.000471275
0.0118924,0.00716471,51.3648,41.3071,0.000434713
0.0100752,0.00704157,51.2804,39.8212,0.000485784
0.0108057,0.00665881,51.3014,40.7137,0.00045313
0.0107845,0.00667744,51.2987,40.7184,0.000452279
0.0110904,0.00690442,51.3059,40.6814,0.00045372
0.0110494,0.00679305,51.2163,40.0983,0.000457871
0.0138603,0.00540185,51.041,43.6526,0.000358979
0.0150029,0.00488704,51.1406,41.5332,0.000360527
0.0142321,0.00503148,51.1557,42.0424,0.000363937
0.0145383,0.00651425,51.128,41.9854,0.000385988
0.0146328,0.0067056,51.1753,41.8173,0.000388797
0.0147799,0.00638657,51.1965,42.4606,0.000374646
0.0126068,0.00518656,51.0266,41.5935,0.000387401
0.0116265,0.00767531,51.3626,41.2231,0.000449755
0.012045,0.00663761,51.1876,40.6749,0.00042816
0.0118342,0.00584015,51.2518,41.3068,0.000411559
0.0141409,0.00559968,51.2206,41.9128,0.000372043
0.012528,0.0055275,51.3131,41.1937,0.000397472
0.0125657,0.0052354,51.245,41.2942,0.000394119
0.0108412,0.00738035,51.2753,41.1073,0.000460082
0.0100393,0.00710708,51.3323,39.6791,0.000485781
0.00993421,0.00783322,51.2097,40.718,0.000505667
0.0103157,0.00704992,51.43,40.1298,0.000476524
0.0112828,0.0069161,51.2115,40.3642,0.000451504
0.0100606,0.00763873,51.0739,42.0332,0.000487383
0.0139483,0.00636334,51.0539,41.7928,0.000387433
0.0128388,0.00496017,51.0262,42.3227,0.00037739
0.0129498,0.00527274,51.0289,42.7184,0.000379495
0.0129079,0.00513414,51.0073,42.4745,0.000374001
0.0150609,0.00580784,51.1005,41.7058,0.000372365
0.0110832,0.00768189,51.0722,42.9458,0.000453479
0.0120223,0.00738346,51.0943,40.972,0.000444138
0.0118249,0.00723538,51.0735,40.9353,0.000442592
0.0114406,0.00648867,51.2923,41.005,0.000432403
0.0116055,0.00683287,51.2818,41.2844,0.000438476
0.0123775,0.00657663,51.2041,41.2817,0.000420996
0.010232,0.00679555,51.1523,41.233,0.000468321
0.010928,0.00743017,51.1026,41.5817,0.000463237
0.0103802,0.00693079,51.0625,41.3478,0.000463653
0.0103076,0.00739715,51.1411,41.6594,0.000472419
0.0105838,0.00731612,51.1848,41.3399,0.000467948
0.0098976,0.00698232,51.6058,38.9197,0.000496131
0.0105827,0.00746439,51.3496,39.9541,0.000482029
0.00947253,0.00743071,51.4034,39.5244,0.0005163
0.00960162,0.00727495,51.4104,39.6577,0.000509007
0.00915595,0.00727981,51.4977,38.8274,0.00053042
0.00914196,0.00709808,51.4538,38.8968,0.000524014
0.00927131,0.00697496,51.3868,39.521,0.000507747
0.0103739,0.00802027,51.5936,38.9987,0.000500281
0.00935251,0.00650903,51.1828,40.2712,0.000484077
0.00974204,0.00726614,51.2139,40.6105,0.000487008
0.0107737,0.00625671,51.2472,40.0746,0.00045518
0.0113189,0.00617903,51.3005,39.8711,0.000442542
0.0106732,0.00675707,51.2682,40.8201,0.000451947
0.0119272,0.00725252,51.4699,40.1906,0.000447293
0.0101234,0.00600766,51.2332,40.1835,0.000455561
0.0119953,0.00677586,51.1679,41.0143,0.000432604
0.0120738,0.00691569,51.1431,40.9204,0.000433583
0.0104353,0.00677122,51.2794,41.1909,0.000459318
0.00990721,0.00660716,51.008,40.7764,0.00047337
0.0136186,0.00623047,51.0992,42.1342,0.00039069
0.0137092,0.00626349,51.0858,41.9378,0.000386889
0.0137703,0.00619845,51.0493,41.8537,0.00039687
0.0130717,0.00613648,51.0395,41.6141,0.000402305
0.0128704,0.00625177,51.0885,41.6442,0.000400736
0.0111253,0.00656945,51.2537,40.3365,0.000451538
0.0102865,0.00687103,51.2302,39.7598,0.000474667
0.0109265,0.00779741,51.3025,40.4289,0.000475276
0.0098046,0.00720624,51.2908,41.0789,0.000484746
0.0103333,0.00688681,51.2644,40.8588,0.0004649
0.0105655,0.00716233,51.3746,39.6118,0.000480119
0.0185923,0.00279064,50.7679,44.5295,0.000290129
0.0183538,0.00237054,50.9187,43.5383,0.00029277
0.0158021,0.00286752,50.9124,43.0686,0.000316992
0.0170065,0.0030636,50.977,43.3394,0.000306853
0.0134705,0.00412645,51.0234,41.3925,0.00036106
0.00927325,0.00776057,51.2651,40.4975,0.000522492
0.0117619,0.00638081,51.3158,40.8755,0.00042684
0.010744,0.00652131,51.2919,40.2711,0.000453937
0.0141712,0.00519412,51.1636,42.5774,0.000361384
0.0148505,0.00457237,51.0351,41.9268,0.000350794
0.0137354,0.00667034,51.1074,42.0734,0.000392789
0.0122956,0.00547441,51.2451,41.361,0.000399729
0.0168032,0.00378129,50.9183,43.1202,0.000319416
0.0132482,0.00469913,51.1521,41.4812,0.000373177
0.0136316,0.00521092,51.0983,41.6255,0.000373221
0.0102138,0.00709993,51.2541,40.5803,0.00048261
0.0123895,0.0051656,51.4228,39.9817,0.00039733
0.0116173,0.00593388,51.365,40.0397,0.000430742
0.01056,0.00790022,51.2836,40.1309,0.000488312
0.0104008,0.00737729,51.3622,40.4662,0.000480181
0.00978618,0.00774503,51.3919,40.296,0.000504466
0.00978956,0.00766656,51.2587,40.792,0.000500418
0.00945696,0.00803047,51.2106,41.0391,0.000519728
0.0108796,0.00656157,51.4648,39.1979,0.000463275
0.00942776,0.00722911,51.2762,40.3698,0.000499883
0.00971148,0.00702458,51.5589,39.1189,0.000497914
0.0101645,0.00756468,51.4016,39.8897,0.000496603
0.00976049,0.00737768,51.5523,39.8061,0.00050548
0.00932415,0.00733629,51.5439,39.0783,0.000515741
0.00988398,0.00762315,51.5622,39.7019,0.000507134
0.0101268,0.00631552,51.3828,39.6694,0.000467862
0.0112387,0.00650902,51.1242,41.688,0.000435984
0.0128869,0.00699753,51.1285,41.6855,0.000412738
0.0129949,0.0070675,51.1105,41.5961,0.000412258
0.00971249,0.00686779,51.2648,41.2727,0.000473968
0.0100022,0.0076496,51.4768,39.6097,0.000506445
0.00934556,0.00843714,51.3687,39.8292,0.000538602
0.0139061,0.00408768,51.0706,41.6052,0.000358745
0.0127812,0.00625965,51.2708,41.2147,0.000402845
0.0112933,0.00709891,51.0367,41.5669,0.000442314
0.0114324,0.00710535,51.0289,41.5648,0.000445124
0.0112814,0.00717125,51.2154,41.0736,0.000455406
0.0111639,0.00717109,51.2241,41.0116,0.000452905
0.0114054,0.00724708,51.2257,40.9974,0.000453324
0.0113286,0.00727609,51.2254,40.9553,0.000449968
0.011507,0.00649275,51.0659,41.8143,0.000420712
0.0132412,0.00582302,51.0265,42.4364,0.000390693
0.0125055,0.00570203,51.0951,43.0531,0.000383428
0.0130935,0.0055715,51.0287,42.7652,0.000376506
0.0105335,0.00715607,51.2814,40.1109,0.000470112
0.00983152,0.00768702,51.2068,41.2965,0.000495465
0.0104294,0.0067642,51.1605,40.3375,0.000464096
0.0101886,0.0070064,51.1739,39.8284,0.000477999
0.0123201,0.00540585,51.1413,40.9018,0.000403629
0.0127247,0.00606066,51.0616,42.1653,0.000399588
0.0125875,0.00664822,51.0654,42.1708,0.000409694
0.011908,0.00614815,51.0167,41.8363,0.000416892
0.0105312,0.00710285,51.5709,39.5884,0.000478015
0.0126594,0.00663299,51.0907,42.4539,0.000407645
0.0139229,0.00457348,51.0368,41.7918,0.000361916
0.0132759,0.00444475,50.8862,41.8579,0.00036989
0.00880932,0.00728659,51.3018,38.8364,0.00054069
0.00875915,0.00711675,51.2999,38.8175,0.00054088
0.00829636,0.00714587,51.4896,39.1734,0.000546179
0.0119093,0.00608582,51.1363,40.6728,0.000425472
0.0120035,0.00602818,51.1757,40.266,0.000423477
0.0125181,0.00606419,51.2331,40.9095,0.00040882
0.0111634,0.00679915,51.1161,41.1026,0.000445413
0.011686,0.00577855,51.2741,40.5178,0.000419406
0.0130639,0.00608834,51.1253,42.0432,0.000392609
0.0128319,0.00586554,51.1176,42.0524,0.000394375
0.0134257,0.00616204,51.0917,41.8929,0.000385984
0.0124531,0.00632242,51.2926,41.4237,0.000413799
0.0122599,0.00681035,51.1417,41.8535,0.000416482
0.0116542,0.00628932,51.0428,42.0327,0.000425117
0.0102025,0.00663604,51.4622,39.7098,0.000471367
0.00977079,0.00760838,51.373,39.9972,0.000502704
0.00949203,0.00701221,51.3707,40.2521,0.000495554
0.00982229,0.00685011,51.3588,39.2563,0.000497531
0.0106874,0.00664418,51.4255,40.3091,0.000460677
0.0108709,0.00692875,51.3968,39.6589,0.00046391
0.0109574,0.0069326,51.3972,39.6098,0.000464296
0.00995917,0.0077395,51.236,41.3689,0.000491232
0.0099309,0.00782721,51.2754,41.5325,0.000490142
0.012951,0.00486745,51.1547,41.4664,0.000377036
0.0129609,0.00495073,51.1293,41.3284,0.000382329
0.0118668,0.00710824,51.1868,41.5504,0.00043204
0.0117498,0.00687617,51.1188,41.045,0.000440718
0.0112839,0.00567636,51.1919,41.0237,0.000423514
0.0125378,0.00565071,51.2606,41.22,0.000396189
0.0128638,0.00566939,51.3941,41.189,0.000391042
0.0113132,0.00602493,51.2437,40.2313,0.000432767
0.00980455,0.00766245,51.1531,40.5896,0.000500346
0.00970956,0.00757309,51.1105,40.5487,0.000505954
0.00964013,0.00774919,51.4682,40.0288,0.000512838
0.00940076,0.00799791,51.5293,39.2247,0.000531769
0.00927196,0.00773715,51.5448,39.4552,0.000523683
0.00914625,0.008125,51.4964,38.8142,0.000543688
0.00870553,0.00724389,51.5493,39.3932,0.000537318
0.00998435,0.00752534,51.4893,38.8218,0.000502448
0.0096525,0.00767316,51.5724,39.3923,0.000518685
0.00967056,0.00695504,51.5589,38.6235,0.000503614
0.00931008,0.00793352,51.4928,39.7142,0.00052915
0.00968969,0.00690918,51.3192,39.0889,0.000502543
0.00929219,0.00706793,51.3657,39.3327,0.000512741
0.00973725,0.00726807,51.4048,39.1967,0.000501828
0.0139221,0.00537468,51.0102,42.4476,0.000368848
0.0151259,0.00460079,50.8991,43.2956,0.000340576
0.0140515,0.00354674,51.0036,43.4882,0.000333418
0.0149645,0.00361291,51.0778,43.4269,0.000325649
0.0159655,0.00559373,51.0168,42.0035,0.000357743
0.0154151,0.00492598,51.1676,42.7708,0.000344553
0.010843,0.00598994,50.9532,41.7256,0.000428916
0.0122533,0.00832332,51.4143,41.0224,0.000449644
0.0124912,0.00847996,51.4256,41.1086,0.000447146
0.0123668,0.00780823,51.3351,41.1803,0.000440001
0.00965886,0.00585792,51.3188,39.5482,0.000471741
0.00940377,0.00631063,51.4466,39.2807,0.000491088
0.0103814,0.00688447,51.6231,39.0051,0.000481451
0.0101509,0.00572582,51.6162,38.7688,0.000462794
0.0105715,0.00856344,51.2398,41.9596,0.0004971
0.0106599,0.00718569,51.3152,39.9612,0.000481347
0.00956944,0.00713638,51.4693,40.0235,0.000506575
0.00949281,0.00700214,51.4276,39.5178,0.000501144
0.0122631,0.0063418,51.1625,41.3717,0.000414285
0.0127408,0.0045416,51.3093,40.5656,0.000381326
0.0143389,0.00459269,50.9932,42.1603,0.000356408
0.0128871,0.00545182,51.1378,41.6937,0.000388703
0.0110167,0.00725536,51.2619,40.6215,0.000463062
0.010797,0.00659067,51.39,40.1373,0.000454135
0.0127662,0.00575972,50.9397,42.47,0.000392433
0.0140043,0.00527987,51.0134,42.0857,0.000374272
0.0121733,0.00573061,51.3176,41.1548,0.000409584
0.0131373,0.0053576,50.9857,42.164,0.000384345
0.0131808,0.00536548,50.9898,42.135,0.000383569
0.0111457,0.00678934,51.4174,40.833,0.000445889
0.0115926,0.00682722,51.3079,40.4126,0.000443591
0.0116552,0.00685501,51.3083,40.4107,0.000441491
0.012278,0.00700311,51.2408,41.5533,0.000423344
0.0116031,0.00712324,51.1943,42.0827,0.000436856
0.0106144,0.00672026,51.182,40.145,0.000464384
0.0107964,0.00697592,51.1971,40.5912,0.00045792
0.0111517,0.00737174,51.1639,40.3205,0.00046155
0.0128283,0.00612378,51.0804,43.0513,0.000388443
0.0108782,0.00680455,51.1862,40.285,0.000453851
0.0107866,0.00650301,51.286,40.3177,0.000458807
0.0107962,0.00649943,51.2916,40.3439,0.000459528
0.0105112,0.00648364,51.3113,40.4055,0.000451756
0.0110858,0.00582305,51.2797,40.9494,0.000432602
0.0113502,0.00725998,51.061,41.1772,0.000454377
0.011161,0.00590217,51.3329,40.9146,0.00042687
0.0137445,0.00608861,51.3357,40.8304,0.00039088
0.0116128,0.00659317,51.298,40.6913,0.000438033
0.0124118,0.00471482,51.254,40.5423,0.000388485
0.0112426,0.00528626,51.2158,39.5835,0.000428623
0.0105165,0.00811334,51.5594,40.3282,0.00048836
0.0107276,0.00815516,51.1932,40.3812,0.000491967
0.0105179,0.00726723,51.4684,40.7141,0.000470103
0.0102381,0.00660109,51.3738,40.0451,0.000468516
0.0106001,0.00811232,51.3799,40.075,0.000484825
0.00925683,0.00710747,51.2335,40.6003,0.000512929
0.0102973,0.00704022,51.3896,39.9923,0.00048549
0.0102734,0.00704324,51.389,39.9878,0.000481807
0.00941161,0.00722182,51.5055,38.9802,0.000517089
0.0103694,0.00722063,51.2647,40.7658,0.000472687
0.0116935,0.00681868,51.3313,40.5352,0.000441243
0.00996887,0.00776252,51.3835,40.3485,0.000496409
0.00988758,0.00811575,51.2833,40.81,0.000510245
0.0103348,0.00783919,51.3062,40.5651,0.000493613
0.0125355,0.00566384,51.3654,40.5174,0.000405891
0.0138914,0.00532402,50.9322,42.6445,0.000368955
0.0138617,0.00540067,50.9452,42.6798,0.000371481
0.0130296,0.0047663,51.3029,41.3529,0.00037838
0.0132444,0.00452546,51.1551,40.4383,0.000378623
0.0163058,0.00477672,51.1662,43.4405,0.000332968
0.0158048,0.00527257,51.0548,43.5682,0.000340831
0.0166816,0.00228554,50.961,42.1341,0.000308108
0.0166887,0.00408772,50.9833,43.912,0.000319695
0.0182447,0.00426133,50.9911,43.6768,0.000315967
0.0171397,0.00321837,50.8431,43.7083,0.000305005
0.014779,0.00436766,51.1343,42.1375,0.000348105
0.0136357,0.00508069,50.9688,43.0311,0.000363944
0.0111242,0.00577706,51.2985,40.5677,0.000429122
0.011704,0.00553518,51.2971,40.337,0.000415204
0.0124894,0.00611421,51.2409,40.3346,0.000415169
0.0126983,0.00605323,51.2458,40.4518,0.000409102
0.0126307,0.00633732,51.2087,40.7693,0.000415368
0.0125329,0.00596887,51.1786,40.3128,0.000414115
0.0108629,0.00581255,51.3231,40.6697,0.000431892
0.0113828,0.00627017,51.2941,40.5764,0.000436369
0.0119891,0.00589659,51.2999,40.5249,0.000415924
0.011385,0.00666232,51.2333,40.3423,0.000440508
0.0115439,0.00652647,51.1772,40.3197,0.000444823
0.012498,0.00676199,51.1581,40.4177,0.000430298
0.0118203,0.00646138,51.1331,40.2468,0.000437913
0.0120384,0.0064747,51.1533,40.2127,0.000434136
0.0118019,0.00623576,51.1532,40.0267,0.000431208
0.0116155,0.00639732,51.1903,40.6689,0.000430595
0.0123934,0.00695719,51.224,40.177,0.000434114
0.0118917,0.0066265,51.4062,40.6187,0.000432763
0.0114317,0.00614478,51.3935,39.4675,0.000442205
0.0105418,0.00751898,51.1351,41.9006,0.0004691
0.0103493,0.00749042,50.9232,42.5411,0.000467362
0.0113626,0.00699395,51.0751,42.0485,0.00043645
0.012844,0.00556137,51.2431,40.7623,0.000398483
0.0109372,0.00733127,51.2238,40.6705,0.000462466
0.0108125,0.00673517,51.2863,41.2824,0.000449446
0.010286,0.00681621,51.3037,39.8899,0.000473687
0.0118805,0.00605618,51.2926,40.7906,0.000420781
0.0101394,0.00766561,51.2609,40.5295,0.000495764
0.0101803,0.00654503,51.4638,39.3882,0.000475847
0.0104368,0.00703526,51.3485,39.2038,0.000480976
0.0100979,0.00767163,51.3387,40.7388,0.000492021
0.0134573,0.00472045,51.1275,41.8281,0.00036676
0.0110619,0.0073809,51.26,40.7997,0.000462149
0.0109624,0.00678204,51.3914,40.6051,0.000451055
0.0109566,0.00630034,51.3747,40.182,0.000446448
0.0130687,0.00601245,51.0209,42.4606,0.000390351
0.0143077,0.00606075,51.005,43.1988,0.000371425
0.00985466,0.00700139,51.5536,39.674,0.000488842
0.0109743,0.00647364,51.4863,38.3191,0.00046065
0.0102987,0.00632945,51.5462,38.3962,0.000481493
0.0106002,0.0067021,51.5357,38.5536,0.000474555
0.0101887,0.00614574,51.6704,38.9847,0.000471483
0.010199,0.00614727,51.6749,39.024,0.000469961
0.0102908,0.00614922,51.7216,39.0612,0.000461682
0.0103632,0.00616679,51.75,39.0515,0.000466745
0.00888341,0.00792185,51.5038,40.3865,0.00052883
0.0102625,0.00717773,51.2282,39.9634,0.00047677
0.00958323,0.00684776,51.2367,40.2673,0.000483445
0.0112298,0.00787084,51.3499,40.9917,0.0004658
0.0107894,0.00643787,51.1013,41.0225,0.00045225
0.0113637,0.00747847,51.3875,40.3062,0.000454757
0.0116613,0.00663973,51.4151,41.1113,0.000425027
0.0123061,0.00612103,51.3892,40.6529,0.00041931
0.0126198,0.00497568,51.1768,40.5776,0.000387836
0.0132754,0.00602305,51.1374,42.378,0.000385574
0.0111545,0.00631268,51.2949,40.8117,0.000435644
0.0114223,0.00647199,51.3963,40.7581,0.000435956
0.010331,0.00593605,51.2812,40.7507,0.000448183
0.0112362,0.00651752,51.1212,40.7234,0.000441326
0.0105211,0.00712801,51.2224,40.6206,0.000475284
0.0122772,0.00624969,51.2038,41.0311,0.000411422
0.0116865,0.00788875,51.1604,42.0743,0.000451045
0.0122579,0.00810536,51.1746,42.2031,0.000440686
0.00937267,0.00671209,51.2623,39.6802,0.000502106
0.00919376,0.00641438,51.2637,39.8241,0.00049824
0.0130529,0.00643354,51.4067,41.4783,0.000403245
0.0122193,0.00603274,51.1328,42.0784,0.000406132
0.0121235,0.00611253,50.9632,42.3983,0.000403399
0.0142317,0.00555935,51.1076,42.8013,0.000363596
0.0140473,0.00598536,51.1866,42.513,0.000377286
0.0140713,0.00595471,51.2233,42.0821,0.000379283
0.0111384,0.00534684,51.2518,40.0635,0.000424995
0.0137522,0.00576552,50.9332,42.6906,0.000376867
0.0105719,0.00677964,51.2506,40.8986,0.000456673
0.0124539,0.00565791,51.2433,40.9711,0.000398793
0.0126684,0.00514688,51.2963,41.3006,0.000385765
0.0129877,0.00538338,51.2372,40.6786,0.000390232
0.0128556,0.00519685,51.2261,41.5037,0.000386466
0.0126638,0.00560594,51.0056,41.3738,0.000397526
0.0137732,0.00524059,51.0418,42.4337,0.000370265
0.0104869,0.00715733,51.1465,40.8514,0.000471513
0.0116787,0.0063331,51.2941,40.6257,0.000428157
0.0118325,0.00666982,51.3964,40.566,0.00043376
0.0114724,0.0072825,51.312,40.2706,0.000456433
0.0115211,0.00720021,51.3616,40.8225,0.000446974
0.0113822,0.00716047,51.0455,41.6981,0.000447919
0.0123218,0.0061274,51.2465,40.934,0.000416327
0.011637,0.00551625,51.2663,40.5572,0.000420152
0.0119545,0.00659737,51.3702,40.565,0.000430795
0.0113232,0.00717668,51.3709,41.0707,0.000446977
0.0120038,0.0070174,51.2728,41.3604,0.000427426
0.0120715,0.00697641,51.2701,41.3716,0.000431088
0.0134571,0.00664296,51.2053,40.9763,0.000407003
0.0129809,0.00624171,51.2208,41.5462,0.00040049
0.012087,0.00555339,51.2082,40.8912,0.000409102
0.0137807,0.00625894,51.0695,42.1522,0.00038858
0.0104594,0.00669812,51.3504,39.5664,0.000469833
0.0116518,0.0069945,51.1811,41.5875,0.000437486
0.0102265,0.00661602,51.0509,41.4673,0.000460902
0.0124394,0.00713604,51.0384,41.7882,0.000431119
0.0120861,0.00541367,51.2758,40.5836,0.000402939
0.0117974,0.00547744,51.2949,39.935,0.000414047
0.0116737,0.00617824,51.3196,40.9365,0.000426073
0.013101,0.00501056,51.1924,40.8345,0.000386272
0.0111452,0.00684086,51.2388,41.2754,0.000442937
0.0128767,0.00516887,51.1675,41.6094,0.000381539
0.013485,0.00521004,51.2006,40.8572,0.000383013
0.0124152,0.0051215,51.1417,41.6866,0.00039077
0.0133154,0.00584851,51.2265,41.1796,0.000395194
0.0133037,0.00602542,51.0589,41.2186,0.000399849
0.0124537,0.00638759,50.9486,41.4386,0.000412476
0.0140723,0.00665995,51.232,43.0691,0.000381476
0.0137472,0.00658137,51.2471,42.9227,0.000385643
0.0139809,0.00700822,51.015,42.0102,0.000397903
0.014135,0.00377132,51.1363,41.9486,0.000347282
