x1,x2,x3,x4
0.000170296,2.8515e-6,50.2846,54.5671
0.000169024,2.28578e-6,50.2516,54.433
0.000169335,1.57852e-6,50.2491,54.5111
0.000169066,1.1818e-6,50.2265,54.3803
0.000170295,1.30228e-6,50.2195,54.5026
0.000169732,7.22547e-7,50.2103,54.9394
0.000169945,2.51271e-7,50.2018,54.9613
0.000170064,4.50027e-7,50.2144,54.9344
0.000170124,8.39869e-7,50.2238,54.9709
0.000170313,2.15907e-6,50.1675,54.4449
0.000170663,2.73782e-6,50.1555,54.4843
0.000170298,2.46217e-6,50.1597,54.483
0.000170112,4.77045e-6,50.137,54.3328
0.000171241,4.28599e-6,50.1033,54.5697
0.000170647,6.04172e-6,50.0514,54.6225
0.000171472,3.70529e-6,50.011,54.1971
0.000171747,3.43887e-6,50.0101,54.2746
0.00017259,2.49269e-6,50.0564,54.403
0.000173117,2.10581e-6,50.0501,54.294
0.000172999,3.05648e-6,50.0494,54.4027
0.000173206,4.1245e-6,50.1252,54.2385
0.000174801,5.50938e-6,50.226,53.5712
0.000175559,3.85395e-6,50.3041,53.4791
0.000174628,2.76124e-6,50.2793,53.3958
0.000173924,1.07652e-6,50.2426,53.4838
0.000173643,1.01376e-6,50.239,53.6836
0.00017237,1.54709e-6,50.1668,53.3373
0.00017358,2.14928e-6,50.1669,53.4674
0.000173393,2.21246e-6,50.1675,53.5104
0.000174144,3.03661e-6,50.1484,53.8887
0.000176894,3.42857e-6,50.0821,53.653
0.000171884,2.58723e-6,50.0772,54.0113
0.000173105,2.23891e-6,50.1289,54.418
0.000172528,1.59371e-6,50.1463,54.4186
0.000171376,2.03114e-6,50.1391,54.7761
0.000170675,6.72061e-7,50.0875,54.5502
0.000170517,1.1089e-7,50.0787,54.6067
0.000170478,6.53927e-7,50.0962,54.6779
0.000170307,2.06901e-7,50.0789,54.5138
0.000169996,4.6373e-6,50.1061,54.2143
0.000170871,2.38621e-6,50.1105,54.4085
0.000170683,1.8692e-6,50.1076,54.4094
0.000171369,9.76086e-7,50.116,54.3396
0.000171427,1.08734e-6,50.1052,54.2709
0.000171512,1.27726e-6,50.1121,54.2503
0.00017135,1.07688e-6,50.1087,54.3415
0.000171231,7.26792e-7,50.1025,54.4007
0.000170783,6.56516e-7,50.0901,54.6389
0.00017083,4.19905e-7,50.0883,54.6147
0.000170994,3.22163e-7,50.0795,54.6382
0.000170779,1.16235e-6,50.0798,54.652
0.000170838,1.84206e-6,49.9541,54.94
0.000170763,1.35931e-6,49.9458,54.8915
0.000170392,1.87474e-6,49.939,54.9119
0.00017015,1.84125e-6,49.9717,55.292
0.000169935,1.67043e-6,49.93,55.0137
0.000169793,1.79807e-6,49.9687,55.0233
0.000169825,1.49808e-6,49.9858,55.0197
0.00016942,2.02228e-6,50.0429,54.7043
0.000168999,2.27626e-6,50.1041,55.659
0.000168887,3.54002e-6,50.1167,55.6385
0.00016905,4.05099e-6,50.1116,55.6585
0.000169274,7.24104e-6,50.1172,55.6753
0.000168849,6.92556e-6,50.1058,55.5789
0.000166608,8.99389e-6,50.146,55.547
0.000165834,7.16271e-6,50.1194,55.3595
0.000169945,4.08578e-6,50.0839,55.0439
0.000170515,2.14533e-6,50.2763,54.5935
0.000171158,1.48466e-6,50.2908,54.6563
0.000169692,2.16649e-6,50.273,54.5994
0.0001685,4.01218e-6,50.1932,55.0256
0.000169122,3.32691e-6,50.18,55.5321
0.000167863,3.79968e-6,50.1594,55.2486
0.000169698,2.66719e-6,50.1107,55.2428
0.000169578,2.53904e-6,50.1069,55.2708
0.000169029,2.79283e-6,50.0578,55.4078
0.000168419,2.82216e-6,50.0907,55.062
0.000167771,1.56338e-6,50.087,55.0703
0.000167318,3.43299e-6,50.091,55.1145
0.000168101,4.03117e-6,50.122,55.7926
0.000168335,5.39249e-6,50.1477,55.3969
0.000168995,1.32045e-5,50.1776,55.2068
0.000171997,1.17997e-5,50.155,54.5939
0.000170984,1.10001e-5,50.1071,54.46
0.000172801,6.22106e-6,50.2488,54.4603
0.00017253,3.70962e-6,50.233,53.9553
0.000172715,2.27275e-6,50.2231,53.8892
0.000172646,1.92256e-6,50.2146,53.9548
0.000172712,2.6348e-6,50.2737,54.0435
0.000172474,4.39076e-6,50.2669,54.1151
0.000172431,4.3355e-6,50.2699,54.0833
0.000171643,6.17054e-6,50.1475,54.3777
0.000170613,3.88873e-6,50.089,54.5535
0.000168525,1.89799e-6,50.024,55.2329
0.000168782,8.8722e-7,50.0085,55.2016
0.000168803,1.25497e-6,50.0028,55.1897
0.00016865,1.81206e-6,50.0281,55.1459
0.000168683,1.39214e-6,50.03,55.2079
0.000168634,1.04903e-6,50.0396,55.6559
0.000168796,2.17815e-6,49.9466,55.434
0.000167319,5.66284e-6,49.9913,55.6782
0.000165935,7.58582e-6,50.0899,55.8637
0.000166712,5.49666e-6,50.0389,56.0722
0.000166453,3.23891e-6,50.0404,55.831
0.000167439,2.86458e-6,50.0605,55.3746
0.000167479,4.6181e-6,50.1933,55.6859
0.000167241,7.58151e-6,50.1875,55.641
0.000167359,6.29548e-6,50.2219,55.8426
0.000170362,2.84402e-6,49.9304,55.28
0.000170728,2.19905e-6,49.9365,55.2598
0.000167231,2.93288e-6,50.0046,55.0936
0.000169764,1.05309e-5,50.0754,55.7317
0.000171326,8.28873e-6,50.0563,54.181
0.000172891,7.30203e-6,50.0858,54.3675
0.000172237,6.94954e-6,50.0675,54.3619
0.000170803,1.0871e-5,50.0962,54.5623
0.000170885,7.55493e-6,50.0954,54.3229
0.000170777,7.54498e-6,50.0969,54.2975
0.000172814,8.98995e-6,50.136,54.3881
0.000171286,6.55689e-6,50.1911,54.7442
0.000171056,6.96314e-6,50.229,54.3628
0.000170196,6.94778e-6,50.223,54.5222
0.000169323,5.556e-6,50.1946,54.6327
0.000168172,6.60173e-6,50.0524,55.4121
0.000167927,4.19493e-7,50.0184,55.3541
0.000167819,4.43353e-7,50.015,55.3857
0.000167891,4.59825e-7,50.0319,55.3362
0.000168197,1.09098e-6,50.0524,55.4181
0.000167987,1.44556e-6,50.1096,55.3985
0.000167902,1.4243e-6,50.1174,55.3921
0.00016792,9.31542e-7,50.1168,55.4374
0.000167545,3.94147e-7,50.1294,55.5852
0.000167625,2.95115e-7,50.1221,55.6109
0.000167753,6.7717e-7,50.1093,55.6293
0.000167498,1.35027e-6,50.0876,55.7246
0.000167457,1.08081e-6,50.1003,55.6463
0.000168006,1.47685e-6,50.1223,55.6362
0.000167891,1.09104e-6,50.1954,55.6575
0.000168215,1.005e-6,50.1985,55.62
0.000167876,1.836e-6,50.2113,55.4146
0.000167586,2.44759e-6,50.1541,55.4231
0.000167109,2.94353e-6,50.1364,55.4317
0.000167591,3.59847e-6,50.0889,55.3618
0.000167285,3.99384e-6,50.088,55.5205
0.000168129,3.26244e-6,50.065,55.5992
0.00016602,6.05664e-6,50.0838,56.0594
0.000166638,6.60688e-6,50.1099,55.8739
0.000168456,6.83541e-6,50.2477,55.3411
0.00016769,9.44137e-6,50.1285,55.4854
0.00017087,1.19909e-5,50.1114,54.9092
0.000171253,1.17994e-5,50.1056,54.8533
0.000165422,1.43309e-5,50.1201,56.4038
0.000168236,1.63995e-5,49.9936,55.7393
0.000169063,1.76489e-5,49.9433,55.601
0.000168562,1.60041e-5,49.9111,55.6714
0.000169885,1.39803e-5,49.9256,55.4429
0.000169293,1.0997e-5,49.9904,55.6153
0.000168457,1.55523e-5,50.1676,55.2792
0.000169025,9.13134e-6,50.1961,55.3546
0.000169792,1.00264e-5,50.1463,55.2771
0.000168613,8.80082e-6,50.1756,54.9787
0.000167019,5.01268e-6,50.2229,55.4956
0.000166717,7.7173e-6,50.264,55.536
0.000168377,8.24351e-6,50.2493,55.5839
0.000169596,6.95603e-6,49.9713,55.0247
0.000169446,6.52038e-6,49.9249,55.0075
0.000168063,1.04347e-5,49.8725,55.7612
0.000168963,9.10654e-6,49.8939,55.8191
0.00016846,3.86427e-6,49.9955,55.7658
0.000168206,2.57785e-6,50.0001,55.5149
0.000168268,2.01547e-6,49.9727,55.5542
0.000167737,1.59386e-6,49.9911,55.5717
0.000168089,2.56152e-7,50.0267,55.4632
0.000167763,2.24855e-7,50.0178,55.443
0.000167711,2.21162e-7,50.0125,55.4387
0.000167711,2.21162e-7,50.0125,55.4387
0.000167626,4.7152e-7,50.0151,55.4753
0.000166869,1.41243e-6,49.9817,55.7451
0.000167489,1.14083e-6,49.9978,55.5504
0.000166646,1.02332e-6,49.9607,55.5671
0.000164669,2.47687e-7,49.9743,55.7558
0.000165057,2.39351e-7,49.9795,55.909
0.000165057,2.39351e-7,49.9795,55.909
0.000164849,7.06878e-7,49.9544,55.9063
0.000165231,1.35411e-6,50.0355,56.1625
0.000165231,1.35411e-6,50.0355,56.1625
0.000165738,6.58828e-7,50.0305,56.2811
0.000165535,1.88366e-6,50.0304,56.7817
0.000166348,2.90103e-6,50.0471,56.2403
0.000166753,1.85428e-6,49.9364,55.8117
0.000166753,1.85428e-6,49.9364,55.8117
0.000165194,3.69013e-6,50.0879,56.0142
0.000171487,5.85594e-6,50.0855,54.9257
0.000172223,6.06592e-6,49.8414,54.8093
0.000170686,8.05795e-6,49.9598,54.7876
0.000165887,6.37606e-6,50.009,56.1671
0.000166869,7.3328e-6,49.9765,55.9119
0.000167744,6.61945e-6,49.9691,55.9142
0.00016519,1.01487e-5,50.0398,55.8322
0.00016565,9.06124e-6,50.0325,55.7805
0.000170194,1.00401e-5,50.0934,55.4499
0.000167042,8.03934e-6,50.1477,55.2738
0.000169467,6.66524e-6,49.9384,55.0864
0.000163449,7.53893e-6,49.9607,56.3824
0.000169329,6.27918e-6,49.8313,55.0003
0.000165865,3.87996e-6,50.0748,55.6388
0.000166282,5.65929e-6,49.9172,56.5574
0.00017132,9.68989e-6,50.1303,54.8639
0.000171942,1.05918e-5,50.1299,54.7608
0.000169031,9.10791e-6,50.1865,55.0505
0.000169038,3.4587e-6,50.1493,55.1903
0.000168775,2.24433e-6,50.2589,54.9295
0.000170359,9.22917e-7,50.2175,54.8842
0.000170606,8.57643e-8,50.2355,54.6941
0.000170606,8.57643e-8,50.2355,54.6941
0.000170606,8.57643e-8,50.2355,54.6941
0.000170606,8.57643e-8,50.2355,54.6941
0.000169982,4.34886e-7,50.2077,54.7102
0.000170116,6.14556e-7,50.1808,54.7692
0.000168142,2.58109e-6,49.9472,55.6537
0.000168773,4.54515e-6,49.9582,55.4766
0.00016785,1.80999e-6,50.0464,55.3768
0.000169167,5.24203e-7,49.9791,55.5676
0.000168553,8.47185e-7,49.9692,55.5362
0.000167423,5.04389e-7,50.099,55.3615
0.00016754,1.36513e-6,50.0992,55.3692
0.000168066,1.08997e-7,50.0796,55.3129
0.00016846,5.65697e-7,50.0811,54.7963
0.000170925,9.27362e-7,50.1061,54.8805
0.000165593,2.68689e-6,50.0751,55.7702
0.000167064,7.40868e-7,49.9639,55.6685
0.000166709,3.48561e-7,49.9398,55.5792
0.000167401,1.87395e-7,49.9495,55.652
0.000168572,2.90594e-7,50.0192,55.8044
0.000166308,2.89389e-6,50.0859,55.3782
0.000166554,1.67824e-6,50.0605,55.5694
0.000167104,1.50846e-6,50.0684,55.5454
0.00016727,9.65641e-7,50.0407,55.3991
0.000168584,1.36372e-6,49.9956,55.2618
0.000170035,1.37982e-6,49.9588,55.0772
0.000170381,1.50549e-6,49.9724,55.3433
0.000170381,1.50549e-6,49.9724,55.3433
0.000169682,1.07152e-6,49.9561,55.3436
0.000167446,1.92769e-6,49.9452,55.2732
0.000167566,3.59858e-6,49.9131,55.8312
0.000172663,1.68218e-6,50.191,54.2259
0.000173833,2.15677e-6,50.1505,54.0824
0.00017404,4.37359e-6,50.0925,54.1432
0.000173959,4.05269e-6,50.1932,53.5542
0.000172668,3.56637e-6,50.1264,53.59
0.000172324,2.32848e-6,50.0733,54.0576
0.000172192,2.36883e-6,50.0924,53.9598
0.000174078,3.71419e-6,50.0943,54.2742
0.000167672,2.13073e-6,50.1265,55.1003
0.00016729,7.02287e-7,50.1603,55.4487
0.00016729,7.02287e-7,50.1603,55.4487
0.000167548,4.92255e-7,50.145,55.3946
0.000167548,4.92255e-7,50.145,55.3946
0.000169173,3.36711e-6,49.9518,55.1497
0.000167661,5.20541e-6,49.9211,55.4236
0.000171183,3.98096e-6,50.0297,54.9643
0.000169498,3.14721e-6,50.1107,55.1317
0.000169774,2.04655e-6,50.1252,54.7392
0.000171656,1.28907e-6,50.153,54.8107
0.000167,2.84697e-6,50.1004,55.3899
0.00016747,5.03416e-6,50.0947,55.5386
0.00016543,4.21615e-6,50.1578,55.8549
0.000164796,3.19057e-6,50.13,56.292
0.000164105,3.20551e-6,50.1229,56.3161
0.000171992,6.07181e-6,49.8501,55.3872
0.000168533,2.42381e-6,50.0005,54.6683
0.000169015,3.42091e-6,50.0502,54.788
0.000169111,1.76227e-6,50.1488,55.2688
0.000169585,1.66021e-6,50.1613,55.1062
0.000167928,2.99339e-6,50.1382,55.0831
0.000168487,1.74768e-6,50.1612,55.3237
0.000167523,5.33682e-6,50.0217,55.1306
0.000168979,3.65877e-6,50.1318,55.5685
0.000168403,2.7416e-6,50.1165,55.4557
0.000168636,3.10702e-6,50.107,55.3474
0.000168123,6.16298e-6,50.0432,55.2447
0.000167278,4.70865e-6,50.0278,55.5441
0.000171222,3.97781e-6,50.0947,54.4596
0.000166873,3.10807e-6,50.2102,55.3916
0.000166864,4.45126e-6,50.1396,55.4328
0.000168279,3.05719e-6,50.074,55.1085
0.000169697,1.31916e-6,50.1087,55.2123
0.000169398,2.11111e-6,50.1074,55.1158
0.000168763,1.53473e-6,50.1049,55.2312
0.000172478,2.0484e-6,50.1353,54.4756
0.000172237,2.34145e-6,50.1234,54.3239
0.000172673,2.1293e-6,50.0499,54.4509
0.000172473,1.27827e-6,50.053,54.3591
0.000171511,1.08582e-6,50.0257,54.0891
0.000171511,1.08582e-6,50.0257,54.0891
0.000171157,2.99111e-7,50.0163,54.1883
0.000171294,1.19856e-7,50.0264,54.2319
0.000171154,1.3851e-7,50.0674,54.3619
0.000170308,1.39779e-7,50.1277,54.5044
0.000170716,6.42182e-7,50.0895,54.4639
0.000170716,6.42182e-7,50.0895,54.4639
0.000170851,7.73636e-7,50.042,54.5765
0.000170556,6.87722e-7,50.0336,54.5804
0.000171154,8.50627e-7,50.0208,54.6061
0.000169459,1.9739e-6,49.9721,55.163
0.000170105,3.25075e-6,49.9288,55.0742
0.00017061,3.74755e-6,49.9231,55.309
0.000168625,2.71089e-6,50.0379,55.245
0.000169205,3.76756e-6,50.0622,55.2662
0.000170055,2.82904e-6,50.083,55.3022
0.000169249,2.34175e-6,50.1112,55.2034
0.000168898,1.59699e-6,50.1506,55.0016
0.000171052,1.80008e-6,50.0636,54.7876
0.000171742,1.61702e-6,50.0891,54.5615
0.000171454,1.36296e-6,49.9788,54.3296
0.000172157,4.04639e-7,50.0975,54.6543
0.000169578,7.66215e-7,50.0689,55.0941
0.000170427,1.18822e-6,50.0652,55.1666
0.000170761,4.40469e-6,50.1255,54.2316
0.000170252,3.03019e-6,50.0266,55.3804
0.000167925,1.64799e-6,50.0235,54.9133
0.000168336,9.33545e-7,50.0378,54.9483
0.000168336,9.33545e-7,50.0378,54.9483
0.000170794,6.34625e-8,50.1361,54.9884
0.000170794,6.34625e-8,50.1361,54.9884
0.000169368,5.57425e-7,50.1171,55.0422
0.000165936,2.50288e-6,49.985,56.088
0.000168088,1.99367e-6,49.9866,55.4387
0.000169506,8.20137e-7,49.9571,55.6551
0.00016687,1.84906e-6,49.9504,55.2754
0.000167712,9.07439e-7,49.9663,55.2614
0.00016814,1.24469e-6,49.9829,55.3468
0.000168101,1.57405e-6,49.9676,55.5494
0.00016917,2.04823e-6,50.0466,55.6935
0.000168132,5.25676e-7,50.0445,55.0403
0.000168448,7.4023e-7,50.0197,54.8079
0.000168599,4.41719e-7,50.0353,55.002
0.000168687,1.18783e-6,50.1637,55.5834
0.000168778,9.35711e-7,50.1655,55.3133
0.000168614,6.66919e-7,50.1515,55.3764
0.000168614,6.66919e-7,50.1515,55.3764
0.00016821,1.00792e-6,50.1388,55.2496
0.00016821,1.00792e-6,50.1388,55.2496
0.000168507,3.71104e-7,50.0975,55.2981
0.000168507,3.71104e-7,50.0975,55.2981
0.000168819,8.30222e-8,50.1465,55.2691
0.000169223,6.49894e-8,50.118,55.186
0.000169545,4.45787e-8,50.1207,55.1497
0.000169545,4.45787e-8,50.1207,55.1497
0.000169612,2.05831e-7,50.1774,55.2429
0.000169612,2.05831e-7,50.1774,55.2429
0.000169612,2.05831e-7,50.1774,55.2429
0.000169612,2.05831e-7,50.1774,55.2429
0.000169612,2.05831e-7,50.1774,55.2429
0.000169612,2.05831e-7,50.1774,55.2429
0.000169612,2.05831e-7,50.1774,55.2429
0.000169612,2.05831e-7,50.1774,55.2429
0.000169612,2.05831e-7,50.1774,55.2429
0.000169508,1.75704e-7,50.1602,55.2156
0.000169508,1.75704e-7,50.1602,55.2156
0.000169565,1.66972e-7,50.1396,55.2688
0.000169535,4.8138e-7,50.1375,55.1847
0.000169533,6.55908e-7,50.1446,55.2162
0.00016849,9.54798e-7,50.1508,55.4071
0.000167455,8.27915e-7,50.1341,54.9802
0.00016841,1.07268e-6,50.1228,55.3011
0.000167202,4.54821e-7,50.1071,55.6157
0.000167202,4.54821e-7,50.1071,55.6157
0.000167021,5.67544e-7,50.1047,55.5
0.000166331,5.01219e-7,50.0735,56.1477
0.000166747,2.14676e-7,50.084,56.064
0.00016668,2.57005e-7,50.0731,56.0897
0.00016668,2.57005e-7,50.0731,56.0897
0.000166819,8.8627e-7,50.0707,56.2689
0.000166984,1.79207e-6,50.1022,56.2358
0.00016708,2.10974e-6,50.108,56.0699
0.00016671,2.72702e-6,50.0981,55.8721
0.000166256,1.87004e-6,50.045,55.9418
0.000165852,1.75611e-6,50.0432,55.9192
0.000165492,1.54288e-6,50.016,55.9947
0.000165562,1.60252e-6,50.0364,55.9784
0.000167038,2.85582e-6,50.0492,56.1818
0.000166743,2.57341e-6,50.0633,56.0015
0.000167505,2.19378e-6,49.9968,55.4804
0.000169344,5.04592e-6,50.0677,55.5575
0.000168103,3.2612e-6,50.1321,55.0962
0.00016929,3.90364e-6,49.8767,55.1125
0.000171477,5.85639e-6,50.0471,54.8064
0.000170493,4.05944e-6,50.0582,54.5564
0.000170035,3.98984e-6,50.0606,54.5372
0.000167822,4.05858e-6,49.7991,55.2853
0.000167276,7.45687e-6,50.1368,56.3406
0.000167528,7.94847e-6,50.0965,56.3945
0.000166682,9.69972e-6,50.0426,55.2546
0.000167545,6.23781e-6,49.9626,56.0831
0.000168926,3.52546e-6,50.1882,54.9173
0.000168589,4.2346e-6,50.0505,55.1994
0.000170011,7.60424e-6,49.9805,55.483
0.000167644,5.92896e-6,49.9591,55.287
0.000170105,4.35272e-6,50.0012,55.0445
0.000172547,6.54295e-6,49.9077,54.4246
0.000169625,5.07289e-6,49.9585,55.2095
0.000171127,4.98645e-6,50.0605,54.7084
0.000168807,4.33704e-6,50.0525,55.2881
0.000168991,2.2631e-6,50.1766,55.0121
0.000167686,2.62803e-6,50.0852,55.6662
0.000171936,2.13889e-6,50.0285,54.6518
0.000172319,2.91353e-6,50.0251,54.575
0.000172213,2.89077e-6,50.0008,54.6922
0.000171777,1.40834e-6,50.0121,54.3472
0.000171355,1.42522e-6,50.0064,54.3059
0.000171707,1.63668e-6,50.0205,54.5528
0.000171264,8.43737e-7,50.0256,54.3305
0.000172168,1.05645e-6,50.0018,54.4132
0.000170373,1.69909e-7,50.0464,54.8368
0.000170425,2.26609e-7,50.0959,54.7609
0.000170932,2.35078e-7,50.1225,54.6602
0.000171081,1.09265e-7,50.1361,54.4155
0.0001717,5.37349e-7,50.1497,54.2664
0.000171627,1.86555e-7,50.1584,54.2787
0.000171627,1.86555e-7,50.1584,54.2787
0.000171627,1.86555e-7,50.1584,54.2787
0.000171348,1.85859e-7,50.1406,54.253
0.000172345,4.12067e-7,50.1406,54.3413
0.000172954,8.30214e-7,50.0998,53.9769
0.000172954,8.30214e-7,50.0998,53.9769
0.000172311,1.57533e-7,50.0798,54.3792
0.000172398,1.32268e-7,50.073,54.2946
0.000172398,1.32268e-7,50.073,54.2946
0.000172398,1.32268e-7,50.073,54.2946
0.000172398,1.32268e-7,50.073,54.2946
0.000172398,1.32268e-7,50.073,54.2946
0.000172398,1.32268e-7,50.073,54.2946
0.000170786,9.45361e-7,50.1284,54.5691
0.000170544,5.5933e-7,50.1354,54.4547
0.000170544,5.5933e-7,50.1354,54.4547
0.000169723,8.51154e-6,50.1068,55.5059
0.000164935,5.99594e-6,50.1246,55.8324
0.000165496,5.3156e-6,50.0492,56.2768
0.000164538,4.59446e-6,49.9359,56.4523
0.000165139,4.78138e-6,49.9975,56.4001
0.000164174,6.73273e-6,50.0366,56.3419
0.000169068,2.19585e-6,50.0507,55.4514
0.000167673,8.18651e-7,50.0457,55.3137
0.000166933,7.29224e-7,50.0231,55.1701
0.000167033,1.07656e-6,50.029,54.9446
0.00016998,4.55036e-6,50.1037,55.4965
0.000170589,5.14869e-6,50.0876,54.9777
0.000168614,4.19576e-6,50.0795,55.1336
0.000167498,3.61993e-6,50.0711,55.8447
0.000166902,2.91915e-6,50.1823,55.7421
0.000168075,6.10334e-6,50.1411,55.5474
0.000168861,7.73129e-6,49.9987,55.2648
0.000167899,7.65894e-6,50.1223,55.4571
0.000169082,6.99088e-6,50.1127,55.3062
0.000165319,3.61698e-6,50.1851,55.3296
0.000169093,5.99483e-7,50.2107,55.032
0.000169339,1.29764e-7,50.1107,54.9592
0.000168147,1.44309e-6,50.1764,54.9534
0.000168658,1.03586e-6,50.1349,54.9666
0.000167997,3.74088e-7,50.1091,55.186
0.000167997,3.74088e-7,50.1091,55.186
0.000167444,8.32617e-7,50.119,55.1946
0.00016972,1.53918e-6,50.291,55.0561
0.000168421,1.19092e-6,50.183,54.7585
0.000168272,1.38349e-6,50.1606,55.1185
0.000169812,1.24731e-6,50.2044,54.9125
0.000170263,7.56315e-7,50.1818,54.6497
0.000170263,7.56315e-7,50.1818,54.6497
0.000170264,1.65719e-6,50.2001,54.6033
0.000171891,2.41137e-6,50.2132,54.8453
0.0001697,2.75467e-6,50.1227,54.4486
0.000170188,3.36518e-6,50.13,54.9438
0.000168726,4.28892e-6,50.1889,55.3191
0.000167733,5.75347e-6,50.077,55.3224
0.000168645,3.94857e-6,50.0216,55.4544
0.00016809,4.0604e-6,50.0077,55.6118
0.000166337,1.02182e-5,49.9649,56.1621
0.000169999,5.34298e-6,50.1156,54.7896
0.000169222,3.00913e-6,50.0802,55.055
0.000168812,3.50608e-6,50.08,55.3258
0.000168906,2.0093e-6,50.009,55.3959
0.000167747,1.33718e-6,49.9794,55.0492
0.000169476,8.22208e-7,49.9968,54.8058
0.000170225,1.10249e-6,49.9781,54.4586
0.000169273,3.50586e-8,50.0334,55.0421
0.000169273,3.50586e-8,50.0334,55.0421
0.000167999,1.58549e-6,50.1676,55.5757
0.000167682,5.39914e-7,50.1534,55.688
0.000168069,7.97552e-7,50.1322,55.6074
0.000168069,7.97552e-7,50.1322,55.6074
0.000168461,1.19485e-6,50.1234,55.3986
0.000168223,4.60367e-7,50.1488,55.3935
0.000168492,9.45354e-7,50.0029,55.0883
0.000168051,1.63761e-6,50.2548,55.4007
0.000168826,2.01996e-6,50.2328,55.043
0.000168826,2.01996e-6,50.2328,55.043
0.000168614,1.25938e-7,50.2746,55.3918
0.000169279,9.69243e-7,50.2481,55.3602
0.000169563,2.35574e-6,50.2392,55.009
0.000168999,2.50147e-6,50.249,54.8163
0.000170287,6.85626e-7,50.2035,55.077
0.000169868,1.71016e-6,50.1231,54.4127
0.000169054,4.93621e-7,50.1151,55.5333
0.000169037,9.10662e-7,50.1332,55.4108
0.000169493,7.70756e-7,50.1217,55.4865
0.000170008,3.11031e-7,50.0829,55.1946
0.000170008,3.11031e-7,50.0829,55.1946
0.000169787,2.98485e-7,50.063,55.0273
0.000169787,2.98485e-7,50.063,55.0273
0.000169948,4.75376e-7,50.0771,54.8616
0.000170277,3.27501e-6,50.065,54.7302
0.000170034,2.1136e-6,50.0307,55.7179
0.000165995,4.86496e-7,49.9266,55.1708
0.000166437,8.66456e-7,49.95,55.3905
0.000168051,1.52462e-6,49.9331,55.3333
0.000166851,1.31256e-6,50.0294,55.9799
0.000165567,2.39681e-6,49.9606,55.9852
0.000165142,1.86567e-6,49.9829,56.1664
0.000166374,1.25876e-6,49.9786,56.225
0.000164814,1.14531e-6,49.9004,56.4636
0.00016473,1.49284e-6,49.9282,56.6068
0.000165572,1.21431e-6,50.0035,56.0804
0.000168123,1.74269e-6,50.0214,55.5028
0.00016733,8.51582e-7,50.0185,55.7451
0.000167556,8.09456e-7,50.0086,55.6642
0.000167977,9.11996e-7,49.9815,55.6604
0.000168389,1.52804e-6,49.9921,55.4367
0.00016684,1.09588e-6,49.9134,55.7082
0.000167291,6.92121e-7,49.9574,55.895
0.000166882,6.92735e-7,49.9622,55.9888
0.000167504,1.04465e-6,49.9796,55.837
0.000167314,9.60297e-7,49.9708,55.5084
0.000165522,1.18103e-6,50.092,56.2563
0.00016531,7.31739e-7,50.0917,56.1801
0.000165563,2.5777e-7,50.09,56.2087
0.000165649,2.28383e-7,50.0136,55.8746
0.000165861,5.37056e-8,50.042,56.3374
0.000165861,5.37056e-8,50.042,56.3374
0.000165861,5.37056e-8,50.042,56.3374
0.000165861,5.37056e-8,50.042,56.3374
0.000165861,5.37056e-8,50.042,56.3374
0.000167156,4.12567e-6,50.1019,55.4595
0.000167682,3.48068e-6,50.0774,55.5983
0.000167368,5.07735e-6,50.0468,55.4267
0.000167203,1.64791e-6,50.0794,55.6356
0.000167014,2.24191e-6,50.1118,55.6333
0.000166886,2.42217e-7,50.0981,55.6602
0.000166886,2.42217e-7,50.0981,55.6602
0.000166886,2.42217e-7,50.0981,55.6602
0.000166862,1.56773e-7,50.0855,55.4751
0.000166862,1.56773e-7,50.0855,55.4751
0.00016748,3.12953e-7,50.084,55.5925
0.00016748,3.12953e-7,50.084,55.5925
0.00016748,3.12953e-7,50.084,55.5925
0.00016748,3.12953e-7,50.084,55.5925
0.00016748,3.12953e-7,50.084,55.5925
0.000167872,7.31505e-7,50.0231,55.7934
0.000167014,1.00749e-6,50.0669,55.7753
0.000166697,1.01869e-6,50.0602,55.8379
0.000167292,1.31033e-6,50.082,55.5509
0.000167866,6.72924e-7,50.0955,55.7511
0.000167765,7.47189e-7,50.0953,55.5799
0.000167432,1.03095e-6,50.0731,55.7946
0.00016813,1.29418e-6,50.0587,55.6187
0.000166845,2.20934e-6,50.0049,55.2706
0.000168816,1.29492e-6,50.0079,55.5767
0.000167237,4.4467e-7,50.1,55.1753
0.000167625,5.52808e-7,50.1846,55.6969
0.000167625,5.52808e-7,50.1846,55.6969
0.00016888,1.39361e-6,50.1257,55.5726
0.000167276,2.43247e-6,50.1206,55.288
0.000168435,2.4436e-6,50.0939,55.357
0.000165527,3.05293e-6,50.1447,55.3545
0.000168122,2.01066e-6,50.1543,55.5034
0.000167109,2.11178e-6,50.1978,55.0123
0.000168604,4.52391e-7,50.2183,55.2531
0.000168273,7.82229e-7,50.1209,55.1739
0.000168862,2.01414e-6,50.0935,55.1469
0.000168022,1.78196e-6,50.1161,55.3886
0.000170053,8.81691e-7,50.0029,55.0453
0.000168397,1.66845e-6,50.1364,55.1575
0.000168254,3.43365e-6,50.0897,55.4284
0.000167962,2.67351e-6,50.0971,55.485
0.000169335,3.21483e-6,50.0709,55.2974
0.00016793,3.0628e-6,50.1182,55.3987
0.000167701,4.06444e-6,50.1263,55.2201
0.000166635,4.36078e-6,50.1312,55.466
