,0
28269,281.3528433668124
28270,507.65346612597597
28271,296.40287948109767
28272,647.1814153760887
28273,368.2511113441694
28274,334.7151866731144
28275,298.9881212626267
28276,730.7056759481326
28277,276.5074369196151
28278,469.52791013697214
28279,340.5774524734411
28280,486.1063385127195
28281,824.9956732163763
28282,711.9454882220613
28283,274.1160207142163
28284,274.1160207142163
28285,449.59632548138853
28286,641.5939715851563
28287,334.7151866731144
28288,749.9596313758399
28289,675.8560877534043
28290,796.8793819518341
28291,525.5756529676604
28292,182.17893471199577
28293,242.72228269014843
28294,278.9196508385417
28295,469.52791013697214
28296,352.6110088742717
28297,486.1063385127195
28298,264.7547694240703
28299,328.9535741626705
28300,593.4258475313304
28301,947.7263631525325
28302,769.7203510358398
28303,224.46001734953015
28304,457.465552610633
28305,598.5943542726928
28306,346.5421301152361
28307,216.7892229319557
28308,334.7151866731144
28309,384.5832632025598
28310,1015.7710497452604
28311,198.73533681359172
28312,267.0647727379252
28313,445.7125261954996
28314,349.5634313105846
28315,817.875032016684
28316,207.56690252606103
28317,276.5074369196151
28318,796.8793819518341
28319,583.2221442540717
28320,244.8406754411978
28321,226.41958992973224
28322,832.1782462212282
28323,394.72742227753
28324,296.40287948109767
28325,306.8795320426976
28326,343.5468787107619
28327,534.7722531341542
28328,384.5832632025598
28329,374.69924084481755
28330,377.9654262690124
28331,718.1448094965622
28332,255.71220984412463
28333,803.8174135251357
28334,563.3373341785087
28335,246.97749118229933
28336,486.1063385127195
28337,907.5310854355431
28338,449.59632548138853
28339,320.4961076681203
28340,337.6336287164396
28341,368.2511113441694
28342,923.4006526852602
28343,234.42978487964712
28344,434.26089774312356
28345,658.5025145256726
28346,465.47225593760555
28347,619.7218326168255
28348,544.1295205023316
28349,267.0647727379252
28350,260.19434015409155
28351,544.1295205023316
28352,365.0686836982116
28353,453.51390302034025
28354,323.29088658713107
28355,481.9077407321047
28356,276.5074369196151
28357,588.3019056170132
28358,832.1782462212282
28359,415.82371923211406
28360,558.4728264166228
28361,349.5634313105846
28362,516.53696113106
28363,441.8622138977669
28364,205.76986925121744
28365,558.4728264166228
28366,371.4612168137697
28367,415.82371923211406
28368,174.42305551992328
28369,304.22625113374573
28370,368.2511113441694
28371,438.0450998348116
28372,361.91369521392863
28373,449.59632548138853
28374,749.9596313758399
28375,255.71220984412463
28376,368.2511113441694
28377,283.80719697364185
28378,274.1160207142163
28379,441.8622138977669
28380,183.77081239312093
28381,309.55588832984483
28382,269.39486564644807
28383,477.7453444004625
28384,264.7547694240703
28385,939.5474728088915
28386,222.51733941315254
28387,426.7900967402351
28388,262.46468247488133
28389,718.1448094965622
28390,328.9535741626705
28391,384.5832632025598
28392,262.46468247488133
28393,598.5943542726928
28394,724.3980490809181
28395,182.17893471199577
28396,209.37956364433313
28397,255.71220984412463
28398,539.4306291154872
28399,232.4011514111244
28400,449.59632548138853
28401,445.7125261954996
28402,264.7547694240703
28403,923.4006526852602
28404,419.44756976719816
28405,681.7415235690654
28406,461.4515706059485
28407,286.2828957153321
28408,381.2600180301641
28409,544.1295205023316
28410,177.48517363722905
28411,337.6336287164396
28412,304.22625113374573
28413,207.56690252606103
28414,278.9196508385417
28415,340.5774524734411
28416,391.316712841969
28417,398.1677950993044
28418,384.5832632025598
28419,317.72542526961644
28420,412.2311141850827
28421,278.9196508385417
28422,228.39620410136902
28423,242.72228269014843
28424,202.2221483653411
28425,498.92250301398354
28426,238.54013209136698
28427,869.0391067212151
28428,222.51733941315254
28429,699.7067448951027
28430,249.13289015434646
28431,349.5634313105846
28432,349.5634313105846
28433,207.56690252606103
28434,304.22625113374573
28435,573.1936426188092
28436,377.9654262690124
28437,512.0759816650416
28438,486.1063385127195
28439,583.2221442540717
28440,346.5421301152361
28441,441.8622138977669
28442,293.83992740957973
28443,286.2828957153321
28444,534.7722531341542
28445,255.71220984412463
28446,349.5634313105846
28447,573.1936426188092
28448,609.066616080085
28449,180.6007810829444
28450,658.5025145256726
28451,331.82190748045645
28452,473.61883735808607
28453,469.52791013697214
28454,832.1782462212282
28455,412.2311141850827
28456,423.1029375590631
28457,776.4221672764974
28458,609.066616080085
28459,271.74522288636007
28460,249.13289015434646
28461,334.7151866731144
28462,317.72542526961644
28463,434.26089774312356
28464,365.0686836982116
28465,304.22625113374573
28466,365.0686836982116
28467,525.5756529676604
28468,306.8795320426976
28469,168.4556290866909
28470,177.48517363722905
28471,286.2828957153321
28472,947.7263631525325
28473,461.4515706059485
28474,306.8795320426976
28475,326.1099716149077
28476,614.3711565257994
28477,202.2221483653411
28478,293.83992740957973
28479,490.3414526171175
28480,401.6380893151758
28481,183.77081239312093
28482,190.27796667405946
28483,832.1782462212282
28484,558.4728264166228
28485,381.2600180301641
28486,306.8795320426976
28487,391.316712841969
28488,568.2441502488315
28489,298.9881212626267
28490,262.46468247488133
28491,337.6336287164396
28492,271.74522288636007
28493,264.7547694240703
28494,213.05231431027784
28495,337.6336287164396
28496,346.5421301152361
28497,583.2221442540717
28498,401.6380893151758
28499,530.1540432001277
28500,240.62215406998834
28501,783.1822724491526
28502,737.0681631502548
28503,558.4728264166228
28504,457.465552610633
28505,693.6664049768266
28506,246.97749118229933
28507,276.5074369196151
28508,453.51390302034025
28509,525.5756529676604
28510,314.9786316106054
28511,293.83992740957973
28512,583.2221442540717
28513,625.1190456338943
28514,641.5939715851563
28515,473.61883735808607
28516,419.44756976719816
28517,214.91267927351268
28518,705.7996203282827
28519,473.61883735808607
28520,426.7900967402351
28521,387.9354110094958
28522,220.5914104400936
28523,588.3019056170132
28524,647.1814153760887
28525,267.0647727379252
28526,512.0759816650416
28527,343.5468787107619
28528,381.2600180301641
28529,328.9535741626705
28530,441.8622138977669
28531,267.0647727379252
28532,202.2221483653411
28533,267.0647727379252
28534,573.1936426188092
28535,169.92816596032196
28536,291.2990728468685
28537,175.94748619093258
28538,401.6380893151758
28539,507.65346612597597
28540,381.2600180301641
28541,249.13289015434646
28542,593.4258475313304
28543,368.2511113441694
28544,705.7996203282827
28545,498.92250301398354
28546,465.47225593760555
28547,232.4011514111244
28548,553.6502621450787
28549,175.94748619093258
28550,387.9354110094958
28551,521.036739077485
28552,361.91369521392863
28553,486.1063385127195
28554,260.19434015409155
28555,276.5074369196151
28556,180.6007810829444
28557,525.5756529676604
28558,931.4391053556566
28559,619.7218326168255
28560,195.30838869607777
28561,573.1936426188092
28562,763.0763211109312
28563,498.92250301398354
28564,340.5774524734411
28565,401.6380893151758
28566,553.6502621450787
28567,609.066616080085
28568,477.7453444004625
28569,337.6336287164396
28570,255.71220984412463
28571,377.9654262690124
28572,264.7547694240703
28573,317.72542526961644
28574,276.5074369196151
28575,473.61883735808607
28576,724.3980490809181
28577,394.72742227753
28578,525.5756529676604
28579,469.52791013697214
28580,588.3019056170132
28581,387.9354110094958
28582,230.39000809017492
28583,337.6336287164396
28584,203.98832906268706
28585,371.4612168137697
28586,337.6336287164396
28587,563.3373341785087
28588,371.4612168137697
28589,371.4612168137697
28590,320.4961076681203
28591,534.7722531341542
28592,394.72742227753
28593,603.8078134591229
28594,412.2311141850827
28595,412.2311141850827
28596,301.5958466271053
28597,269.39486564644807
28598,783.1822724491526
28599,209.37956364433313
28600,749.9596313758399
28601,473.61883735808607
28602,334.7151866731144
28603,636.0547050508027
28604,384.5832632025598
28605,415.82371923211406
28606,260.19434015409155
28607,328.9535741626705
28608,544.1295205023316
28609,675.8560877534043
28610,441.8622138977669
28611,457.465552610633
28612,730.7056759481326
28613,412.2311141850827
28614,220.5914104400936
28615,286.2828957153321
28616,214.91267927351268
28617,1079.3025650065417
28618,568.2441502488315
28619,477.7453444004625
28620,939.5474728088915
28621,839.4232897042414
28622,387.9354110094958
28623,159.88320410139724
28624,803.8174135251357
28625,230.39000809017492
28626,588.3019056170132
28627,314.9786316106054
28628,255.71220984412463
28629,352.6110088742717
28630,394.72742227753
28631,326.1099716149077
28632,368.2511113441694
28633,276.5074369196151
28634,405.13856517713293
28635,211.20798853524016
28636,334.7151866731144
28637,544.1295205023316
28638,769.7203510358398
28639,355.68509135448716
28640,391.316712841969
28641,374.69924084481755
28642,408.66948520079035
28643,214.91267927351268
28644,249.13289015434646
28645,326.1099716149077
28646,200.4711947160186
28647,271.74522288636007
28648,381.2600180301641
28649,658.5025145256726
28650,457.465552610633
28651,394.72742227753
28652,222.51733941315254
28653,664.237018926823
28654,298.9881212626267
28655,568.2441502488315
28656,419.44756976719816
28657,846.7313470237042
28658,490.3414526171175
28659,412.2311141850827
28660,884.2361918423952
28661,278.9196508385417
28662,195.30838869607777
28663,507.65346612597597
28664,869.0391067212151
28665,687.6781475679288
28666,401.6380893151758
28667,539.4306291154872
28668,317.72542526961644
28669,573.1936426188092
28670,377.9654262690124
28671,371.4612168137697
28672,891.9340102602004
28673,408.66948520079035
28674,276.5074369196151
28675,218.6820860060231
28676,278.9196508385417
28677,453.51390302034025
28678,469.52791013697214
28679,846.7313470237042
28680,274.1160207142163
28681,346.5421301152361
28682,419.44756976719816
28683,381.2600180301641
28684,328.9535741626705
28685,384.5832632025598
28686,408.66948520079035
28687,481.9077407321047
28688,384.5832632025598
28689,255.71220984412463
28690,276.5074369196151
28691,641.5939715851563
28692,242.72228269014843
28693,180.6007810829444
28694,269.39486564644807
28695,326.1099716149077
28696,326.1099716149077
28697,328.9535741626705
28698,365.0686836982116
28699,306.8795320426976
28700,281.3528433668124
28701,494.6134006588433
28702,286.2828957153321
28703,202.2221483653411
28704,286.2828957153321
28705,185.37653349669534
28706,563.3373341785087
28707,253.50008573570122
28708,477.7453444004625
28709,288.7801252490731
28710,989.7003148241636
28711,352.6110088742717
28712,296.40287948109767
28713,670.0213987332278
28714,288.7801252490731
28715,331.82190748045645
28716,312.25552070173035
28717,309.55588832984483
28718,539.4306291154872
28719,832.1782462212282
28720,430.50932382759606
28721,257.9435722062838
28722,328.9535741626705
28723,539.4306291154872
28724,419.44756976719816
28725,568.2441502488315
28726,544.1295205023316
28727,445.7125261954996
28728,398.1677950993044
28729,548.8692796915468
28730,365.0686836982116
28731,361.91369521392863
28732,218.6820860060231
28733,158.49726608015047
28734,573.1936426188092
28735,756.4895792194882
28736,434.26089774312356
28737,286.2828957153321
28738,438.0450998348116
28739,320.4961076681203
28740,783.1822724491526
28741,257.9435722062838
28742,711.9454882220613
28743,469.52791013697214
28744,340.5774524734411
28745,401.6380893151758
28746,614.3711565257994
28747,391.316712841969
28748,207.56690252606103
28749,381.2600180301641
28750,783.1822724491526
28751,200.4711947160186
28752,705.7996203282827
28753,343.5468787107619
28754,205.76986925121744
28755,401.6380893151758
28756,346.5421301152361
28757,276.5074369196151
28758,394.72742227753
28759,320.4961076681203
28760,619.7218326168255
28761,568.2441502488315
28762,286.2828957153321
28763,301.5958466271053
28764,583.2221442540717
28765,724.3980490809181
28766,869.0391067212151
28767,352.6110088742717
28768,355.68509135448716
28769,675.8560877534043
28770,377.9654262690124
28771,438.0450998348116
28772,394.72742227753
28773,387.9354110094958
28774,384.5832632025598
28775,368.2511113441694
28776,658.5025145256726
28777,317.72542526961644
28778,434.26089774312356
28779,286.2828957153321
28780,481.9077407321047
28781,687.6781475679288
28782,271.74522288636007
28783,405.13856517713293
28784,481.9077407321047
28785,430.50932382759606
28786,769.7203510358398
28787,652.8174554619158
28788,743.4859878538613
28789,521.036739077485
28790,387.9354110094958
28791,281.3528433668124
28792,328.9535741626705
28793,783.1822724491526
28794,377.9654262690124
28795,296.40287948109767
28796,286.2828957153321
28797,419.44756976719816
28798,331.82190748045645
28799,271.74522288636007
28800,693.6664049768266
28801,658.5025145256726
28802,568.2441502488315
28803,326.1099716149077
28804,426.7900967402351
28805,530.1540432001277
28806,249.13289015434646
28807,457.465552610633
28808,355.68509135448716
28809,419.44756976719816
28810,337.6336287164396
28811,326.1099716149077
28812,769.7203510358398
28813,240.62215406998834
28814,445.7125261954996
28815,377.9654262690124
28816,264.7547694240703
28817,257.9435722062838
28818,457.465552610633
28819,269.39486564644807
28820,358.7859092872972
28821,477.7453444004625
28822,636.0547050508027
28823,426.7900967402351
28824,358.7859092872972
28825,558.4728264166228
28826,394.72742227753
28827,664.237018926823
28828,304.22625113374573
28829,593.4258475313304
28830,609.066616080085
28831,222.51733941315254
28832,507.65346612597597
28833,394.72742227753
28834,776.4221672764974
28835,269.39486564644807
28836,304.22625113374573
28837,220.5914104400936
28838,193.61704150069846
28839,298.9881212626267
28840,583.2221442540717
28841,619.7218326168255
28842,498.92250301398354
28843,391.316712841969
28844,352.6110088742717
28845,394.72742227753
28846,211.20798853524016
28847,355.68509135448716
28848,636.0547050508027
28849,457.465552610633
28850,267.0647727379252
28851,457.465552610633
28852,394.72742227753
28853,664.237018926823
28854,209.37956364433313
28855,477.7453444004625
28856,481.9077407321047
28857,578.1861824803888
28858,647.1814153760887
28859,278.9196508385417
28860,203.98832906268706
28861,286.2828957153321
28862,832.1782462212282
28863,430.50932382759606
28864,296.40287948109767
28865,869.0391067212151
28866,293.83992740957973
28867,291.2990728468685
28868,477.7453444004625
28869,242.72228269014843
28870,670.0213987332278
28871,377.9654262690124
28872,457.465552610633
28873,249.13289015434646
28874,334.7151866731144
28875,391.316712841969
28876,681.7415235690654
28877,625.1190456338943
28878,419.44756976719816
28879,609.066616080085
28880,306.8795320426976
28881,234.42978487964712
28882,374.69924084481755
28883,276.5074369196151
28884,534.7722531341542
28885,512.0759816650416
28886,401.6380893151758
28887,449.59632548138853
28888,269.39486564644807
28889,598.5943542726928
28890,588.3019056170132
28891,312.25552070173035
28892,306.8795320426976
28893,232.4011514111244
28894,371.4612168137697
28895,304.22625113374573
28896,242.72228269014843
28897,503.26908284520135
28898,334.7151866731144
28899,419.44756976719816
28900,391.316712841969
28901,391.316712841969
28902,481.9077407321047
28903,162.69134151157922
28904,253.50008573570122
28905,361.91369521392863
28906,415.82371923211406
28907,331.82190748045645
28908,283.80719697364185
28909,534.7722531341542
28910,473.61883735808607
28911,408.66948520079035
28912,326.1099716149077
28913,539.4306291154872
28914,711.9454882220613
28915,317.72542526961644
28916,846.7313470237042
28917,180.6007810829444
28918,240.62215406998834
28919,183.77081239312093
28920,699.7067448951027
28921,391.316712841969
28922,563.3373341785087
28923,469.52791013697214
28924,473.61883735808607
28925,705.7996203282827
28926,544.1295205023316
28927,180.6007810829444
28928,271.74522288636007
28929,473.61883735808607
28930,658.5025145256726
28931,578.1861824803888
28932,854.1029662639436
28933,583.2221442540717
28934,539.4306291154872
28935,371.4612168137697
28936,337.6336287164396
28937,449.59632548138853
28938,630.5632003480091
28939,205.76986925121744
28940,415.82371923211406
28941,169.92816596032196
28942,202.2221483653411
28943,405.13856517713293
28944,358.7859092872972
28945,438.0450998348116
28946,346.5421301152361
28947,394.72742227753
28948,391.316712841969
28949,190.27796667405946
28950,286.2828957153321
28951,521.036739077485
28952,236.47606062293815
28953,457.465552610633
28954,419.44756976719816
28955,349.5634313105846
28956,371.4612168137697
28957,202.2221483653411
28958,469.52791013697214
28959,705.7996203282827
28960,749.9596313758399
28961,377.9654262690124
28962,387.9354110094958
28963,907.5310854355431
28964,630.5632003480091
28965,312.25552070173035
28966,461.4515706059485
28967,465.47225593760555
28968,306.8795320426976
28969,293.83992740957973
28970,288.7801252490731
28971,763.0763211109312
28972,430.50932382759606
28973,981.1595016738909
28974,391.316712841969
28975,647.1814153760887
28976,352.6110088742717
28977,355.68509135448716
28978,226.41958992973224
28979,670.0213987332278
28980,234.42978487964712
28981,398.1677950993044
28982,218.6820860060231
28983,271.74522288636007
28984,306.8795320426976
28985,563.3373341785087
28986,743.4859878538613
28987,884.2361918423952
28988,955.9763897833577
28989,681.7415235690654
28990,246.97749118229933
28991,670.0213987332278
28992,381.2600180301641
28993,228.39620410136902
28994,534.7722531341542
28995,625.1190456338943
28996,384.5832632025598
28997,214.91267927351268
28998,346.5421301152361
28999,401.6380893151758
29000,503.26908284520135
29001,461.4515706059485
29002,226.41958992973224
29003,253.50008573570122
29004,158.49726608015047
29005,150.4289762333581
29006,558.4728264166228
29007,304.22625113374573
29008,737.0681631502548
29009,401.6380893151758
29010,769.7203510358398
29011,230.39000809017492
29012,718.1448094965622
29013,578.1861824803888
29014,394.72742227753
29015,249.13289015434646
29016,177.48517363722905
29017,251.30703399197768
29018,331.82190748045645
29019,783.1822724491526
29020,846.7313470237042
29021,525.5756529676604
29022,699.7067448951027
29023,664.237018926823
29024,374.69924084481755
29025,228.39620410136902
29026,190.27796667405946
29027,434.26089774312356
29028,408.66948520079035
29029,286.2828957153321
29030,337.6336287164396
29031,503.26908284520135
29032,583.2221442540717
29033,296.40287948109767
29034,461.4515706059485
29035,226.41958992973224
29036,473.61883735808607
29037,609.066616080085
29038,394.72742227753
29039,331.82190748045645
29040,394.72742227753
29041,236.47606062293815
29042,274.1160207142163
29043,507.65346612597597
29044,293.83992740957973
29045,288.7801252490731
29046,473.61883735808607
29047,306.8795320426976
29048,365.0686836982116
29049,481.9077407321047
29050,253.50008573570122
29051,244.8406754411978
29052,377.9654262690124
29053,884.2361918423952
29054,190.27796667405946
29055,298.9881212626267
29056,281.3528433668124
29057,314.9786316106054
29058,699.7067448951027
29059,434.26089774312356
29060,419.44756976719816
29061,334.7151866731144
29062,267.0647727379252
29063,296.40287948109767
29064,609.066616080085
29065,317.72542526961644
29066,317.72542526961644
29067,314.9786316106054
29068,530.1540432001277
29069,205.76986925121744
29070,306.8795320426976
29071,426.7900967402351
29072,232.4011514111244
29073,756.4895792194882
29074,209.37956364433313
29075,449.59632548138853
29076,331.82190748045645
29077,340.5774524734411
29078,675.8560877534043
29079,323.29088658713107
29080,355.68509135448716
29081,647.1814153760887
29082,286.2828957153321
29083,796.8793819518341
29084,205.76986925121744
29085,349.5634313105846
29086,408.66948520079035
29087,214.91267927351268
29088,405.13856517713293
29089,220.5914104400936
29090,193.61704150069846
29091,286.2828957153321
29092,368.2511113441694
29093,430.50932382759606
29094,271.74522288636007
29095,298.9881212626267
29096,365.0686836982116
29097,323.29088658713107
29098,276.5074369196151
29099,503.26908284520135
29100,216.7892229319557
29101,516.53696113106
29102,365.0686836982116
29103,558.4728264166228
29104,699.7067448951027
29105,242.72228269014843
29106,257.9435722062838
29107,724.3980490809181
29108,473.61883735808607
29109,267.0647727379252
29110,652.8174554619158
29111,249.13289015434646
29112,257.9435722062838
29113,153.07197069087334
29114,274.1160207142163
29115,494.6134006588433
29116,705.7996203282827
29117,244.8406754411978
29118,358.7859092872972
29119,301.5958466271053
29120,486.1063385127195
29121,384.5832632025598
29122,568.2441502488315
29123,320.4961076681203
29124,438.0450998348116
29125,255.71220984412463
29126,246.97749118229933
29127,309.55588832984483
29128,817.875032016684
29129,222.51733941315254
29130,507.65346612597597
29131,381.2600180301641
29132,457.465552610633
29133,361.91369521392863
29134,530.1540432001277
29135,352.6110088742717
29136,242.72228269014843
29137,469.52791013697214
29138,573.1936426188092
29139,349.5634313105846
29140,207.56690252606103
29141,211.20798853524016
29142,438.0450998348116
29143,262.46468247488133
29144,705.7996203282827
29145,675.8560877534043
29146,494.6134006588433
29147,394.72742227753
29148,394.72742227753
29149,503.26908284520135
29150,309.55588832984483
29151,473.61883735808607
29152,251.30703399197768
29153,269.39486564644807
29154,197.01444448911747
29155,445.7125261954996
29156,512.0759816650416
29157,539.4306291154872
29158,213.05231431027784
29159,415.82371923211406
29160,317.72542526961644
29161,355.68509135448716
29162,394.72742227753
29163,377.9654262690124
29164,507.65346612597597
29165,441.8622138977669
29166,430.50932382759606
29167,675.8560877534043
29168,469.52791013697214
29169,281.3528433668124
29170,619.7218326168255
29171,304.22625113374573
29172,415.82371923211406
29173,281.3528433668124
29174,377.9654262690124
29175,191.94027607235432
29176,249.13289015434646
29177,186.9962184313559
29178,175.94748619093258
29179,257.9435722062838
29180,730.7056759481326
29181,365.0686836982116
29182,352.6110088742717
29183,381.2600180301641
29184,301.5958466271053
29185,516.53696113106
29186,260.19434015409155
29187,190.27796667405946
29188,355.68509135448716
29189,377.9654262690124
29190,578.1861824803888
29191,503.26908284520135
29192,544.1295205023316
29193,238.54013209136698
29194,218.6820860060231
29195,408.66948520079035
29196,434.26089774312356
29197,155.76113177346
29198,583.2221442540717
29199,214.91267927351268
29200,346.5421301152361
29201,521.036739077485
29202,169.92816596032196
29203,426.7900967402351
29204,306.8795320426976
29205,972.6923322161974
29206,441.8622138977669
29207,609.066616080085
29208,274.1160207142163
29209,438.0450998348116
29210,242.72228269014843
29211,817.875032016684
29212,230.39000809017492
29213,939.5474728088915
29214,296.40287948109767
29215,240.62215406998834
29216,730.7056759481326
29217,182.17893471199577
29218,412.2311141850827
29219,312.25552070173035
29220,578.1861824803888
29221,286.2828957153321
29222,776.4221672764974
29223,340.5774524734411
29224,486.1063385127195
29225,278.9196508385417
29226,234.42978487964712
29227,331.82190748045645
29228,304.22625113374573
29229,481.9077407321047
29230,337.6336287164396
29231,445.7125261954996
29232,430.50932382759606
29233,230.39000809017492
29234,477.7453444004625
29235,211.20798853524016
29236,681.7415235690654
29237,317.72542526961644
29238,391.316712841969
29239,202.2221483653411
29240,293.83992740957973
29241,423.1029375590631
29242,320.4961076681203
29243,426.7900967402351
29244,756.4895792194882
29245,251.30703399197768
29246,177.48517363722905
29247,352.6110088742717
29248,317.72542526961644
29249,286.2828957153321
29250,641.5939715851563
29251,652.8174554619158
29252,236.47606062293815
29253,193.61704150069846
29254,441.8622138977669
29255,558.4728264166228
29256,534.7722531341542
29257,548.8692796915468
29258,246.97749118229933
29259,534.7722531341542
29260,200.4711947160186
29261,553.6502621450787
29262,907.5310854355431
29263,278.9196508385417
29264,220.5914104400936
29265,157.12327631373617
29266,271.74522288636007
29267,278.9196508385417
29268,718.1448094965622
29269,371.4612168137697
29270,309.55588832984483
29271,209.37956364433313
29272,687.6781475679288
29273,507.65346612597597
29274,276.5074369196151
29275,374.69924084481755
29276,394.72742227753
29277,803.8174135251357
29278,195.30838869607777
29279,498.92250301398354
29280,563.3373341785087
29281,309.55588832984483
29282,534.7722531341542
29283,449.59632548138853
29284,288.7801252490731
29285,477.7453444004625
29286,441.8622138977669
29287,264.7547694240703
29288,609.066616080085
29289,334.7151866731144
29290,891.9340102602004
29291,236.47606062293815
29292,193.61704150069846
29293,306.8795320426976
29294,737.0681631502548
29295,374.69924084481755
29296,539.4306291154872
29297,334.7151866731144
29298,240.62215406998834
29299,228.39620410136902
29300,583.2221442540717
29301,293.83992740957973
29302,276.5074369196151
29303,312.25552070173035
29304,377.9654262690124
29305,861.5387002764215
29306,361.91369521392863
29307,469.52791013697214
29308,558.4728264166228
29309,301.5958466271053
29310,257.9435722062838
29311,434.26089774312356
29312,291.2990728468685
29313,304.22625113374573
29314,165.5485308370946
29315,498.92250301398354
29316,530.1540432001277
29317,186.9962184313559
29318,242.72228269014843
29319,368.2511113441694
29320,387.9354110094958
29321,334.7151866731144
29322,630.5632003480091
29323,195.30838869607777
29324,365.0686836982116
29325,238.54013209136698
29326,346.5421301152361
29327,563.3373341785087
29328,438.0450998348116
29329,293.83992740957973
29330,907.5310854355431
29331,346.5421301152361
29332,162.69134151157922
29333,441.8622138977669
29334,320.4961076681203
29335,195.30838869607777
29336,401.6380893151758
29337,216.7892229319557
29338,796.8793819518341
29339,368.2511113441694
29340,334.7151866731144
29341,609.066616080085
29342,337.6336287164396
29343,846.7313470237042
29344,498.92250301398354
29345,434.26089774312356
29346,749.9596313758399
29347,274.1160207142163
29348,222.51733941315254
29349,171.41350824215704
29350,355.68509135448716
29351,374.69924084481755
29352,288.7801252490731
29353,182.17893471199577
29354,539.4306291154872
29355,430.50932382759606
29356,419.44756976719816
29357,211.20798853524016
29358,371.4612168137697
29359,783.1822724491526
29360,507.65346612597597
29361,312.25552070173035
29362,469.52791013697214
29363,312.25552070173035
29364,664.237018926823
29365,394.72742227753
29366,242.72228269014843
29367,296.40287948109767
29368,573.1936426188092
29369,200.4711947160186
29370,234.42978487964712
29371,240.62215406998834
29372,539.4306291154872
29373,563.3373341785087
29374,915.4315119337451
29375,244.8406754411978
29376,253.50008573570122
29377,553.6502621450787
29378,182.17893471199577
29379,521.036739077485
29380,296.40287948109767
29381,361.91369521392863
29382,255.71220984412463
29383,534.7722531341542
29384,214.91267927351268
29385,664.237018926823
29386,614.3711565257994
29387,257.9435722062838
29388,312.25552070173035
29389,412.2311141850827
29390,494.6134006588433
29391,563.3373341785087
29392,230.39000809017492
29393,465.47225593760555
29394,568.2441502488315
29395,320.4961076681203
29396,368.2511113441694
29397,334.7151866731144
29398,636.0547050508027
29399,211.20798853524016
29400,473.61883735808607
29401,737.0681631502548
29402,207.56690252606103
29403,636.0547050508027
29404,317.72542526961644
29405,224.46001734953015
29406,352.6110088742717
29407,405.13856517713293
29408,171.41350824215704
29409,349.5634313105846
29410,477.7453444004625
29411,236.47606062293815
29412,619.7218326168255
29413,271.74522288636007
29414,553.6502621450787
29415,331.82190748045645
29416,481.9077407321047
29417,769.7203510358398
29418,361.91369521392863
29419,309.55588832984483
29420,255.71220984412463
29421,257.9435722062838
29422,490.3414526171175
29423,257.9435722062838
29424,365.0686836982116
29425,242.72228269014843
29426,619.7218326168255
29427,441.8622138977669
29428,205.76986925121744
29429,374.69924084481755
29430,214.91267927351268
29431,803.8174135251357
29432,340.5774524734411
29433,296.40287948109767
29434,218.6820860060231
29435,473.61883735808607
29436,783.1822724491526
29437,630.5632003480091
29438,188.6299886530339
29439,328.9535741626705
29440,412.2311141850827
29441,530.1540432001277
29442,298.9881212626267
29443,244.8406754411978
29444,394.72742227753
29445,408.66948520079035
29446,401.6380893151758
29447,507.65346612597597
29448,365.0686836982116
29449,309.55588832984483
29450,473.61883735808607
29451,306.8795320426976
29452,625.1190456338943
29453,340.5774524734411
29454,465.47225593760555
29455,293.83992740957973
29456,271.74522288636007
29457,214.91267927351268
29458,998.3154122079877
29459,521.036739077485
29460,253.50008573570122
29461,769.7203510358398
29462,200.4711947160186
29463,1051.6025438375048
29464,186.9962184313559
29465,749.9596313758399
29466,182.17893471199577
29467,226.41958992973224
29468,426.7900967402351
29469,188.6299886530339
29470,377.9654262690124
29471,264.7547694240703
29472,769.7203510358398
29473,155.76113177346
29474,257.9435722062838
29475,989.7003148241636
29476,681.7415235690654
29477,593.4258475313304
29478,534.7722531341542
29479,328.9535741626705
29480,498.92250301398354
29481,214.91267927351268
29482,534.7722531341542
29483,216.7892229319557
29484,783.1822724491526
29485,222.51733941315254
29486,306.8795320426976
29487,401.6380893151758
29488,296.40287948109767
29489,769.7203510358398
29490,267.0647727379252
29491,384.5832632025598
29492,317.72542526961644
29493,573.1936426188092
29494,846.7313470237042
29495,457.465552610633
29496,548.8692796915468
29497,563.3373341785087
29498,573.1936426188092
29499,803.8174135251357
29500,473.61883735808607
29501,358.7859092872972
29502,293.83992740957973
29503,530.1540432001277
29504,374.69924084481755
29505,278.9196508385417
29506,430.50932382759606
29507,461.4515706059485
29508,251.30703399197768
29509,516.53696113106
29510,262.46468247488133
29511,737.0681631502548
29512,326.1099716149077
29513,242.72228269014843
29514,377.9654262690124
29515,548.8692796915468
29516,724.3980490809181
29517,899.6987806786517
29518,168.4556290866909
29519,374.69924084481755
29520,490.3414526171175
29521,193.61704150069846
29522,652.8174554619158
29523,699.7067448951027
29524,240.62215406998834
29525,438.0450998348116
29526,260.19434015409155
29527,783.1822724491526
29528,326.1099716149077
29529,205.76986925121744
29530,419.44756976719816
29531,304.22625113374573
29532,288.7801252490731
29533,340.5774524734411
29534,730.7056759481326
29535,398.1677950993044
29536,182.17893471199577
29537,323.29088658713107
29538,675.8560877534043
29539,394.72742227753
29540,391.316712841969
29541,276.5074369196151
29542,457.465552610633
29543,190.27796667405946
29544,337.6336287164396
29545,381.2600180301641
29546,286.2828957153321
29547,232.4011514111244
