# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED2_Try1_model
# start_datetime = 2024-08-13 06:09:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_1.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_1.init.R
# random
#   seed = 1367664820 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-315.135,0.931897,0.0102135,3,7,0,316.404,0.0865577,-0.6779,0.00597023,-0.897522,48,55,0.00573803,0.0181789,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.952836,0.00159859,15,450,12599,226
-315.824,0.897861,0.0106786,3,11,0,316.685,0.0791931,-0.676855,0.0244529,-0.915542,48,55,0.00571778,0.0181932,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.961615,0.00157246,15,450,12599,226
-318.234,0.794359,0.0151687,3,7,0,320.156,0.0464852,-0.650772,0.0886796,-0.892349,48,55,0.00562783,0.0185519,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.992123,0.00160609,15,450,12599,226
-315.327,1,0.0164849,4,15,0,318.502,0.123904,-0.683779,0.0125802,-0.804079,48,55,0.00584074,0.018098,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.955976,0.00173409,15,450,12599,226
-316.672,0.84121,0.0176824,4,19,0,317.391,0.138646,-0.682419,0.00793908,-0.7163,48,55,0.00588128,0.0181167,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.953771,0.00186137,15,450,12599,226
-317.277,0.937258,0.0191341,3,15,0,318.765,0.150674,-0.670606,-0.0104826,-0.815697,48,55,0.00591435,0.0182792,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.945021,0.00171724,15,450,12599,226
-317.277,0.155505,0.0273232,1,3,0,319.734,0.150674,-0.670606,-0.0104826,-0.815697,48,55,0.00591435,0.0182792,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.945021,0.00171724,15,450,12599,226
-316.632,0.996978,0.00758019,4,23,0,318.467,0.111297,-0.661915,0.0831375,-0.736801,48,55,0.00580607,0.0183987,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.98949,0.00183164,15,450,12599,226
-316.255,0.991079,0.0100704,3,7,0,317.18,0.0911403,-0.679068,0.0625959,-0.709778,48,55,0.00575064,0.0181628,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.979733,0.00187082,15,450,12599,226
-315.668,0.960423,0.0105644,3,15,0,317.73,0.0947638,-0.683166,0.0583889,-0.761974,48,55,0.0057606,0.0181065,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.977735,0.00179514,15,450,12599,226
